pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by
SL,78.1,3.22,55.14,5.43,14.0,1,0,1.0,3,1,-0.91,-0.39,0.87,2.14,1,0,0,2,5,0.0,0.0,0.0,76.4,2212.0,5.4,302.0,1
FF,95.4,3.36,54.85,5.43,12.0,1,0,0.0,2,1,1.04,0.97,0.18,3.8,1,0,0,2,5,0.0,0.0,0.0,93.5,2345.0,5.6,129.0,1
CH,86.8,3.3,54.2,5.09,6.0,1,0,1.0,2,0,1.27,0.17,0.59,2.62,1,0,0,2,5,0.0,0.0,0.0,86.5,2039.0,6.3,91.0,1
CH,87.2,3.29,54.52,5.0,14.0,1,0,0.0,1,0,1.33,-0.01,1.49,2.02,1,0,0,2,5,0.0,0.0,0.0,86.3,2196.0,6.0,83.0,1
SL,76.9,3.22,55.76,5.4,12.0,1,0,0.0,0,0,-1.23,-0.26,1.68,2.63,1,0,0,2,5,0.0,0.0,0.0,74.5,2237.0,4.7,290.0,1
SL,81.6,3.36,55.48,5.36,14.0,1,0,1.0,2,2,-1.21,-0.78,1.22,2.62,1,0,0,1,5,0.0,0.0,0.0,79.3,2544.0,5.0,308.0,1
SI,95.5,3.38,54.31,5.28,12.0,1,0,0.0,1,2,1.2,0.67,1.69,3.69,1,0,0,1,5,0.0,0.0,0.0,94.9,2360.0,6.2,115.0,1
FF,96.6,3.11,54.53,5.54,5.0,1,0,1.0,1,2,1.0,0.88,-0.07,2.51,1,0,0,1,5,216.0,99.7,14.0,95.5,2355.0,6.0,128.0,1
FF,96.4,3.37,54.56,5.25,2.0,1,0,1.0,1,1,1.16,0.95,-0.09,3.21,1,0,0,1,5,0.0,0.0,0.0,95.5,2335.0,5.9,126.0,1
FF,96.1,3.21,54.35,5.56,11.0,1,0,0.0,0,1,0.92,0.97,-0.82,3.62,1,0,0,1,5,0.0,0.0,0.0,95.6,2402.0,6.1,133.0,1
FF,95.8,3.27,54.59,5.56,2.0,1,0,1.0,0,0,1.1,1.2,0.09,3.13,1,0,0,1,5,0.0,0.0,0.0,94.7,2407.0,5.9,134.0,1
SI,95.7,3.1,54.43,5.08,4.0,1,0,0.0,2,2,1.18,-0.1,-0.39,2.2,0,0,1,1,5,263.0,81.4,28.0,95.4,2226.0,6.1,81.0,2
CH,87.0,3.32,54.45,5.02,14.0,1,0,1.0,2,1,1.65,0.2,1.07,1.4,0,0,1,1,5,0.0,0.0,0.0,86.4,2111.0,6.0,92.0,2
CH,83.7,3.19,54.44,5.14,13.0,1,0,0.0,1,1,1.36,-0.02,-0.94,1.77,0,0,1,1,5,0.0,0.0,0.0,83.0,1823.0,6.1,83.0,2
SL,78.1,3.06,55.09,5.57,13.0,1,0,0.0,0,1,-0.7,0.1,-0.82,1.11,0,0,1,1,5,0.0,0.0,0.0,76.7,2309.0,5.4,275.0,2
SL,77.6,3.16,55.41,5.4,5.0,1,0,1.0,0,0,-1.35,-0.61,0.08,2.29,0,0,1,1,5,0.0,0.0,0.0,75.8,2349.0,5.1,300.0,2
SI,92.1,3.34,54.63,5.49,3.0,1,0,0.0,3,2,1.09,0.57,0.72,3.51,0,0,0,1,5,12.0,98.2,-16.0,91.3,2176.0,5.9,112.0,2
FF,95.7,3.3,54.6,5.26,6.0,1,0,1.0,3,2,1.21,0.69,0.72,2.71,0,0,0,1,5,0.0,0.0,0.0,94.7,2307.0,5.9,115.0,2
CH,83.2,3.33,54.43,5.23,8.0,1,0,1.0,3,1,1.49,0.23,0.24,1.68,0,0,0,1,5,0.0,0.0,0.0,82.6,1884.0,6.1,93.0,2
SL,75.1,3.35,55.46,5.41,14.0,1,0,0.0,2,1,-0.77,-0.4,1.37,2.33,0,0,0,1,5,0.0,0.0,0.0,73.3,2063.0,5.0,308.0,2
CH,83.8,3.34,54.66,5.24,9.0,1,0,1.0,2,0,1.44,0.51,0.32,2.33,0,0,0,1,5,0.0,0.0,0.0,82.7,1902.0,5.8,104.0,2
SI,95.1,3.26,54.7,5.5,14.0,1,0,0.0,1,0,1.46,0.65,0.51,1.3,0,0,0,1,5,0.0,0.0,0.0,94.0,2119.0,5.8,110.0,2
CH,85.7,3.35,54.94,5.4,12.0,1,0,0.0,0,0,1.17,1.15,1.05,3.66,0,0,0,1,5,0.0,0.0,0.0,84.2,1973.0,5.6,130.0,2
CH,86.5,3.36,54.8,5.24,12.0,1,0,0.0,0,0,1.4,0.34,0.88,2.72,0,0,0,0,5,344.0,99.0,18.0,85.5,1891.0,5.7,99.0,2
CH,87.4,3.44,54.59,5.01,9.0,1,0,0.0,1,2,1.57,0.19,0.48,1.51,0,0,0,2,4,3.0,67.4,-26.0,86.3,2155.0,5.9,92.0,2
SI,91.6,3.3,54.82,5.33,4.0,1,0,1.0,1,1,1.4,0.77,-0.53,2.78,0,0,0,2,4,131.0,77.6,14.0,90.1,2215.0,5.7,114.0,2
CH,85.3,3.37,54.73,5.25,14.0,1,0,1.0,1,0,1.46,0.79,0.01,1.11,0,0,0,2,4,0.0,0.0,0.0,83.8,1869.0,5.8,113.0,2
SL,74.4,3.28,55.44,5.45,13.0,1,0,0.0,0,0,-2.0,-0.51,-0.92,2.1,0,0,0,2,4,0.0,0.0,0.0,71.8,2357.0,5.1,291.0,2
SI,91.5,3.42,54.68,5.51,9.0,1,0,0.0,0,0,1.61,0.54,0.39,2.06,0,0,0,1,4,53.0,101.9,1.0,90.3,2147.0,5.8,104.0,2
FF,94.7,3.28,54.52,5.43,1.0,1,0,1.0,1,2,1.2,0.98,-0.67,3.24,0,0,0,0,4,0.0,0.0,0.0,93.9,2380.0,6.0,126.0,2
CH,87.1,3.57,54.67,5.24,14.0,1,0,0.0,0,2,1.67,0.47,1.59,1.26,0,0,0,0,4,0.0,0.0,0.0,85.9,2205.0,5.8,101.0,2
FF,92.8,3.14,54.81,5.59,1.0,1,0,1.0,0,2,1.51,0.91,-0.33,3.48,0,0,0,0,4,129.0,77.4,13.0,90.8,2277.0,5.7,117.0,2
SL,74.5,3.29,55.5,5.51,8.0,1,0,1.0,0,1,-1.58,-0.63,0.14,1.44,0,0,0,0,4,0.0,0.0,0.0,71.9,2259.0,5.0,298.0,2
CH,83.3,3.35,54.78,5.32,5.0,1,0,1.0,0,0,1.74,0.56,-0.04,2.82,0,0,0,0,4,0.0,0.0,0.0,81.5,2031.0,5.7,102.0,2
SL,81.3,3.31,55.06,5.34,8.0,1,0,1.0,1,2,-1.47,-0.43,0.1,1.62,0,1,0,2,3,0.0,0.0,0.0,79.4,2387.0,5.4,292.0,0
FF,97.7,3.2,54.3,5.6,5.0,1,0,1.0,1,2,0.98,1.26,-0.03,2.56,0,1,0,2,3,144.0,75.8,17.0,96.9,2266.0,6.2,139.0,0
FF,97.3,3.18,54.47,5.48,3.0,1,0,1.0,1,2,1.05,0.72,0.43,3.32,0,1,0,2,3,185.0,79.7,20.0,96.6,2398.0,6.0,120.0,0
FF,92.2,3.27,54.58,5.4,2.0,1,0,1.0,1,1,1.07,0.8,-0.15,3.4,0,1,0,2,3,0.0,0.0,0.0,91.4,2306.0,5.9,122.0,0
SI,96.7,3.11,54.12,5.29,11.0,1,0,0.0,0,1,1.24,0.55,-1.41,3.16,0,1,0,2,3,0.0,0.0,0.0,96.9,2390.0,6.4,110.0,0
CH,83.6,3.34,54.75,5.24,9.0,1,0,1.0,0,0,1.27,0.38,0.28,1.8,0,1,0,2,3,243.0,93.1,16.0,82.5,1987.0,5.7,101.0,0
FF,96.7,3.18,54.21,5.57,12.0,1,0,1.0,0,2,1.15,1.23,0.44,3.87,0,1,0,1,3,0.0,0.0,0.0,96.2,2309.0,6.3,134.0,0
FF,95.3,3.32,54.6,5.41,4.0,1,0,1.0,0,1,1.26,1.34,-0.47,2.7,0,1,0,1,3,186.0,68.8,52.0,94.1,2298.0,5.9,134.0,0
CH,86.0,3.27,54.71,5.25,6.0,1,0,1.0,0,0,1.45,0.55,0.77,2.79,0,1,0,1,3,0.0,0.0,0.0,85.0,2103.0,5.8,106.0,0
SI,95.6,3.22,54.64,5.42,2.0,1,0,1.0,1,2,1.32,0.68,0.1,3.11,0,1,0,0,3,0.0,0.0,0.0,94.7,2323.0,5.9,113.0,0
FF,94.3,3.3,54.7,5.52,6.0,1,0,1.0,1,1,1.57,1.12,0.65,2.46,0,1,0,0,3,0.0,0.0,0.0,92.9,2320.0,5.8,122.0,0
SL,77.0,3.28,55.7,5.44,5.0,1,0,1.0,1,0,-0.96,-0.52,-0.22,2.29,0,1,0,0,3,169.0,96.4,11.0,74.4,2387.0,4.8,306.0,0
SL,77.0,3.24,55.61,5.34,12.0,1,0,0.0,0,0,-0.96,-0.5,1.98,3.46,0,1,0,0,3,0.0,0.0,0.0,74.6,2408.0,4.9,306.0,0
FF,92.0,3.46,54.77,5.52,5.0,1,0,0.0,1,1,1.45,1.13,-0.23,2.58,0,0,0,0,3,328.0,109.8,18.0,90.3,2242.0,5.7,125.0,0
CH,84.2,3.37,54.89,5.21,6.0,1,0,1.0,1,0,1.54,0.27,0.63,2.4,0,0,0,0,3,0.0,0.0,0.0,82.5,2124.0,5.6,94.0,0
CH,87.9,3.34,54.54,5.31,9.0,1,0,0.0,0,0,1.48,0.46,0.67,1.35,0,0,0,0,3,0.0,0.0,0.0,87.0,2045.0,6.0,102.0,0
CH,84.8,3.37,54.91,5.24,14.0,1,0,0.0,2,2,1.26,0.41,1.0,1.82,0,0,1,1,2,4.0,73.6,-26.0,83.2,2027.0,5.6,101.0,0
FF,97.0,3.05,54.49,5.54,12.0,1,0,0.0,1,2,1.2,1.04,0.2,3.56,0,0,1,1,2,0.0,0.0,0.0,95.9,2358.0,6.0,127.0,0
FF,96.2,3.12,54.55,5.4,12.0,1,0,0.0,0,2,1.25,1.04,0.29,3.72,0,0,1,1,2,0.0,0.0,0.0,94.7,2326.0,5.9,126.0,0
SL,78.2,3.09,55.27,5.52,13.0,1,0,1.0,0,1,-0.92,-0.26,-1.13,1.65,0,0,1,1,2,137.0,72.2,74.0,77.0,2452.0,5.2,294.0,0
CH,84.3,3.18,54.59,5.13,4.0,1,0,1.0,0,0,1.36,0.72,-0.29,2.48,0,0,1,1,2,0.0,0.0,0.0,83.2,2067.0,5.9,112.0,0
SL,75.1,3.16,55.52,5.59,8.0,1,0,0.0,1,2,-1.2,-0.59,-0.09,1.43,0,0,0,1,2,0.0,90.4,15.0,73.1,2308.0,5.0,303.0,0
FF,94.7,3.5,54.84,5.44,12.0,1,0,0.0,0,2,1.17,1.21,0.55,4.38,0,0,0,1,2,0.0,0.0,0.0,93.1,2319.0,5.7,133.0,0
SL,78.0,3.48,55.7,5.47,9.0,1,0,1.0,0,1,-0.98,-0.36,0.51,2.0,0,0,0,1,2,0.0,0.0,0.0,75.8,2467.0,4.8,298.0,0
SI,91.5,3.44,54.58,5.31,8.0,1,0,1.0,0,0,1.62,0.77,0.13,1.55,0,0,0,1,2,0.0,0.0,0.0,90.3,2197.0,5.9,111.0,0
FF,90.2,3.29,54.78,5.39,5.0,1,0,0.0,1,1,1.36,0.98,-0.04,2.79,0,0,0,0,2,125.0,86.6,80.0,89.0,2307.0,5.7,122.0,0
CH,82.9,3.49,55.06,5.12,14.0,1,0,1.0,1,0,1.37,0.35,1.0,2.13,0,0,0,0,2,0.0,0.0,0.0,81.5,1826.0,5.4,98.0,0
CH,83.5,3.54,54.88,5.32,14.0,1,0,0.0,0,0,1.59,0.39,1.4,2.35,0,0,0,0,2,0.0,0.0,0.0,82.3,2163.0,5.6,98.0,0
CH,85.8,3.25,54.52,5.2,9.0,1,0,0.0,0,0,1.44,0.15,0.41,2.1,0,0,0,2,1,286.0,86.5,43.0,85.4,2156.0,6.0,91.0,0
CH,87.9,3.26,54.33,5.18,14.0,1,0,0.0,2,2,1.73,0.56,0.01,1.14,0,0,0,1,1,1.0,39.0,-50.0,87.2,2178.0,6.2,104.0,0
FF,95.7,3.31,54.42,5.73,4.0,1,0,0.0,1,2,1.33,1.52,-0.8,2.52,0,0,0,1,1,0.0,0.0,0.0,94.6,2450.0,6.1,136.0,0
CH,87.0,3.34,54.77,5.32,14.0,1,0,0.0,0,2,1.55,0.85,0.88,1.71,0,0,0,1,1,0.0,0.0,0.0,85.5,2162.0,5.7,114.0,0
CH,86.0,3.42,54.48,5.35,9.0,1,0,1.0,0,1,1.89,0.93,0.74,1.61,0,0,0,1,1,0.0,0.0,0.0,84.3,2195.0,6.0,112.0,0
CH,89.4,3.38,54.55,5.21,14.0,1,0,1.0,0,0,1.72,0.77,0.52,1.43,0,0,0,1,1,0.0,0.0,0.0,87.9,2264.0,5.9,110.0,0
SI,95.9,3.28,54.39,5.23,2.0,1,0,1.0,1,2,1.39,0.65,0.02,2.94,0,0,0,0,1,0.0,0.0,0.0,95.2,2530.0,6.1,111.0,0
FF,90.6,3.33,54.72,5.57,11.0,1,0,0.0,0,2,1.24,1.19,-1.03,3.66,0,0,0,0,1,0.0,0.0,0.0,88.9,2316.0,5.8,130.0,0
FF,92.5,3.34,54.87,5.72,4.0,1,0,1.0,0,1,1.27,1.35,-0.57,2.86,0,0,0,0,1,0.0,0.0,0.0,90.4,2366.0,5.6,133.0,0
CH,89.9,3.44,54.58,5.24,8.0,1,0,1.0,0,0,1.64,0.77,-0.17,1.75,0,0,0,0,1,0.0,0.0,0.0,88.4,2319.0,5.9,111.0,0
FF,95.7,2.65,53.39,5.9,8.0,1,0,0.0,2,2,1.23,1.08,-0.26,1.96,0,0,0,2,7,371.0,99.7,30.0,96.5,2224.0,7.1,128.0,3
FF,95.4,2.78,53.64,5.67,11.0,1,0,0.0,1,2,0.92,1.11,-1.34,3.27,0,0,0,2,7,0.0,0.0,0.0,95.6,2254.0,6.9,137.0,3
FF,95.8,2.52,53.3,5.85,11.0,1,0,0.0,0,2,1.05,1.02,-0.85,3.9,0,0,0,2,7,0.0,0.0,0.0,97.1,2317.0,7.2,131.0,3
SL,79.9,2.79,53.89,5.76,7.0,1,0,1.0,0,1,-1.17,-0.3,-0.37,1.7,0,0,0,2,7,165.0,100.6,10.0,80.0,2436.0,6.6,292.0,3
SI,92.2,2.77,53.76,5.61,2.0,1,0,1.0,0,0,1.36,0.25,-0.1,2.86,0,0,0,2,7,261.0,82.5,29.0,92.9,2015.0,6.7,96.0,3
FF,95.5,2.69,53.58,5.89,5.0,1,0,1.0,2,2,1.29,1.24,-0.03,2.38,0,0,0,1,7,0.0,0.0,0.0,96.2,2436.0,6.9,131.0,3
CH,84.8,2.79,53.68,5.44,2.0,1,0,1.0,2,1,1.4,0.53,-0.13,3.26,0,0,0,1,7,9.0,74.4,-21.0,85.4,1909.0,6.8,106.0,3
SL,77.9,2.72,54.69,5.77,12.0,1,0,0.0,1,1,-1.02,-0.64,1.58,3.52,0,0,0,1,7,0.0,0.0,0.0,76.7,2281.0,5.8,309.0,3
SI,94.0,2.84,53.77,5.51,5.0,1,0,1.0,1,0,1.55,0.56,-0.15,2.87,0,0,0,1,7,0.0,0.0,0.0,94.7,2181.0,6.7,106.0,3
CH,89.5,2.72,53.6,5.6,13.0,1,0,0.0,0,0,1.45,0.43,-0.53,1.82,0,0,0,1,7,0.0,0.0,0.0,90.5,2036.0,6.9,102.0,3
FF,92.8,2.72,53.55,5.87,6.0,0,0,0.0,0,0,1.35,1.13,0.7,3.0,0,0,0,0,7,179.0,67.6,51.0,93.3,2361.0,7.0,127.0,3
SL,82.1,2.71,53.87,5.65,5.0,1,0,1.0,2,2,-1.23,-0.2,0.14,2.97,0,0,1,2,6,0.0,0.0,0.0,81.9,2445.0,6.6,287.0,3
SL,76.9,2.86,54.31,5.7,14.0,1,0,0.0,1,2,-1.21,-0.64,0.23,1.19,0,0,1,2,6,0.0,0.0,0.0,76.2,2117.0,6.2,305.0,3
CH,84.4,2.86,53.82,5.47,6.0,1,0,1.0,1,1,1.34,0.42,0.61,2.59,0,0,1,2,6,0.0,0.0,0.0,85.1,1870.0,6.7,102.0,3
SL,77.2,2.75,54.35,5.72,14.0,1,0,1.0,1,0,-0.92,-0.11,0.83,2.51,0,0,1,2,6,0.0,0.0,0.0,76.9,2197.0,6.2,287.0,3
SL,78.6,2.75,54.4,5.63,14.0,1,0,0.0,0,0,-0.84,0.24,1.17,2.5,0,0,1,2,6,0.0,0.0,0.0,78.4,2206.0,6.1,265.0,3
SI,94.7,2.85,53.44,5.4,3.0,1,0,1.0,0,2,1.28,0.63,0.29,3.93,0,0,1,1,6,0.0,0.0,0.0,95.8,2103.0,7.1,112.0,3
CH,84.0,2.62,53.65,5.48,4.0,1,0,1.0,0,1,1.52,0.49,-0.28,2.72,0,0,1,1,6,151.0,68.8,26.0,84.6,1867.0,6.9,103.0,3
SL,78.2,2.85,54.53,5.64,8.0,1,0,1.0,0,0,-1.36,-0.44,0.27,2.4,0,0,1,1,6,0.0,0.0,0.0,77.8,2292.0,6.0,294.0,3
CH,85.9,2.91,53.65,5.48,12.0,1,0,0.0,3,2,1.63,0.34,1.73,3.88,0,0,0,1,6,0.0,0.0,0.0,86.7,2028.0,6.9,97.0,3
SL,80.0,2.72,54.49,5.7,12.0,1,0,0.0,2,2,-1.21,-0.27,1.06,2.79,0,0,0,1,6,0.0,0.0,0.0,79.5,2236.0,6.0,290.0,3
FF,93.6,2.98,53.73,5.48,12.0,1,0,0.0,1,2,1.39,0.83,1.45,4.04,0,0,0,1,6,0.0,0.0,0.0,94.3,2287.0,6.8,117.0,3
SL,77.4,2.73,54.25,5.79,14.0,1,0,0.0,0,2,-0.78,-0.38,0.84,1.05,0,0,0,1,6,0.0,0.0,0.0,77.4,2266.0,6.3,305.0,3
SL,78.6,2.67,54.58,5.81,5.0,1,0,1.0,0,1,-1.42,-0.32,-0.15,2.54,0,0,0,1,6,0.0,0.0,0.0,77.8,2366.0,5.9,289.0,3
SL,76.8,2.72,54.52,5.75,5.0,1,0,1.0,0,0,-0.6,-0.29,0.17,2.43,0,0,0,1,6,0.0,0.0,0.0,76.3,2256.0,6.0,308.0,3
SI,92.2,2.82,53.56,5.61,13.0,1,0,0.0,2,0,1.62,0.43,-0.87,2.52,0,0,0,0,6,314.0,90.3,35.0,93.2,2046.0,6.9,101.0,3
CH,83.9,2.81,53.68,5.6,13.0,1,0,0.0,1,0,1.37,0.42,-1.07,2.0,0,0,0,0,6,0.0,0.0,0.0,84.9,1922.0,6.8,102.0,3
CH,85.8,2.81,53.5,5.58,13.0,1,0,0.0,0,0,1.34,0.31,-0.5,1.39,0,0,0,0,6,0.0,0.0,0.0,86.8,1838.0,7.0,98.0,3
CH,86.9,2.76,53.52,5.48,14.0,1,0,0.0,2,2,1.57,0.34,0.86,2.35,0,0,0,2,5,283.0,83.6,24.0,88.1,2017.0,7.0,98.0,-1
SL,77.6,2.5,54.28,5.7,14.0,1,0,0.0,1,2,-0.88,-0.35,0.38,1.4,0,0,0,2,5,0.0,0.0,0.0,77.4,2107.0,6.2,300.0,-1
SL,80.0,2.58,54.13,5.73,14.0,1,0,0.0,0,2,-1.27,-0.3,1.04,1.68,0,0,0,2,5,0.0,0.0,0.0,79.4,2226.0,6.4,291.0,-1
SL,80.6,2.71,54.22,5.73,9.0,1,0,1.0,0,1,-0.87,-0.54,0.29,2.23,0,0,0,2,5,0.0,0.0,0.0,80.1,2238.0,6.3,309.0,-1
SI,95.7,2.48,53.07,5.44,8.0,1,0,1.0,0,0,1.66,0.35,-0.07,2.09,0,0,0,2,5,0.0,0.0,0.0,97.6,2221.0,7.4,98.0,-1
FF,98.0,2.69,53.59,5.79,2.0,0,0,0.0,0,2,1.26,1.1,0.09,3.44,0,0,1,2,5,418.0,108.1,26.0,98.3,2354.0,6.9,128.0,1
SL,76.4,2.63,54.43,5.67,4.0,0,0,1.0,0,1,-1.19,-0.67,-0.74,2.27,0,0,1,2,5,0.0,0.0,0.0,75.9,2237.0,6.1,305.0,1
FF,93.3,2.82,53.64,5.64,5.0,0,0,1.0,0,0,1.25,0.83,-0.15,2.59,0,0,1,2,5,0.0,0.0,0.0,94.1,2244.0,6.9,120.0,1
FF,93.6,2.81,53.27,5.65,11.0,1,0,0.0,3,2,0.99,0.93,-0.1,4.19,0,0,0,2,5,0.0,0.0,0.0,95.3,2161.0,7.2,129.0,1
CH,85.3,2.91,53.54,5.45,5.0,1,0,1.0,3,1,1.62,0.2,-0.26,2.19,0,0,0,2,5,0.0,0.0,0.0,86.5,1813.0,7.0,92.0,1
CH,84.2,2.89,53.85,5.52,12.0,1,0,0.0,2,1,1.34,0.2,2.05,3.43,0,0,0,2,5,0.0,0.0,0.0,84.9,1905.0,6.6,92.0,1
CH,86.2,2.81,53.49,5.53,13.0,1,0,0.0,1,1,1.45,0.37,-0.82,0.34,0,0,0,2,5,0.0,0.0,0.0,87.0,1860.0,7.0,100.0,1
SL,79.1,2.65,54.02,5.7,14.0,1,0,0.0,0,1,-0.86,-0.42,0.88,2.49,0,0,0,2,5,0.0,0.0,0.0,79.5,1866.0,6.5,304.0,1
SL,73.1,2.69,54.36,5.72,5.0,1,0,1.0,0,0,-1.08,-0.59,0.14,2.42,0,0,0,2,5,0.0,0.0,0.0,72.6,1895.0,6.1,306.0,1
SL,78.4,2.54,54.03,5.69,8.0,1,0,0.0,0,2,-0.68,-0.37,-0.18,1.75,0,0,0,1,5,43.0,81.6,1.0,78.4,2118.0,6.5,308.0,1
FF,94.3,2.82,53.62,5.55,11.0,1,0,1.0,0,2,1.3,0.88,-0.43,3.72,0,0,0,1,5,0.0,0.0,0.0,94.6,2322.0,6.9,120.0,1
FF,91.2,2.76,53.66,5.53,4.0,1,0,1.0,0,1,1.08,0.99,-0.54,2.83,0,0,0,1,5,0.0,0.0,0.0,92.0,2190.0,6.8,129.0,1
CH,81.5,2.72,53.98,5.58,4.0,1,0,1.0,0,0,1.37,-0.05,-0.68,2.34,0,0,0,1,5,0.0,0.0,0.0,81.7,1641.0,6.5,82.0,1
FF,94.4,2.82,53.56,5.74,3.0,0,0,1.0,2,2,0.86,1.18,0.37,3.47,0,0,0,0,5,0.0,0.0,0.0,95.3,2186.0,6.9,141.0,1
FF,97.1,2.65,53.57,5.87,1.0,0,0,1.0,2,2,1.42,1.08,-0.29,3.48,0,0,0,0,5,0.0,0.0,0.0,97.3,2406.0,6.9,124.0,1
SL,79.8,2.66,54.46,5.75,5.0,0,0,1.0,2,2,-1.09,-0.75,0.2,2.31,0,0,0,0,5,257.0,80.8,24.0,78.9,2499.0,6.0,310.0,1
FF,95.9,2.93,53.74,5.7,6.0,0,0,1.0,2,2,1.02,1.05,0.55,2.88,0,0,0,0,5,0.0,0.0,0.0,96.7,2248.0,6.8,133.0,1
FF,93.6,2.79,53.77,5.76,13.0,0,0,0.0,1,2,1.05,1.17,-1.06,1.56,0,0,0,0,5,0.0,0.0,0.0,94.2,2189.0,6.7,135.0,1
FF,96.3,2.67,53.71,5.74,11.0,0,0,0.0,0,2,0.96,1.02,-0.86,3.66,0,0,0,0,5,0.0,0.0,0.0,97.0,2205.0,6.8,133.0,1
SL,73.9,2.7,54.33,5.68,6.0,0,0,1.0,0,1,-1.12,-0.59,0.37,2.78,0,0,0,0,5,0.0,0.0,0.0,73.7,2366.0,6.2,305.0,1
SL,73.3,2.76,54.23,5.8,13.0,0,0,1.0,0,0,-0.97,-0.4,-0.93,1.72,0,0,0,0,5,0.0,0.0,0.0,73.3,2300.0,6.3,301.0,1
SL,75.5,2.83,54.77,5.73,5.0,1,0,0.0,0,1,-1.1,-0.29,0.01,2.66,0,0,0,2,4,271.0,83.9,39.0,74.8,2341.0,5.7,292.0,1
CH,84.1,2.75,53.77,5.51,7.0,1,0,1.0,0,0,1.73,0.44,-0.64,2.46,0,0,0,2,4,0.0,0.0,0.0,84.3,2017.0,6.7,100.0,1
CH,86.5,3.03,53.82,5.5,12.0,1,0,0.0,0,0,1.58,0.45,1.08,3.18,0,0,0,1,4,14.0,81.1,-11.0,86.8,2122.0,6.7,101.0,1
FF,92.3,2.73,53.35,5.7,8.0,1,0,1.0,3,2,1.29,0.98,0.0,2.16,0,0,0,0,4,0.0,0.0,0.0,93.8,2193.0,7.1,124.0,1
CH,90.1,2.95,53.72,5.57,5.0,1,0,1.0,3,1,1.49,0.44,0.26,2.39,0,0,0,0,4,304.0,91.9,38.0,90.7,2142.0,6.8,102.0,1
SI,92.8,2.84,53.53,5.63,6.0,1,0,1.0,3,0,1.65,0.49,0.54,2.64,0,0,0,0,4,0.0,0.0,0.0,93.5,2134.0,7.0,102.0,1
SI,94.9,2.79,53.74,5.64,13.0,1,0,0.0,2,0,1.47,0.58,-0.94,2.31,0,0,0,0,4,0.0,0.0,0.0,95.4,2141.0,6.8,108.0,1
CH,85.4,2.76,53.65,5.32,13.0,1,0,0.0,1,0,1.62,0.38,-0.01,1.62,0,0,0,0,4,0.0,0.0,0.0,86.1,2034.0,6.9,98.0,1
SI,91.5,2.62,53.67,5.56,13.0,1,0,0.0,0,0,1.59,0.59,-0.18,1.53,0,0,0,0,4,0.0,0.0,0.0,91.9,2105.0,6.8,106.0,1
FF,94.6,2.87,54.12,5.53,1.0,1,0,1.0,1,2,1.11,0.88,-0.62,3.53,0,0,0,2,3,0.0,0.0,0.0,94.5,2219.0,6.4,124.0,-1
FF,92.1,2.99,53.53,5.57,12.0,1,0,0.0,0,2,1.24,1.06,0.15,4.16,0,0,0,2,3,0.0,0.0,0.0,92.9,2251.0,7.0,127.0,-1
SL,76.7,2.78,54.22,5.78,6.0,1,0,1.0,0,1,-1.56,-0.31,0.35,2.91,0,0,0,2,3,0.0,0.0,0.0,76.5,2215.0,6.3,288.0,-1
SL,77.4,2.79,54.41,5.74,6.0,1,0,1.0,0,0,-0.9,-0.33,0.6,2.77,0,0,0,2,3,0.0,0.0,0.0,77.0,2095.0,6.1,299.0,-1
FF,94.6,2.65,53.03,5.67,11.0,1,0,1.0,2,2,1.08,1.27,-0.52,3.88,0,0,0,1,3,0.0,0.0,0.0,95.8,2250.0,7.5,136.0,-1
FF,93.5,2.76,53.21,5.67,4.0,1,0,1.0,2,1,1.05,1.19,-0.65,2.95,0,0,0,1,3,0.0,0.0,0.0,94.5,2257.0,7.3,135.0,-1
SL,77.9,2.75,54.33,5.72,12.0,1,0,0.0,1,1,-1.19,0.05,0.86,3.4,0,0,0,1,3,0.0,0.0,0.0,77.2,2381.0,6.2,277.0,-1
CH,83.9,2.83,53.83,5.36,5.0,1,0,1.0,1,0,1.35,0.58,0.03,2.49,0,0,0,1,3,0.0,0.0,0.0,83.8,1942.0,6.7,107.0,-1
CH,84.4,2.81,53.81,5.48,12.0,1,0,0.0,0,0,1.54,0.36,1.26,3.1,0,0,0,1,3,0.0,0.0,0.0,84.6,2103.0,6.7,97.0,-1
SL,78.2,2.72,54.51,5.79,5.0,0,0,1.0,2,2,-1.43,-0.45,0.23,2.75,0,0,0,0,3,0.0,0.0,0.0,77.8,2423.0,6.0,293.0,-1
FF,95.9,2.73,53.92,5.66,13.0,0,0,1.0,2,1,1.16,1.11,-1.05,2.25,0,0,0,0,3,0.0,0.0,0.0,96.2,2265.0,6.6,131.0,-1
SL,77.5,2.67,54.31,5.8,14.0,0,0,0.0,1,1,-1.47,-0.42,1.32,2.46,0,0,0,0,3,0.0,0.0,0.0,77.0,2323.0,6.2,292.0,-1
FF,92.6,2.83,53.11,5.63,11.0,0,0,1.0,1,0,0.92,1.12,-0.9,2.71,0,0,0,0,3,0.0,0.0,0.0,94.3,2211.0,7.4,138.0,-1
