pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by
SL,77.3,3.31,55.2,5.12,13.0,1,0,1.0,0,0,-1.48,-0.37,-1.35,1.66,0,0,0,0,6,0.0,0.0,0.0,75.0,2465.0,5.3,284.0,1
CH,90.1,3.15,52.52,4.83,14.0,1,0,0.0,0,0,1.59,0.09,0.8,1.33,0,0,0,2,5,0.0,0.0,0.0,92.5,1989.0,8.0,93.0,1
SL,77.5,3.26,54.77,5.24,14.0,1,0,0.0,0,0,-1.3,-0.46,1.56,2.3,0,0,0,1,5,0.0,0.0,0.0,75.8,2526.0,5.7,289.0,1
SL,77.9,3.3,55.1,5.18,6.0,1,0,1.0,0,0,-1.52,0.01,0.53,2.63,0,0,0,0,5,0.0,0.0,0.0,76.0,2504.0,5.4,269.0,1
SI,94.5,3.21,54.92,5.16,6.0,1,0,1.0,0,0,1.72,0.47,0.79,2.04,0,0,0,2,4,0.0,0.0,0.0,92.7,2216.0,5.6,105.0,1
CH,85.0,3.42,54.53,4.82,7.0,1,0,1.0,0,0,1.77,-0.1,-0.52,1.71,0,0,0,1,4,0.0,0.0,0.0,83.9,1842.0,6.0,87.0,1
SL,79.4,3.1,55.07,5.11,5.0,1,0,1.0,0,0,-1.34,-0.26,-0.13,2.6,0,0,0,0,4,0.0,0.0,0.0,77.3,2373.0,5.4,281.0,1
FF,88.1,3.31,54.91,5.04,5.0,1,0,1.0,0,0,1.5,1.12,-0.23,2.06,0,0,0,2,3,0.0,0.0,0.0,85.9,2209.0,5.6,127.0,-1
SI,90.0,3.14,54.45,5.18,8.0,1,0,1.0,0,0,1.6,0.37,0.17,2.12,0,0,0,1,3,0.0,0.0,0.0,88.8,1973.0,6.1,103.0,-1
CH,84.7,3.38,54.53,4.88,12.0,1,0,0.0,0,0,1.48,0.09,1.49,2.72,0,0,0,0,3,0.0,0.0,0.0,83.6,2051.0,6.0,94.0,-1
SL,80.5,3.18,54.88,5.19,12.0,1,0,0.0,0,0,-0.83,-0.02,1.51,3.15,0,1,1,2,2,0.0,0.0,0.0,79.0,2214.0,5.6,271.0,-1
SL,78.8,3.09,55.22,5.42,12.0,1,0,0.0,0,0,-0.73,-0.33,1.55,3.46,0,0,1,2,2,0.0,0.0,0.0,76.9,2185.0,5.3,294.0,-1
SL,79.9,3.08,55.04,5.3,3.0,1,0,1.0,0,0,-0.78,-0.3,0.76,2.91,0,0,1,1,2,0.0,0.0,0.0,78.4,2356.0,5.5,291.0,-1
CH,90.1,3.17,54.58,4.95,13.0,1,0,0.0,0,0,1.79,-0.56,-0.62,0.23,1,0,0,1,2,0.0,0.0,0.0,88.3,2057.0,5.9,73.0,0
SL,78.9,3.13,55.2,5.26,13.0,1,0,0.0,0,0,-1.36,-0.39,-1.84,1.33,0,1,0,0,2,0.0,0.0,0.0,76.7,2491.0,5.3,286.0,0
CH,85.6,3.19,54.99,5.03,8.0,1,0,1.0,0,0,1.75,0.15,0.01,1.81,0,0,0,0,2,0.0,0.0,0.0,83.9,1981.0,5.5,95.0,0
CH,86.8,3.2,54.77,5.04,14.0,1,0,0.0,0,0,1.87,0.25,1.64,2.2,0,0,1,2,1,0.0,0.0,0.0,85.4,2100.0,5.7,98.0,0
SL,80.4,3.04,54.91,5.18,4.0,1,0,1.0,0,0,-1.28,-0.06,-0.45,2.25,0,0,1,1,1,0.0,0.0,0.0,78.9,2471.0,5.6,273.0,0
SL,80.4,3.09,55.08,5.28,11.0,1,0,1.0,0,0,-1.22,-0.13,-0.96,2.27,0,0,1,0,1,0.0,0.0,0.0,78.1,2643.0,5.4,276.0,0
CH,88.5,3.17,54.49,4.95,14.0,1,0,0.0,0,0,1.86,-0.13,1.22,2.44,0,1,0,0,1,0.0,0.0,0.0,87.3,2161.0,6.0,86.0,1
SI,93.4,3.15,54.62,5.17,5.0,1,0,0.0,0,0,1.82,0.3,-0.06,2.4,0,0,0,0,1,393.0,109.4,20.0,91.9,2253.0,5.9,99.0,1
CH,86.1,3.39,54.66,4.81,14.0,1,0,0.0,0,0,1.37,0.03,1.43,2.35,0,0,0,2,7,0.0,0.0,0.0,85.2,2022.0,5.8,92.0,5
SL,78.7,3.33,55.09,5.19,12.0,1,0,1.0,0,0,-1.11,-0.13,0.93,3.21,0,0,0,1,7,0.0,0.0,0.0,77.4,2550.0,5.4,276.0,5
SL,80.8,3.31,54.84,5.21,6.0,0,0,1.0,0,0,-0.97,-0.29,0.33,2.8,0,0,0,0,7,0.0,0.0,0.0,79.8,2820.0,5.7,286.0,5
SI,91.2,3.36,54.45,4.86,14.0,1,0,0.0,0,0,1.53,0.45,0.2,0.84,0,0,0,0,7,0.0,0.0,0.0,90.9,2054.0,6.1,107.0,6
SI,90.8,3.32,54.67,5.08,7.0,1,0,1.0,0,0,1.41,0.56,-0.62,1.5,0,0,0,2,6,0.0,0.0,0.0,89.9,2174.0,5.8,112.0,5
CH,88.8,3.37,54.76,4.9,3.0,1,0,0.0,0,0,1.57,0.04,0.73,2.62,0,0,0,1,6,5.0,90.0,-27.0,87.5,1995.0,5.7,92.0,5
FF,95.7,3.35,54.08,5.31,14.0,0,0,0.0,0,0,1.01,0.78,0.86,2.72,0,0,0,0,6,0.0,0.0,0.0,95.5,2315.0,6.4,128.0,5
CH,88.5,3.59,54.54,4.89,14.0,1,0,1.0,0,0,1.46,0.12,1.01,1.88,0,0,1,2,5,0.0,0.0,0.0,87.6,2101.0,6.0,95.0,2
SL,81.4,3.25,54.87,5.21,5.0,0,0,1.0,0,0,-0.87,-0.41,0.25,2.39,0,0,1,1,5,0.0,0.0,0.0,80.3,2495.0,5.6,295.0,2
SI,96.2,3.3,54.51,5.38,6.0,1,0,1.0,0,0,1.53,0.42,0.32,2.44,0,0,0,1,5,0.0,0.0,0.0,95.6,2346.0,6.0,105.0,2
CH,87.0,3.48,54.65,4.88,7.0,1,0,1.0,0,0,1.55,-0.49,-0.32,1.38,0,0,0,0,5,0.0,0.0,0.0,86.2,2008.0,5.8,73.0,2
FF,97.7,3.52,54.24,5.16,4.0,0,0,1.0,0,0,1.34,0.89,-0.41,2.6,0,0,0,2,4,0.0,0.0,0.0,97.4,2338.0,6.3,124.0,2
CH,88.9,3.47,54.68,4.9,6.0,1,0,0.0,0,0,1.72,0.2,0.3,2.56,0,0,1,0,4,4.0,66.1,-35.0,87.8,2111.0,5.8,97.0,2
SI,92.4,3.44,54.9,4.99,14.0,1,0,1.0,0,0,1.55,0.3,0.88,1.86,0,0,0,0,4,0.0,0.0,0.0,91.5,2029.0,5.6,101.0,2
CH,89.2,3.61,54.54,4.91,12.0,1,0,0.0,0,0,1.44,-0.24,1.26,2.42,0,1,1,2,3,0.0,0.0,0.0,88.8,1940.0,6.0,81.0,2
FF,98.4,3.28,54.39,5.41,12.0,0,0,1.0,0,0,1.17,0.93,0.25,3.33,0,1,1,1,3,0.0,0.0,0.0,97.5,2420.0,6.1,129.0,2
CH,88.1,3.56,54.64,4.86,8.0,1,0,0.0,0,0,1.44,-0.01,0.27,1.34,0,0,1,1,3,0.0,0.0,0.0,87.1,2034.0,5.9,90.0,2
FF,94.9,3.48,54.66,4.94,8.0,0,0,1.0,0,0,1.34,0.61,0.12,1.9,0,0,1,0,3,0.0,0.0,0.0,94.0,2258.0,5.8,114.0,2
CH,85.9,3.42,54.29,4.93,5.0,1,0,1.0,0,0,1.39,0.02,0.02,2.14,0,0,0,0,3,0.0,0.0,0.0,85.6,2028.0,6.2,91.0,2
CH,88.9,3.45,54.63,4.91,7.0,1,0,1.0,0,0,1.46,-0.33,-0.65,2.07,1,1,1,2,2,0.0,0.0,0.0,87.9,2161.0,5.9,77.0,1
SL,78.5,3.31,55.11,5.24,14.0,0,0,0.0,0,0,-0.62,-0.56,1.09,1.89,0,1,1,2,2,0.0,0.0,0.0,77.4,2174.0,5.4,312.0,1
SL,79.6,3.41,55.03,5.19,12.0,1,0,0.0,0,0,-1.09,-0.07,2.84,3.3,0,1,1,1,2,0.0,0.0,0.0,78.4,2216.0,5.5,274.0,1
SL,80.6,3.38,54.89,5.22,5.0,1,0,1.0,0,0,-1.37,-0.43,-0.25,2.54,0,1,1,0,2,0.0,0.0,0.0,79.6,2322.0,5.6,287.0,1
CH,89.0,3.51,54.67,4.95,4.0,1,0,1.0,0,0,1.43,0.07,-0.62,2.5,0,0,1,0,2,0.0,0.0,0.0,88.3,2099.0,5.8,93.0,1
SL,75.8,3.37,55.32,5.17,14.0,0,0,0.0,0,0,-1.03,-0.59,0.31,0.84,0,0,0,0,2,0.0,0.0,0.0,74.0,2379.0,5.2,299.0,1
CH,87.9,3.41,54.59,4.92,4.0,1,0,1.0,0,0,1.55,-0.09,-0.32,2.51,0,0,0,2,1,0.0,0.0,0.0,87.2,2032.0,5.9,87.0,1
FF,96.9,3.31,54.56,5.23,9.0,0,0,1.0,0,0,1.43,0.82,0.41,1.53,0,0,0,1,1,0.0,0.0,0.0,96.2,2487.0,5.9,120.0,1
SI,92.8,3.45,54.76,5.14,14.0,1,0,0.0,0,0,1.46,0.49,0.79,1.21,0,0,0,0,1,0.0,0.0,0.0,91.7,2281.0,5.7,109.0,1
SL,76.4,3.43,55.28,5.23,8.0,1,0,1.0,0,0,-1.38,-0.31,0.04,1.63,0,0,0,2,7,0.0,0.0,0.0,74.8,2268.0,5.2,283.0,0
FF,88.6,3.35,54.53,5.2,14.0,1,0,0.0,0,0,1.13,0.98,0.04,1.39,0,0,0,1,7,0.0,0.0,0.0,88.0,2259.0,6.0,131.0,0
FF,91.2,3.25,54.76,5.35,7.0,0,0,1.0,0,0,1.32,0.94,-0.65,1.87,0,0,0,0,7,0.0,0.0,0.0,89.8,2284.0,5.7,125.0,0
CH,89.6,3.37,54.32,4.98,14.0,0,0,0.0,0,0,1.72,0.32,1.49,2.33,1,0,1,2,6,0.0,0.0,0.0,88.9,2163.0,6.2,101.0,-1
SI,91.0,3.33,54.4,4.98,2.0,1,0,0.0,0,0,1.65,0.33,0.0,2.64,0,1,1,1,6,21.0,96.1,-6.0,90.3,2152.0,6.1,101.0,-1
SL,78.7,3.16,55.1,5.28,8.0,0,0,1.0,0,0,-1.23,-0.63,0.25,2.15,0,0,1,1,6,0.0,0.0,0.0,77.0,2299.0,5.4,297.0,-1
FF,90.4,3.41,54.53,5.21,11.0,1,0,1.0,0,0,1.59,0.99,-0.64,3.19,0,0,1,0,6,146.0,0.0,0.0,89.5,2442.0,6.0,122.0,-1
SL,78.0,3.41,55.08,5.26,4.0,0,0,1.0,0,0,-1.35,-0.22,-0.28,2.5,0,0,0,0,6,0.0,0.0,0.0,76.5,2670.0,5.4,279.0,-1
SL,80.8,3.23,54.19,5.38,12.0,1,0,0.0,0,0,-0.83,-0.43,1.41,3.09,0,0,1,2,5,0.0,0.0,0.0,80.8,2320.0,6.3,297.0,-1
SI,92.8,3.42,54.67,5.1,12.0,1,0,0.0,0,0,1.56,0.15,1.33,2.86,0,0,0,2,5,0.0,0.0,0.0,91.8,2277.0,5.8,95.0,-1
CH,84.7,3.33,54.75,4.94,8.0,1,0,1.0,0,0,1.51,-0.01,-0.21,1.55,0,0,0,1,5,0.0,0.0,0.0,83.5,2016.0,5.8,90.0,-1
SL,75.9,3.47,55.35,5.21,14.0,1,0,1.0,0,0,-1.54,-0.38,1.24,1.96,0,0,0,0,5,0.0,0.0,0.0,74.1,2397.0,5.2,284.0,-1
SI,92.6,3.5,54.46,4.94,12.0,0,0,0.0,0,0,1.72,0.17,1.46,2.62,1,1,0,2,4,0.0,0.0,0.0,91.7,2161.0,6.0,96.0,-1
SI,92.5,3.48,54.57,4.98,8.0,1,0,1.0,0,0,1.6,0.4,0.1,1.52,1,1,1,1,4,0.0,0.0,0.0,91.4,2222.0,5.9,104.0,0
SL,80.6,3.3,54.96,5.15,8.0,0,0,1.0,0,0,-1.0,-0.09,0.03,2.3,0,1,1,1,4,0.0,0.0,0.0,79.4,2472.0,5.5,275.0,0
CH,86.8,3.36,54.62,5.1,3.0,1,0,1.0,0,0,1.52,0.5,0.69,2.91,0,0,1,1,4,0.0,0.0,0.0,85.7,2208.0,5.9,108.0,0
FF,95.0,3.33,54.59,5.28,8.0,0,0,1.0,0,0,1.42,0.96,-0.24,1.94,0,0,1,0,4,0.0,0.0,0.0,93.6,2459.0,5.9,124.0,0
FF,90.2,3.39,54.24,5.36,11.0,1,0,0.0,0,0,1.11,1.02,-0.19,3.59,0,0,0,0,4,0.0,0.0,0.0,90.1,2307.0,6.3,133.0,0
CH,87.6,3.35,54.43,5.07,6.0,1,0,1.0,0,0,1.81,-0.03,0.82,2.45,0,0,1,2,3,0.0,0.0,0.0,86.8,2123.0,6.1,89.0,0
CH,85.3,3.42,54.69,5.04,14.0,1,0,0.0,0,0,1.82,-0.13,0.94,0.53,0,0,0,2,3,0.0,0.0,0.0,84.3,2002.0,5.8,86.0,0
CH,86.0,3.41,54.86,5.09,14.0,1,0,1.0,0,0,1.72,-0.09,0.88,0.17,0,0,0,1,3,0.0,0.0,0.0,84.6,2183.0,5.6,87.0,0
FF,91.8,3.29,55.05,5.43,4.0,0,0,1.0,0,0,1.08,1.08,-0.6,2.31,0,0,0,0,3,288.0,87.1,39.0,89.8,2169.0,5.5,135.0,0
SL,77.5,3.35,55.2,5.22,2.0,1,0,1.0,0,0,-1.17,-0.16,0.09,2.62,0,0,1,2,2,7.0,92.0,-21.0,75.8,2295.0,5.3,277.0,0
SL,75.6,3.33,55.08,5.35,7.0,0,0,1.0,0,0,-0.98,-0.47,-0.73,1.72,0,0,0,2,2,0.0,0.0,0.0,74.1,2117.0,5.4,295.0,0
CH,87.1,3.55,54.6,5.01,5.0,1,0,0.0,0,0,1.39,0.34,0.21,2.27,0,0,1,0,2,8.0,102.5,-15.0,86.3,2034.0,5.9,104.0,0
FF,93.2,3.35,54.4,5.37,13.0,0,0,0.0,0,0,1.21,0.94,-1.24,2.01,0,0,0,0,2,0.0,0.0,0.0,92.4,2256.0,6.1,128.0,0
FF,92.8,3.43,54.63,5.24,13.0,1,0,1.0,0,0,1.24,1.01,-1.04,2.19,1,0,0,2,1,0.0,0.0,0.0,91.2,2306.0,5.9,129.0,0
CH,87.2,3.39,54.28,4.96,12.0,1,0,1.0,0,0,1.72,0.23,1.0,2.44,0,1,0,1,1,0.0,0.0,0.0,86.7,2100.0,6.2,98.0,0
SI,93.5,3.36,54.71,5.23,5.0,1,0,0.0,0,0,1.52,0.43,-0.18,2.22,0,0,0,1,1,235.0,114.1,11.0,92.1,2104.0,5.8,106.0,0
SI,91.2,3.5,54.78,4.89,14.0,1,0,0.0,0,0,1.7,0.3,1.35,1.25,0,0,0,0,1,0.0,0.0,0.0,89.7,2058.0,5.7,100.0,0
CH,87.0,3.22,54.45,4.92,5.0,1,0,0.0,0,0,1.67,-0.12,-0.1,2.42,0,0,0,2,6,49.0,82.2,84.0,85.9,1892.0,6.1,86.0,2
CH,85.4,3.37,54.91,4.88,5.0,1,0,1.0,0,0,1.46,0.24,0.25,2.15,0,0,0,1,6,0.0,0.0,0.0,83.7,2051.0,5.6,99.0,2
FF,90.2,3.39,54.54,4.96,9.0,1,0,0.0,0,0,1.35,0.9,0.56,1.86,0,0,0,0,6,0.0,0.0,0.0,88.9,2256.0,6.0,124.0,2
CH,87.5,3.28,54.85,4.86,14.0,1,0,1.0,0,0,1.88,0.16,1.39,2.23,0,0,1,2,5,10.0,70.2,-13.0,86.0,2154.0,5.7,95.0,2
SI,92.0,3.26,54.43,5.0,5.0,1,0,1.0,0,0,1.69,0.54,0.26,2.44,0,0,1,1,5,171.0,67.6,32.0,91.2,2120.0,6.1,108.0,2
SL,78.0,3.25,55.24,5.1,3.0,1,0,0.0,0,0,-0.9,0.01,0.71,3.47,0,0,0,1,5,0.0,0.0,0.0,76.4,2187.0,5.3,269.0,2
FF,91.0,3.32,54.65,5.12,12.0,1,0,0.0,0,0,1.15,0.96,0.57,3.87,0,0,0,0,5,0.0,0.0,0.0,90.0,2063.0,5.8,130.0,2
SL,77.9,3.11,55.32,5.28,13.0,1,0,0.0,0,0,-1.26,-0.63,-0.88,1.69,0,0,0,2,4,0.0,0.0,0.0,75.6,2360.0,5.2,296.0,-1
CH,85.4,3.21,54.48,4.94,6.0,1,0,1.0,0,0,1.68,-0.34,0.58,2.69,0,0,0,1,4,0.0,0.0,0.0,84.3,1987.0,6.0,78.0,-1
CH,86.7,3.36,54.4,4.88,14.0,1,0,0.0,0,0,1.68,-0.32,1.61,1.75,0,0,0,0,4,0.0,0.0,0.0,85.8,2081.0,6.1,79.0,-1
CH,89.5,3.36,54.58,5.0,12.0,1,0,0.0,0,0,1.89,0.03,1.3,3.24,0,1,0,2,3,0.0,0.0,0.0,88.2,2180.0,5.9,91.0,-2
SL,80.3,3.26,55.1,5.24,7.0,1,0,1.0,0,0,-0.99,-0.37,-0.76,1.98,0,0,0,2,3,0.0,0.0,0.0,78.3,2589.0,5.4,290.0,-2
FF,96.5,3.25,54.5,5.14,13.0,1,0,0.0,0,0,1.38,1.16,-1.4,1.76,0,0,0,1,3,0.0,0.0,0.0,95.3,2406.0,6.0,130.0,-2
FF,92.1,3.43,54.53,5.13,4.0,1,0,1.0,0,0,1.42,0.82,-0.63,2.95,0,0,0,1,3,0.0,0.0,0.0,90.8,2281.0,6.0,120.0,-1
CH,85.5,3.11,54.63,5.1,5.0,1,0,1.0,0,0,1.77,0.07,0.14,2.29,0,0,0,0,3,0.0,0.0,0.0,84.4,1875.0,5.9,92.0,-1
CH,86.2,3.31,54.74,4.85,3.0,1,0,0.0,0,0,1.86,0.25,0.62,2.88,0,0,0,2,2,60.0,77.8,83.0,84.8,1977.0,5.8,98.0,-2
SI,91.1,3.38,54.9,4.97,3.0,1,0,1.0,0,0,1.83,0.38,0.68,3.12,0,0,0,2,2,0.0,0.0,0.0,89.3,2160.0,5.6,102.0,-1
FF,89.8,3.22,54.79,5.24,11.0,1,0,1.0,0,0,1.4,0.88,-0.85,2.42,0,0,0,1,2,0.0,0.0,0.0,88.1,2383.0,5.7,122.0,-1
FF,91.9,3.45,54.83,5.0,6.0,1,0,1.0,0,0,1.54,0.9,0.56,2.08,0,0,0,0,2,0.0,0.0,0.0,90.3,2219.0,5.7,120.0,-1
FF,92.5,3.12,54.56,5.01,2.0,1,0,1.0,0,0,0.91,0.94,0.27,3.24,0,1,1,2,1,0.0,0.0,0.0,91.6,2116.0,5.9,136.0,-1
FF,94.0,3.29,54.74,5.25,12.0,1,0,1.0,0,0,0.91,1.16,0.57,3.68,1,1,1,1,1,0.0,0.0,0.0,92.7,2327.0,5.8,142.0,0
FF,96.5,3.24,54.64,5.2,6.0,1,0,1.0,0,0,1.25,0.95,0.35,2.29,1,0,1,1,1,0.0,0.0,0.0,95.0,2446.0,5.9,127.0,0
SI,91.1,3.34,54.66,4.83,9.0,1,0,0.0,0,0,1.79,0.29,0.42,1.81,0,0,1,1,1,213.0,68.5,37.0,89.6,2215.0,5.8,99.0,0
SI,91.1,3.39,54.79,4.85,8.0,1,0,1.0,0,0,1.67,0.32,0.21,1.78,0,0,0,1,1,0.0,0.0,0.0,89.8,2210.0,5.7,101.0,0
SI,92.1,3.35,54.9,5.13,8.0,1,0,1.0,0,0,1.72,0.31,0.06,1.37,0,0,0,0,1,0.0,0.0,0.0,90.3,2349.0,5.6,100.0,0
SL,79.9,3.34,54.99,5.3,14.0,1,0,1.0,0,0,-0.57,-0.35,0.99,1.85,0,0,0,2,7,0.0,0.0,0.0,78.8,2345.0,5.5,301.0,-3
CH,86.1,3.42,54.53,5.12,13.0,1,0,0.0,0,0,1.56,0.21,-0.91,1.55,0,0,0,1,7,0.0,0.0,0.0,85.4,2038.0,6.0,98.0,-3
CH,84.9,3.54,54.66,5.16,12.0,1,0,0.0,0,0,1.71,0.46,2.1,3.28,0,0,0,0,7,0.0,0.0,0.0,84.2,2154.0,5.8,105.0,-3
SL,80.8,3.41,54.81,5.44,5.0,1,0,1.0,0,0,-1.53,-0.5,0.24,2.29,1,0,0,2,6,0.0,0.0,0.0,79.3,2735.0,5.7,288.0,-3
SI,94.5,3.44,54.28,5.19,14.0,0,0,0.0,0,0,1.89,0.09,1.71,1.32,1,0,0,1,6,0.0,0.0,0.0,93.6,2315.0,6.2,93.0,-3
CH,88.8,3.41,54.53,5.15,6.0,1,0,1.0,0,0,1.59,0.32,0.83,2.34,0,0,0,1,6,4.0,49.5,-32.0,87.7,2096.0,6.0,101.0,-3
CH,87.4,3.4,54.56,5.1,8.0,1,0,0.0,0,0,1.74,-0.27,0.01,1.88,0,0,0,0,6,19.0,92.4,-5.0,86.5,2010.0,5.9,81.0,-3
SL,77.5,3.38,54.96,5.37,6.0,1,0,0.0,0,0,-1.0,-0.44,0.53,2.06,0,0,0,2,5,45.0,70.3,3.0,76.4,2285.0,5.5,293.0,-3
SL,77.3,3.44,55.23,5.22,14.0,1,0,0.0,0,0,-1.15,-0.41,1.26,2.07,0,0,0,1,5,0.0,0.0,0.0,75.6,2458.0,5.3,289.0,-3
FF,87.8,3.42,54.52,5.34,2.0,1,0,1.0,0,0,1.25,0.92,0.25,3.06,0,0,0,1,5,0.0,0.0,0.0,87.1,2199.0,6.0,126.0,-2
CH,91.0,3.48,54.54,5.11,14.0,1,0,0.0,0,0,1.69,0.04,0.86,1.94,0,0,0,0,5,0.0,82.9,-21.0,90.4,2152.0,6.0,92.0,-2
FF,93.9,3.5,54.46,5.31,2.0,1,0,1.0,0,0,0.85,1.2,-0.12,2.95,0,1,0,2,4,190.0,70.3,50.0,93.3,2283.0,6.0,145.0,-2
SL,78.6,3.36,54.98,5.38,13.0,1,0,0.0,0,0,-1.16,-0.31,-1.77,1.84,0,0,0,2,4,0.0,0.0,0.0,77.4,2544.0,5.5,285.0,-2
SL,77.0,3.25,55.01,5.45,13.0,0,0,1.0,0,0,-1.84,-0.44,-0.24,1.52,0,0,0,1,4,0.0,0.0,0.0,75.5,2543.0,5.5,283.0,-2
CH,86.8,3.44,54.46,5.11,14.0,1,0,0.0,0,0,1.64,-0.31,1.11,2.4,0,0,0,0,4,0.0,0.0,0.0,86.0,2161.0,6.0,79.0,-2
SL,79.3,3.34,54.98,5.45,6.0,1,0,1.0,0,0,-0.82,-0.37,0.83,2.81,0,1,0,2,3,0.0,0.0,0.0,78.2,2281.0,5.5,294.0,-2
SI,92.8,3.34,54.37,5.2,3.0,1,0,1.0,0,0,1.42,0.26,0.51,3.25,0,1,0,1,3,0.0,0.0,0.0,92.5,2073.0,6.1,100.0,-2
FF,92.5,3.43,54.36,5.31,12.0,1,0,1.0,0,0,1.19,0.84,0.61,3.75,0,0,1,1,3,0.0,0.0,0.0,92.4,2248.0,6.1,125.0,-1
CH,88.6,3.48,54.46,5.18,5.0,1,0,1.0,0,0,1.58,0.03,0.08,2.73,0,0,0,1,3,0.0,0.0,0.0,87.8,2116.0,6.0,91.0,-1
SI,93.3,3.42,54.51,5.21,6.0,1,0,1.0,0,0,1.38,0.22,0.72,2.92,0,0,0,0,3,0.0,0.0,0.0,93.1,2136.0,6.0,99.0,-1
CH,84.9,3.44,54.27,5.09,13.0,1,0,0.0,0,0,1.55,0.34,-1.21,1.92,0,0,0,2,2,0.0,0.0,0.0,84.4,2065.0,6.2,102.0,-1
CH,89.3,3.21,54.66,5.18,7.0,1,0,1.0,0,0,1.52,0.18,-0.29,1.67,0,0,0,1,2,0.0,0.0,0.0,88.1,2116.0,5.8,97.0,-1
SL,76.9,3.34,55.15,5.32,14.0,0,0,0.0,0,0,-1.51,-0.48,1.52,1.53,0,0,0,0,2,0.0,0.0,0.0,75.5,2556.0,5.4,287.0,-1
SL,78.6,3.1,54.83,5.46,8.0,1,0,1.0,0,0,-0.82,-0.41,0.11,1.84,0,1,0,2,1,0.0,0.0,0.0,77.7,2310.0,5.7,296.0,-1
FF,95.2,3.2,54.2,5.29,13.0,1,0,1.0,0,0,1.43,1.04,-0.92,2.36,0,1,0,1,1,0.0,0.0,0.0,95.0,2379.0,6.3,126.0,-1
SL,78.1,3.21,55.03,5.42,12.0,1,0,0.0,0,0,-1.54,-0.23,0.99,3.23,0,0,1,1,1,0.0,0.0,0.0,77.0,2313.0,5.5,278.0,0
SL,76.7,3.38,55.01,5.3,12.0,1,0,0.0,0,0,-1.12,-0.41,3.2,3.54,0,0,1,0,1,0.0,0.0,0.0,75.9,2192.0,5.5,290.0,0
CH,89.6,3.34,54.77,5.26,14.0,1,0,0.0,0,0,1.64,0.29,1.44,1.46,0,0,0,0,1,0.0,0.0,0.0,88.5,2054.0,5.7,100.0,0
CH,85.6,3.35,54.71,4.86,13.0,1,0,0.0,0,0,1.46,0.24,-0.85,1.84,0,0,0,2,5,0.0,0.0,0.0,83.9,1882.0,5.8,99.0,-1
CH,86.4,3.5,54.67,4.97,14.0,1,0,1.0,0,0,1.48,0.2,1.04,1.93,0,0,0,1,5,0.0,0.0,0.0,84.6,1937.0,5.8,98.0,-1
SL,74.6,3.5,54.61,5.12,6.0,1,0,1.0,0,0,-1.02,-0.3,0.68,2.54,0,0,0,0,5,0.0,0.0,0.0,73.3,2356.0,5.9,286.0,-1
FF,87.7,3.29,54.08,5.12,13.0,1,0,1.0,0,0,1.29,1.25,-0.84,2.21,0,0,1,2,4,0.0,0.0,0.0,87.5,2105.0,6.4,134.0,-1
FF,91.6,3.48,54.49,5.1,5.0,0,0,1.0,0,0,1.34,0.84,-0.11,2.88,0,0,1,1,4,0.0,0.0,0.0,90.5,2309.0,6.0,122.0,-1
SL,75.6,3.47,55.02,5.08,13.0,1,0,0.0,0,0,-1.7,-0.68,-1.52,1.23,0,0,0,1,4,0.0,0.0,0.0,74.0,2425.0,5.5,292.0,-1
SL,73.4,3.48,55.07,5.14,7.0,1,0,1.0,0,0,-1.67,-0.2,-0.76,2.16,0,0,0,0,4,0.0,0.0,0.0,71.7,2467.0,5.4,277.0,-1
CH,87.1,3.5,53.65,4.92,6.0,1,0,1.0,0,0,2.01,0.51,0.43,2.49,0,0,1,2,3,0.0,0.0,0.0,86.7,2067.0,6.8,104.0,-1
SL,72.9,3.39,55.23,5.2,12.0,1,0,0.0,0,0,-1.05,-0.31,1.5,3.36,0,0,0,2,3,0.0,0.0,0.0,70.8,2068.0,5.3,286.0,-1
SL,75.9,3.43,54.98,5.2,13.0,1,0,0.0,0,0,-1.64,-0.49,-0.57,1.84,0,0,0,1,3,0.0,0.0,0.0,74.5,2301.0,5.5,286.0,-1
CH,87.2,3.48,54.36,4.78,14.0,1,0,0.0,0,0,1.56,-0.11,0.01,0.49,0,0,0,0,3,0.0,0.0,0.0,84.5,2044.0,6.1,86.0,-1
FF,87.1,3.55,54.55,5.0,4.0,1,0,1.0,0,0,1.5,0.89,-0.59,2.68,0,0,0,2,2,0.0,0.0,0.0,86.0,2156.0,5.9,121.0,-1
CH,85.9,3.5,54.69,4.87,14.0,1,0,0.0,0,0,1.66,0.36,1.1,1.77,0,0,0,1,2,0.0,0.0,0.0,84.5,2125.0,5.8,102.0,-1
CH,86.0,3.52,54.14,4.92,8.0,0,0,1.0,0,0,1.31,0.16,-0.23,1.98,0,0,0,0,2,0.0,0.0,0.0,84.3,2027.0,6.4,97.0,-1
SL,76.7,3.37,56.79,5.11,14.0,1,0,0.0,0,0,-0.98,0.01,1.61,1.96,1,0,0,2,1,0.0,0.0,0.0,72.0,1930.0,3.7,269.0,-1
