,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
3441,SL,76.4,3.1,55.27,5.36,8.0,1,0,0.0,2,1,-0.95,-0.41,-0.24,2.01,0,0,1,2,7,5.0,81.3,-20.0,74.8,2229.0,5.2,302.0,0,2-1
3445,SI,91.6,3.14,54.28,5.17,4.0,1,0,0.0,2,1,1.23,0.69,-0.74,2.49,0,0,1,1,7,0.0,80.0,69.0,91.1,2036.0,6.2,115.0,0,2-1
3451,FF,94.6,3.23,54.54,5.49,1.0,1,0,1.0,2,1,1.17,1.53,-0.45,3.33,0,0,0,1,7,0.0,0.0,0.0,93.8,2228.0,6.0,140.0,0,2-1
3459,FF,96.9,3.28,54.35,5.38,8.0,1,0,1.0,2,1,1.55,1.36,-0.06,2.02,0,0,0,2,6,0.0,0.0,0.0,95.9,2239.0,6.1,128.0,0,2-1
3473,CH,86.6,3.33,54.4,5.12,5.0,1,0,1.0,2,1,1.61,0.59,-0.06,2.32,0,0,0,2,5,0.0,0.0,0.0,85.9,1988.0,6.1,105.0,1,2-1
3478,CH,85.0,3.48,54.56,5.06,4.0,1,0,1.0,2,1,1.73,0.77,-0.64,2.63,0,0,0,1,5,0.0,0.0,0.0,84.3,2047.0,5.9,110.0,1,2-1
3492,FF,95.4,3.29,54.86,5.61,3.0,1,0,1.0,2,1,1.21,1.59,0.41,3.96,0,0,0,0,4,0.0,0.0,0.0,93.5,2185.0,5.6,140.0,1,2-1
3499,FF,96.3,3.16,54.38,5.59,12.0,1,0,0.0,2,1,1.35,1.39,1.08,2.82,0,1,0,2,3,0.0,0.0,0.0,95.5,2373.0,6.1,133.0,1,2-1
3525,CH,90.0,3.2,54.83,5.36,9.0,1,0,0.0,2,1,1.25,0.56,0.77,2.05,0,0,0,0,1,11.0,83.1,-11.0,88.5,1972.0,5.7,109.0,0,2-1
3536,SI,91.3,3.4,54.34,5.36,5.0,0,0,0.0,2,1,1.82,0.76,0.16,2.53,0,0,0,1,7,0.0,82.9,-21.0,90.4,2037.0,6.2,113.0,0,2-1
3543,FF,92.8,3.23,54.21,5.39,7.0,1,0,1.0,2,1,1.33,1.26,-0.44,1.73,0,0,0,0,7,0.0,0.0,0.0,91.9,2309.0,6.3,134.0,0,2-1
3547,FF,93.1,3.42,54.15,5.41,6.0,1,0,0.0,2,1,1.56,1.37,0.34,2.82,0,0,0,2,6,12.0,94.2,-13.0,92.2,2223.0,6.4,131.0,0,2-1
3593,CH,84.4,3.35,54.35,5.26,6.0,1,0,0.0,2,1,1.55,0.94,0.5,2.71,0,0,0,0,3,309.0,94.9,33.0,83.9,1920.0,6.2,121.0,0,2-1
3610,CH,87.2,3.29,54.27,5.21,13.0,1,0,0.0,2,1,1.55,0.97,-1.25,1.94,0,0,0,1,2,0.0,0.0,0.0,86.3,2013.0,6.2,122.0,0,2-1
3671,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,2,1,0.0,0.0,0.0,0.0,0,1,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2-1
