,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
3411,SI,95.9,3.17,54.36,5.4,14.0,1,0,0.0,1,0,1.69,0.57,1.04,2.59,0,0,0,2,1,0.0,0.0,0.0,95.8,2265.0,6.1,105.0,0,1-0
3425,FF,95.1,3.14,53.86,5.21,1.0,1,0,1.0,1,0,1.16,0.91,-0.67,3.25,0,1,0,2,8,0.0,0.0,0.0,95.2,2340.0,6.6,124.0,0,1-0
3443,SL,76.8,3.25,55.19,5.26,9.0,1,0,0.0,1,0,-1.05,-0.63,0.75,1.55,0,0,1,2,7,0.0,0.0,0.0,74.8,2210.0,5.3,308.0,0,1-0
3447,CH,86.8,3.26,54.31,5.22,12.0,1,0,1.0,1,0,1.69,0.73,0.84,2.69,0,0,1,1,7,0.0,0.0,0.0,86.3,2082.0,6.2,109.0,0,1-0
3453,SL,75.8,3.26,55.12,5.36,12.0,1,0,0.0,1,0,-1.05,-0.28,1.86,3.38,0,0,0,1,7,0.0,0.0,0.0,74.9,2241.0,5.4,293.0,0,1-0
3456,FF,93.0,3.44,54.58,5.49,11.0,1,0,0.0,1,0,1.01,1.07,-0.41,3.85,0,0,0,0,7,0.0,0.0,0.0,92.4,2126.0,5.9,133.0,0,1-0
3461,SI,97.0,3.31,54.31,5.15,12.0,1,0,0.0,1,0,1.24,0.36,1.29,3.02,0,0,0,2,6,0.0,0.0,0.0,96.9,2281.0,6.2,102.0,0,1-0
3501,CH,89.2,3.45,54.4,5.22,12.0,1,0,0.0,1,0,1.53,0.74,1.03,2.62,0,1,0,2,3,0.0,0.0,0.0,89.0,1890.0,6.1,112.0,1,1-0
3509,CH,86.4,3.39,54.61,5.18,5.0,1,0,0.0,1,0,1.33,0.53,-0.21,2.54,0,0,0,2,2,151.0,88.7,67.0,85.5,1803.0,5.9,106.0,1,1-0
3527,FF,96.6,3.54,54.72,5.5,3.0,1,0,1.0,1,0,1.47,0.95,0.31,3.11,0,0,0,0,1,0.0,0.0,0.0,95.6,2180.0,5.8,120.0,0,1-0
3534,FF,93.9,3.42,54.28,5.44,5.0,1,0,1.0,1,0,1.44,1.26,0.2,2.53,0,0,0,2,7,185.0,75.2,30.0,93.1,2275.0,6.2,131.0,0,1-0
3538,CH,83.4,3.33,54.16,5.12,8.0,0,0,1.0,1,0,1.81,0.81,0.08,2.36,0,0,0,1,7,0.0,0.0,0.0,82.7,1965.0,6.3,114.0,0,1-0
3549,FF,94.1,3.24,54.33,5.4,5.0,1,0,1.0,1,0,1.56,1.17,0.23,2.65,0,0,0,2,6,303.0,93.5,22.0,93.4,2163.0,6.2,127.0,0,1-0
3551,CH,84.2,3.34,53.94,5.1,5.0,1,0,0.0,1,0,1.9,0.81,-0.21,2.51,0,0,0,1,6,297.0,91.7,43.0,83.9,1987.0,6.6,113.0,0,1-0
3560,CH,85.5,3.59,54.59,5.1,14.0,1,0,1.0,1,0,1.73,0.52,0.99,2.2,0,0,0,1,5,0.0,0.0,0.0,84.5,2008.0,5.9,107.0,0,1-0
3595,SI,91.9,3.32,54.62,5.45,14.0,1,0,0.0,1,0,1.51,0.58,0.1,1.66,0,0,0,0,3,0.0,0.0,0.0,90.7,2099.0,5.9,111.0,0,1-0
3600,CH,83.4,3.3,54.19,5.13,6.0,1,0,1.0,1,0,1.68,0.85,0.73,2.28,0,0,1,2,2,7.0,69.4,-17.0,82.9,2128.0,6.3,117.0,0,1-0
3615,CH,84.4,3.35,53.96,4.96,13.0,0,0,1.0,1,0,1.77,0.36,-0.5,1.3,0,0,0,0,2,0.0,0.0,0.0,84.4,2101.0,6.5,102.0,0,1-0
3620,SI,95.6,3.45,54.39,5.21,9.0,1,0,1.0,1,0,1.7,0.36,0.46,2.03,0,0,0,2,1,0.0,0.0,0.0,94.7,2122.0,6.1,102.0,0,1-0
3626,CH,86.5,3.41,54.41,5.1,13.0,1,0,1.0,1,0,1.63,0.76,-0.38,1.03,0,0,0,1,1,0.0,0.0,0.0,85.7,2210.0,6.1,115.0,0,1-0
3645,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1,0,0.0,0.0,0.0,0.0,1,1,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1-0
3656,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1-0
3673,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1-0
3735,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1-0
3750,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1-0
