,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
2172,FF,97.7,3.24,54.6,5.39,12.0,1,0,1.0,1,2,1.71,1.15,1.6,3.21,0,0,1,2,4,136.0,77.8,13.0,96.4,2306.0,5.9,121.0,0,1-2
2181,FF,96.2,3.32,54.53,5.43,11.0,1,0,1.0,1,2,1.42,1.39,-0.08,3.47,0,0,0,0,4,0.0,0.0,0.0,94.8,2379.0,6.0,132.0,0,1-2
2190,SL,81.5,3.07,55.09,5.69,8.0,1,0,0.0,1,2,-0.64,0.11,0.1,1.62,0,0,0,0,3,0.0,0.0,0.0,80.0,2476.0,5.4,274.0,0,1-2
2201,SL,80.7,3.12,55.11,5.64,14.0,1,0,1.0,1,2,-0.63,-0.1,0.06,1.16,0,0,0,0,2,0.0,0.0,0.0,79.2,2376.0,5.4,292.0,0,1-2
2210,FF,95.3,3.13,54.21,5.53,12.0,1,0,0.0,1,2,1.47,1.23,0.0,4.45,0,0,0,1,1,0.0,0.0,0.0,95.0,2393.0,6.3,127.0,0,1-2
2211,SI,95.5,3.55,54.46,5.13,3.0,1,0,1.0,1,2,1.93,1.01,0.61,3.25,0,0,0,1,1,197.0,76.7,30.0,94.5,2330.0,6.0,115.0,0,1-2
2227,SL,81.1,3.08,55.48,5.79,2.0,1,0,0.0,1,2,-0.87,-0.16,0.15,3.43,0,0,0,1,7,243.0,87.8,52.0,79.0,2433.0,5.0,290.0,0,1-2
2228,FF,95.1,3.27,54.92,5.43,12.0,1,0,1.0,1,2,1.54,1.14,0.87,4.63,0,0,0,1,7,192.0,75.5,31.0,92.8,2478.0,5.6,123.0,0,1-2
2262,SL,83.1,3.15,55.08,5.79,6.0,1,0,0.0,1,2,-1.19,-0.39,0.38,2.21,0,0,0,1,5,7.0,83.5,-19.0,81.7,2551.0,5.4,294.0,2,1-2
2263,FF,96.6,3.26,54.69,5.68,1.0,1,0,1.0,1,2,1.34,1.03,-0.41,2.79,0,0,0,1,5,0.0,0.0,0.0,95.4,2358.0,5.8,125.0,2,1-2
2264,FF,96.6,3.01,54.08,5.76,12.0,1,0,1.0,1,2,1.0,0.96,0.75,4.18,0,0,0,1,5,0.0,0.0,0.0,96.6,2324.0,6.4,130.0,2,1-2
2265,FF,95.5,3.07,54.72,5.79,2.0,1,0,1.0,1,2,1.2,1.05,0.14,2.85,0,0,0,1,5,0.0,0.0,0.0,93.8,2280.0,5.8,128.0,2,1-2
2270,FF,95.6,3.32,54.88,5.73,12.0,1,0,0.0,1,2,1.35,0.88,0.44,3.6,0,0,0,0,5,357.0,97.4,31.0,94.2,2229.0,5.6,120.0,2,1-2
2274,FF,97.1,2.95,54.76,5.87,11.0,1,0,0.0,1,2,0.95,1.13,-0.58,3.86,0,0,0,2,4,298.0,83.7,37.0,95.9,2329.0,5.7,137.0,2,1-2
2281,SL,80.5,3.04,55.57,5.76,8.0,1,0,1.0,1,2,-0.98,-0.29,0.15,1.9,0,0,0,0,4,0.0,0.0,0.0,78.3,2336.0,4.9,295.0,2,1-2
2282,SL,80.8,3.2,55.58,5.67,5.0,1,0,1.0,1,2,-1.22,-0.18,-0.05,2.16,0,0,0,0,4,3.0,41.6,-39.0,78.8,2576.0,4.9,285.0,2,1-2
2287,FF,96.0,3.16,54.77,5.45,11.0,1,0,0.0,1,2,1.23,0.89,-0.15,4.03,1,0,1,2,3,0.0,0.0,0.0,94.7,2277.0,5.7,122.0,0,1-2
2306,CH,87.5,3.37,54.74,5.45,12.0,1,0,0.0,1,2,1.69,0.43,0.9,2.55,0,0,0,1,2,0.0,82.9,-21.0,86.2,2111.0,5.8,100.0,0,1-2
2314,FF,97.5,3.06,54.78,5.69,11.0,1,0,0.0,1,2,1.37,0.79,-0.9,2.55,0,1,1,2,1,260.0,76.6,27.0,95.8,2357.0,5.7,116.0,0,1-2
2321,FF,95.1,3.27,54.85,5.51,12.0,1,0,0.0,1,2,1.34,0.87,0.08,4.52,0,0,0,2,1,0.0,0.0,0.0,93.5,2361.0,5.7,119.0,0,1-2
2322,FF,96.3,3.28,54.68,5.43,11.0,1,0,1.0,1,2,1.09,0.85,-0.46,3.59,0,0,0,2,1,191.0,77.4,23.0,95.7,2323.0,5.8,125.0,0,1-2
2327,SL,79.7,3.12,55.62,5.7,13.0,1,0,0.0,1,2,-0.53,-0.38,-0.45,1.38,0,0,0,1,1,0.0,0.0,0.0,77.8,2376.0,4.9,316.0,0,1-2
2339,SL,79.2,3.33,55.38,5.44,7.0,0,0,0.0,1,2,-1.04,-0.05,-0.42,1.5,0,0,0,0,6,37.0,90.7,1.0,77.4,2418.0,5.1,281.0,2,1-2
2348,FF,92.9,3.48,54.9,5.38,11.0,1,0,0.0,1,2,1.16,0.77,-0.21,3.97,0,0,0,2,5,0.0,0.0,0.0,91.2,2346.0,5.6,119.0,0,1-2
2377,SL,75.8,3.31,55.58,5.46,13.0,0,0,0.0,1,2,-0.75,-0.28,-1.85,1.56,0,0,0,2,3,0.0,0.0,0.0,73.5,2471.0,4.9,303.0,0,1-2
2398,FF,93.4,3.36,54.85,5.37,2.0,1,0,0.0,1,2,1.55,1.06,0.13,3.01,0,0,0,1,2,209.0,83.7,57.0,92.1,2383.0,5.6,121.0,-1,1-2
2399,CH,85.8,3.54,54.99,5.39,14.0,1,0,1.0,1,2,2.46,0.89,1.21,1.96,0,0,0,1,2,145.0,66.8,24.0,84.1,2219.0,5.5,107.0,-1,1-2
2420,SL,78.0,3.22,55.41,5.42,14.0,1,0,0.0,1,2,-1.03,-0.42,1.44,2.15,0,0,1,2,1,0.0,0.0,0.0,76.3,2097.0,5.1,300.0,0,1-2
2429,FF,97.0,3.16,54.77,5.58,11.0,1,0,0.0,1,2,1.27,1.25,-0.67,4.12,1,1,0,1,1,0.0,0.0,0.0,95.5,2393.0,5.7,132.0,2,1-2
2430,SL,81.9,3.15,55.39,5.55,6.0,1,0,1.0,1,2,-1.11,-0.19,0.72,2.85,1,1,0,1,1,241.0,79.6,27.0,79.6,2326.0,5.1,288.0,2,1-2
2444,SL,79.8,3.12,55.06,5.5,14.0,1,0,0.0,1,2,-1.46,-0.6,1.18,1.3,0,0,0,2,5,40.0,65.2,3.0,78.3,2292.0,5.4,297.0,4,1-2
2452,SI,91.1,3.5,54.84,5.13,12.0,1,0,0.0,1,2,1.08,0.65,0.95,4.14,0,0,0,0,5,0.0,0.0,0.0,90.1,2223.0,5.7,116.0,4,1-2
2456,FF,95.0,3.08,54.48,5.49,1.0,1,0,1.0,1,2,0.66,1.29,-0.82,3.22,0,1,0,2,4,0.0,0.0,0.0,94.1,2316.0,6.0,151.0,1,1-2
2462,SL,81.8,3.26,55.16,5.53,12.0,1,0,0.0,1,2,-1.03,0.12,1.79,2.87,0,0,0,2,4,0.0,0.0,0.0,80.3,2385.0,5.3,272.0,1,1-2
2463,FF,95.2,3.43,54.45,5.16,12.0,1,0,1.0,1,2,0.95,0.87,0.84,3.11,0,0,0,2,4,0.0,0.0,0.0,94.8,2325.0,6.1,129.0,1,1-2
2484,FF,97.0,3.23,54.55,5.35,12.0,1,0,0.0,1,2,1.11,1.01,0.47,3.93,1,0,0,0,3,0.0,0.0,0.0,96.4,2400.0,5.9,129.0,4,1-2
2495,CH,84.1,3.19,54.44,5.25,13.0,1,0,0.0,1,2,0.99,0.73,-1.21,1.4,0,1,1,2,2,0.0,0.0,0.0,83.6,1986.0,6.1,121.0,1,1-2
2503,FF,97.5,3.22,54.24,5.34,12.0,1,0,0.0,1,2,1.03,1.11,0.13,4.1,1,1,1,2,2,0.0,0.0,0.0,97.2,2381.0,6.3,134.0,3,1-2
2519,SL,82.8,3.32,54.93,5.45,13.0,1,0,0.0,1,2,-1.18,0.32,-1.36,1.39,0,0,0,2,2,0.0,0.0,0.0,81.1,2351.0,5.6,262.0,4,1-2
2520,FF,96.9,3.22,54.29,5.48,2.0,1,0,1.0,1,2,0.9,1.35,-0.26,2.83,0,0,0,2,2,181.0,68.0,29.0,96.4,2386.0,6.2,144.0,4,1-2
2526,FF,96.3,3.31,54.38,5.39,12.0,1,0,0.0,1,2,0.79,1.0,0.57,3.89,0,0,0,1,2,0.0,0.0,0.0,96.1,2321.0,6.1,138.0,4,1-2
2541,CH,88.8,3.33,54.39,5.03,7.0,1,0,1.0,1,2,1.3,0.74,-0.5,1.75,0,1,1,1,1,0.0,0.0,0.0,88.4,2153.0,6.1,115.0,0,1-2
2551,FF,98.3,3.15,54.15,5.46,12.0,1,0,1.0,1,2,1.05,1.16,1.38,3.61,0,0,0,0,1,0.0,0.0,0.0,98.7,2383.0,6.4,135.0,0,1-2
2576,SL,78.8,3.18,55.49,5.75,14.0,1,0,0.0,1,2,-0.99,-0.45,1.38,1.77,0,0,0,1,6,0.0,0.0,0.0,77.0,2177.0,5.0,302.0,-2,1-2
2591,FF,93.2,3.42,55.09,5.46,2.0,1,0,0.0,1,2,1.35,1.01,-0.1,3.23,0,0,0,1,5,396.0,99.5,30.0,91.2,2263.0,5.4,123.0,0,1-2
2595,SL,79.0,3.25,55.13,5.71,13.0,0,0,1.0,1,2,-0.82,-0.18,-0.89,0.92,0,0,0,0,5,0.0,0.0,0.0,77.3,2198.0,5.4,293.0,0,1-2
2601,FF,94.3,3.11,54.81,5.94,12.0,1,0,0.0,1,2,1.11,1.09,1.56,4.52,0,0,0,2,4,0.0,0.0,0.0,93.4,2199.0,5.7,131.0,0,1-2
2602,SL,80.5,3.09,55.21,5.69,13.0,1,0,1.0,1,2,-0.58,-0.05,-0.33,1.31,0,0,0,2,4,137.0,61.3,61.0,79.0,2389.0,5.3,289.0,0,1-2
2619,FF,96.2,3.29,54.59,5.73,12.0,1,0,1.0,1,2,1.07,1.0,0.15,3.97,0,0,0,2,3,0.0,0.0,0.0,95.5,2359.0,5.9,130.0,0,1-2
2625,SL,80.6,3.21,55.53,5.7,14.0,0,0,0.0,1,2,-1.11,-0.59,1.15,1.84,0,0,0,1,3,0.0,0.0,0.0,78.3,2252.0,5.0,305.0,0,1-2
2632,FF,96.3,3.32,54.7,5.72,12.0,1,0,1.0,1,2,0.95,1.21,0.12,3.83,0,0,0,2,2,0.0,0.0,0.0,95.2,2377.0,5.8,139.0,0,1-2
2633,FF,93.3,3.4,55.01,5.67,11.0,1,0,1.0,1,2,0.98,1.14,-0.86,3.31,0,0,0,2,2,143.0,71.5,17.0,91.5,2186.0,5.5,136.0,0,1-2
2648,FF,97.2,3.42,54.98,5.47,3.0,1,0,1.0,1,2,1.33,0.81,0.76,3.16,0,0,0,0,1,0.0,0.0,0.0,95.8,2283.0,5.5,118.0,0,1-2
2652,CH,85.6,3.23,54.69,5.21,9.0,1,0,1.0,1,2,1.38,0.57,0.68,1.63,0,0,0,2,7,0.0,0.0,0.0,84.7,1986.0,5.8,107.0,0,1-2
2653,CH,86.9,3.34,54.63,5.2,14.0,1,0,1.0,1,2,1.38,0.81,0.94,1.52,0,0,0,2,7,4.0,46.6,-25.0,85.7,2003.0,5.9,116.0,0,1-2
2657,FF,94.8,3.27,54.58,5.33,3.0,1,0,1.0,1,2,1.23,1.07,0.51,2.99,0,0,0,1,7,0.0,0.0,0.0,93.7,2360.0,5.9,127.0,0,1-2
2667,SL,78.9,3.21,55.34,5.44,14.0,1,0,1.0,1,2,-1.19,-0.24,0.94,2.26,1,1,0,2,6,0.0,0.0,0.0,77.1,2338.0,5.2,289.0,0,1-2
2672,FF,94.5,3.27,54.7,5.35,11.0,1,0,0.0,1,2,1.21,0.88,-0.96,2.94,1,1,0,1,6,0.0,0.0,0.0,93.4,2226.0,5.8,122.0,0,1-2
2673,FF,96.0,3.27,54.67,5.29,5.0,1,0,1.0,1,2,1.16,1.01,0.24,2.35,1,1,0,1,6,201.0,72.7,45.0,95.0,2225.0,5.8,128.0,0,1-2
2674,FF,97.3,3.24,54.62,5.66,12.0,1,0,1.0,1,2,1.0,1.01,0.85,3.3,1,1,0,1,6,216.0,78.7,36.0,96.2,2296.0,5.9,132.0,0,1-2
2683,FF,94.9,3.24,54.66,5.36,12.0,1,0,0.0,1,2,1.23,0.79,1.38,4.33,0,0,1,0,6,0.0,0.0,0.0,93.9,2195.0,5.8,119.0,1,1-2
2699,SI,95.5,3.38,54.31,5.28,12.0,1,0,0.0,1,2,1.2,0.67,1.69,3.69,1,0,0,1,5,0.0,0.0,0.0,94.9,2360.0,6.2,115.0,1,1-2
2700,FF,96.6,3.11,54.53,5.54,5.0,1,0,1.0,1,2,1.0,0.88,-0.07,2.51,1,0,0,1,5,216.0,99.7,14.0,95.5,2355.0,6.0,128.0,1,1-2
2717,CH,87.4,3.44,54.59,5.01,9.0,1,0,0.0,1,2,1.57,0.19,0.48,1.51,0,0,0,2,4,3.0,67.4,-26.0,86.3,2155.0,5.9,92.0,2,1-2
2722,FF,94.7,3.28,54.52,5.43,1.0,1,0,1.0,1,2,1.2,0.98,-0.67,3.24,0,0,0,0,4,0.0,0.0,0.0,93.9,2380.0,6.0,126.0,2,1-2
2727,SL,81.3,3.31,55.06,5.34,8.0,1,0,1.0,1,2,-1.47,-0.43,0.1,1.62,0,1,0,2,3,0.0,0.0,0.0,79.4,2387.0,5.4,292.0,0,1-2
2728,FF,97.7,3.2,54.3,5.6,5.0,1,0,1.0,1,2,0.98,1.26,-0.03,2.56,0,1,0,2,3,144.0,75.8,17.0,96.9,2266.0,6.2,139.0,0,1-2
2729,FF,97.3,3.18,54.47,5.48,3.0,1,0,1.0,1,2,1.05,0.72,0.43,3.32,0,1,0,2,3,185.0,79.7,20.0,96.6,2398.0,6.0,120.0,0,1-2
2736,SI,95.6,3.22,54.64,5.42,2.0,1,0,1.0,1,2,1.32,0.68,0.1,3.11,0,1,0,0,3,0.0,0.0,0.0,94.7,2323.0,5.9,113.0,0,1-2
2744,FF,97.0,3.05,54.49,5.54,12.0,1,0,0.0,1,2,1.2,1.04,0.2,3.56,0,0,1,1,2,0.0,0.0,0.0,95.9,2358.0,6.0,127.0,0,1-2
2748,SL,75.1,3.16,55.52,5.59,8.0,1,0,0.0,1,2,-1.2,-0.59,-0.09,1.43,0,0,0,1,2,0.0,90.4,15.0,73.1,2308.0,5.0,303.0,0,1-2
2757,FF,95.7,3.31,54.42,5.73,4.0,1,0,0.0,1,2,1.33,1.52,-0.8,2.52,0,0,0,1,1,0.0,0.0,0.0,94.6,2450.0,6.1,136.0,0,1-2
2761,SI,95.9,3.28,54.39,5.23,2.0,1,0,1.0,1,2,1.39,0.65,0.02,2.94,0,0,0,0,1,0.0,0.0,0.0,95.2,2530.0,6.1,111.0,0,1-2
2766,FF,95.4,2.78,53.64,5.67,11.0,1,0,0.0,1,2,0.92,1.11,-1.34,3.27,0,0,0,2,7,0.0,0.0,0.0,95.6,2254.0,6.9,137.0,3,1-2
2777,SL,76.9,2.86,54.31,5.7,14.0,1,0,0.0,1,2,-1.21,-0.64,0.23,1.19,0,0,1,2,6,0.0,0.0,0.0,76.2,2117.0,6.2,305.0,3,1-2
2786,FF,93.6,2.98,53.73,5.48,12.0,1,0,0.0,1,2,1.39,0.83,1.45,4.04,0,0,0,1,6,0.0,0.0,0.0,94.3,2287.0,6.8,117.0,3,1-2
2794,SL,77.6,2.5,54.28,5.7,14.0,1,0,0.0,1,2,-0.88,-0.35,0.38,1.4,0,0,0,2,5,0.0,0.0,0.0,77.4,2107.0,6.2,300.0,-1,1-2
2815,FF,93.6,2.79,53.77,5.76,13.0,0,0,0.0,1,2,1.05,1.17,-1.06,1.56,0,0,0,0,5,0.0,0.0,0.0,94.2,2189.0,6.7,135.0,1,1-2
2828,FF,94.6,2.87,54.12,5.53,1.0,1,0,1.0,1,2,1.11,0.88,-0.62,3.53,0,0,0,2,3,0.0,0.0,0.0,94.5,2219.0,6.4,124.0,-1,1-2
2843,SL,77.6,2.74,54.14,5.74,14.0,1,0,0.0,1,2,-0.51,-0.18,0.12,1.32,0,0,0,2,2,0.0,0.0,0.0,77.3,2032.0,6.4,305.0,-1,1-2
2848,CH,87.8,2.91,53.61,5.43,14.0,1,0,0.0,1,2,1.67,0.08,1.45,1.16,0,0,0,1,2,0.0,0.0,0.0,88.3,1940.0,6.9,87.0,-1,1-2
2866,FF,95.8,2.84,53.66,5.58,13.0,1,0,0.0,1,2,1.49,1.06,-0.38,1.54,0,0,0,1,1,0.0,0.0,0.0,96.2,2231.0,6.8,122.0,0,1-2
2872,FF,94.7,2.79,53.75,5.89,11.0,1,0,0.0,1,2,0.91,1.0,-1.15,3.64,0,0,0,0,1,0.0,0.0,0.0,94.9,2304.0,6.8,134.0,0,1-2
2882,FF,95.6,3.31,54.62,5.34,1.0,1,0,1.0,1,2,1.31,1.44,-0.49,3.33,0,0,0,0,6,0.0,0.0,0.0,93.9,2401.0,5.9,135.0,2,1-2
2886,SL,80.4,3.19,55.21,5.44,3.0,1,0,1.0,1,2,-1.42,-0.02,0.67,2.88,1,0,1,2,5,0.0,0.0,0.0,78.2,2206.0,5.3,278.0,0,1-2
2887,FF,96.1,3.3,54.48,5.5,12.0,1,0,1.0,1,2,0.94,1.45,1.36,3.1,1,0,1,2,5,212.0,75.4,38.0,94.2,2245.0,6.0,144.0,0,1-2
2905,FF,95.2,3.16,54.65,5.14,12.0,1,0,0.0,1,2,1.23,1.1,1.67,5.41,1,0,1,1,5,0.0,0.0,0.0,93.9,2300.0,5.9,128.0,3,1-2
2912,FF,96.7,3.33,54.43,5.33,12.0,1,0,0.0,1,2,1.37,1.42,1.51,3.83,1,1,1,0,5,0.0,0.0,0.0,95.4,2502.0,6.1,133.0,4,1-2
2913,FF,96.8,3.31,54.39,5.49,3.0,1,0,1.0,1,2,1.45,1.72,0.57,2.8,1,1,1,0,5,201.0,73.2,37.0,95.4,2422.0,6.1,138.0,4,1-2
2931,FF,96.4,3.4,54.61,5.47,12.0,1,0,1.0,1,2,1.44,1.9,1.03,3.75,0,0,0,1,4,0.0,0.0,0.0,94.8,2479.0,5.9,141.0,3,1-2
2943,CH,88.0,3.38,54.58,5.13,14.0,1,0,0.0,1,2,1.7,1.14,1.6,1.55,0,0,0,2,3,0.0,0.0,0.0,86.7,2092.0,5.9,120.0,3,1-2
2953,FF,95.4,3.48,54.74,5.51,12.0,1,0,0.0,1,2,1.31,1.64,0.93,4.19,0,0,0,0,3,0.0,0.0,0.0,93.7,2396.0,5.8,139.0,3,1-2
2957,FF,97.5,3.21,54.49,5.49,2.0,0,0,1.0,1,2,1.14,1.51,0.06,2.77,0,1,0,2,2,0.0,0.0,0.0,96.6,2309.0,6.0,141.0,3,1-2
2965,FF,94.7,3.27,54.75,5.4,12.0,1,0,0.0,1,2,1.36,1.51,0.72,4.03,0,0,0,1,2,0.0,0.0,0.0,93.1,2259.0,5.8,135.0,3,1-2
2969,FF,95.5,3.4,54.65,5.52,3.0,1,0,1.0,1,2,1.34,1.63,0.45,3.07,0,0,0,0,2,0.0,0.0,0.0,93.9,2389.0,5.9,138.0,3,1-2
2973,FF,96.5,3.25,54.44,5.4,2.0,1,0,1.0,1,2,1.48,1.45,-0.04,3.64,0,0,0,2,1,0.0,0.0,0.0,95.0,2340.0,6.1,132.0,3,1-2
2980,FF,95.7,3.14,54.57,5.39,7.0,1,0,1.0,1,2,1.48,1.34,-0.82,2.23,0,0,0,0,1,0.0,0.0,0.0,94.3,2381.0,5.9,129.0,3,1-2
2985,FF,95.1,3.19,54.3,5.35,12.0,1,0,0.0,1,2,1.13,1.08,0.42,4.34,0,0,1,2,8,0.0,0.0,0.0,94.3,2323.0,6.2,130.0,3,1-2
3002,SL,77.8,3.18,54.82,5.32,14.0,1,0,0.0,1,2,-0.9,-0.05,1.44,1.74,0,0,0,0,8,0.0,0.0,0.0,77.1,2264.0,5.7,284.0,3,1-2
3018,FF,96.5,3.18,54.13,5.52,7.0,1,0,1.0,1,2,1.47,1.28,-0.44,1.93,0,0,0,0,7,0.0,0.0,0.0,95.8,2523.0,6.4,128.0,1,1-2
3023,SL,81.3,3.15,55.01,5.58,6.0,1,0,0.0,1,2,-1.15,-0.33,0.72,2.42,0,0,0,2,6,335.0,95.1,20.0,79.9,2358.0,5.5,293.0,1,1-2
3028,SL,77.5,3.02,55.38,5.51,14.0,1,0,0.0,1,2,-1.12,-0.7,0.57,0.97,0,0,0,1,6,0.0,82.9,-21.0,75.5,2409.0,5.1,308.0,1,1-2
3059,SL,81.2,3.16,55.26,5.57,13.0,1,0,0.0,1,2,-1.07,-0.34,-0.14,1.33,0,0,0,0,4,0.0,82.9,-21.0,78.7,2695.0,5.2,296.0,1,1-2
3070,CH,84.9,3.36,54.41,5.13,14.0,1,0,0.0,1,2,1.61,0.47,1.39,0.33,0,0,0,0,3,0.0,0.0,0.0,84.4,2078.0,6.1,101.0,1,1-2
3079,SL,80.8,3.26,54.98,5.5,14.0,0,0,0.0,1,2,-1.36,-0.78,1.08,1.71,0,0,0,1,2,0.0,0.0,0.0,79.7,2454.0,5.5,304.0,0,1-2
3094,SL,77.8,3.04,55.04,5.47,13.0,1,0,1.0,1,2,-1.2,-0.41,-0.89,0.24,0,0,0,0,1,0.0,0.0,0.0,75.9,2605.0,5.5,297.0,0,1-2
3095,SL,82.7,3.18,55.26,5.51,4.0,1,0,1.0,1,2,-1.12,-0.21,-0.67,2.4,0,0,0,0,1,0.0,0.0,0.0,80.6,2784.0,5.2,288.0,0,1-2
3100,SL,81.6,3.13,55.07,5.6,6.0,1,0,0.0,1,2,-0.9,-0.46,0.32,2.59,0,0,1,0,9,39.0,92.4,-2.0,79.9,2372.0,5.4,304.0,-1,1-2
3109,SL,81.7,3.15,55.39,5.55,6.0,1,0,0.0,1,2,-0.95,0.09,0.56,2.38,0,0,0,0,8,292.0,89.0,39.0,79.8,2475.0,5.1,273.0,-1,1-2
3113,FF,96.1,3.21,53.94,5.33,4.0,1,0,1.0,1,2,1.53,1.13,-0.41,2.57,0,0,1,2,7,0.0,0.0,0.0,96.0,2458.0,6.6,123.0,-1,1-2
3114,FF,97.3,3.18,54.36,5.53,3.0,1,0,1.0,1,2,1.08,0.99,0.54,3.42,0,0,1,2,7,179.0,79.9,22.0,96.8,2270.0,6.1,129.0,-1,1-2
3118,FF,96.6,3.34,54.53,5.48,14.0,1,0,1.0,1,2,1.19,1.02,1.04,2.84,0,0,1,1,7,0.0,0.0,0.0,95.7,2229.0,6.0,127.0,-1,1-2
3126,CH,86.8,3.23,54.26,5.21,6.0,1,0,0.0,1,2,1.64,0.99,0.65,2.89,0,0,0,0,7,328.0,94.4,19.0,86.2,2145.0,6.2,117.0,-1,1-2
3133,FF,97.1,3.19,54.51,5.51,12.0,1,0,0.0,1,2,1.35,1.23,0.32,3.83,1,0,0,2,6,0.0,0.0,0.0,96.2,2517.0,6.0,129.0,-1,1-2
3137,FF,96.9,3.13,54.23,5.48,3.0,1,0,0.0,1,2,1.01,1.07,0.54,3.18,0,1,0,1,6,15.0,102.8,-11.0,96.7,2353.0,6.3,134.0,-1,1-2
3146,SL,80.8,3.04,54.88,5.51,4.0,1,0,0.0,1,2,-1.45,-0.22,-0.37,2.65,0,0,1,0,5,5.0,46.2,-29.0,79.4,2383.0,5.6,285.0,-1,1-2
3160,SL,81.8,3.0,55.04,5.57,12.0,1,0,0.0,1,2,-1.1,-0.13,1.25,3.28,1,0,0,1,4,0.0,0.0,0.0,79.9,2428.0,5.5,286.0,0,1-2
3161,FF,94.7,3.0,54.36,5.45,2.0,1,0,1.0,1,2,1.43,1.2,0.19,3.45,1,0,0,1,4,0.0,0.0,0.0,93.7,2402.0,6.1,127.0,0,1-2
3167,FF,95.4,3.21,54.57,5.57,6.0,1,0,0.0,1,2,1.17,1.43,0.41,2.84,0,0,0,0,4,251.0,91.3,14.0,93.8,2470.0,5.9,138.0,0,1-2
3176,FF,97.5,3.1,54.36,5.53,2.0,1,0,1.0,1,2,1.3,1.46,0.25,3.66,0,0,0,1,3,0.0,0.0,0.0,96.4,2649.0,6.1,136.0,0,1-2
3180,SL,80.2,3.27,55.01,5.61,13.0,1,0,1.0,1,2,-1.3,-0.41,-1.16,1.7,0,0,0,0,3,0.0,0.0,0.0,78.6,2440.0,5.5,294.0,0,1-2
3201,FF,97.7,3.16,54.17,5.35,3.0,1,0,1.0,1,2,1.36,1.28,0.33,3.24,0,0,0,1,1,0.0,0.0,0.0,97.1,2503.0,6.3,130.0,0,1-2
3208,SL,84.0,3.28,54.98,5.51,13.0,1,0,1.0,1,2,-1.19,-0.28,-0.49,1.34,0,0,1,2,8,0.0,0.0,0.0,81.5,2599.0,5.5,292.0,0,1-2
3224,FF,95.8,3.3,54.64,5.42,12.0,1,0,1.0,1,2,1.43,1.09,0.5,3.81,0,0,0,1,7,0.0,0.0,0.0,93.9,2511.0,5.9,123.0,0,1-2
3237,FF,94.9,3.56,54.41,5.34,6.0,1,0,1.0,1,2,1.23,0.87,0.37,2.64,0,0,0,0,6,0.0,0.0,0.0,94.3,2416.0,6.1,121.0,0,1-2
3238,FF,95.8,3.29,54.25,5.49,4.0,1,0,1.0,1,2,1.13,1.08,-0.51,2.63,0,0,0,0,6,165.0,67.5,31.0,95.4,2442.0,6.3,130.0,0,1-2
3242,CH,89.8,3.59,54.24,5.27,4.0,1,0,0.0,1,2,1.19,1.06,-0.62,2.85,0,0,0,2,5,0.0,80.0,69.0,89.2,2266.0,6.3,128.0,0,1-2
3243,FF,96.7,3.41,54.36,5.36,5.0,1,0,1.0,1,2,1.42,0.96,0.1,2.35,0,0,0,2,5,185.0,71.0,55.0,95.4,2500.0,6.1,121.0,0,1-2
3244,CH,89.4,3.37,54.48,5.34,9.0,1,0,1.0,1,2,1.48,0.63,0.61,1.9,0,0,0,2,5,178.0,66.3,45.0,88.3,2106.0,6.0,108.0,0,1-2
3255,SL,81.6,3.28,54.54,5.52,13.0,1,0,0.0,1,2,-1.38,-0.32,-1.43,1.43,0,0,0,0,5,0.0,0.0,0.0,80.4,2565.0,6.0,290.0,0,1-2
3256,FF,95.7,3.39,54.39,5.49,3.0,1,0,1.0,1,2,1.22,0.91,0.73,3.4,0,0,0,0,5,210.0,75.4,45.0,95.0,2469.0,6.1,123.0,0,1-2
3257,FF,94.9,3.37,54.38,5.61,3.0,1,0,1.0,1,2,1.23,1.27,0.63,3.19,0,0,0,0,5,178.0,72.8,63.0,94.1,2373.0,6.1,133.0,0,1-2
3263,FF,97.4,3.31,54.36,5.42,13.0,1,0,0.0,1,2,0.96,1.34,-1.81,2.31,1,0,1,2,4,0.0,0.0,0.0,96.2,2400.0,6.1,142.0,0,1-2
3279,FF,97.3,3.51,54.27,5.45,12.0,1,0,1.0,1,2,1.2,1.2,0.92,3.81,0,1,1,2,3,0.0,0.0,0.0,96.6,2548.0,6.2,132.0,0,1-2
3305,FF,95.2,3.67,54.45,5.33,1.0,1,0,0.0,1,2,1.2,1.06,-0.51,3.41,0,0,0,1,1,0.0,0.0,0.0,94.4,2398.0,6.1,128.0,0,1-2
3311,SL,82.8,3.27,54.78,5.42,14.0,0,0,0.0,1,2,-1.29,-0.45,0.79,1.02,0,0,0,2,7,0.0,0.0,0.0,81.9,2487.0,5.7,295.0,0,1-2
3315,SL,79.3,3.23,54.94,5.46,8.0,1,0,1.0,1,2,-0.98,-0.42,-0.23,1.59,0,0,0,1,7,0.0,0.0,0.0,77.7,2402.0,5.6,302.0,0,1-2
3321,SL,81.9,3.13,55.06,5.43,14.0,0,0,0.0,1,2,-0.82,-0.33,0.62,1.19,0,0,0,0,7,0.0,0.0,0.0,80.3,2480.0,5.4,301.0,0,1-2
