,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
1456,CH,85.9,3.11,54.53,5.17,8.0,1,0,0.0,1,1,1.37,0.09,0.28,1.67,0,0,0,2,4,0.0,0.0,0.0,85.6,1817.0,6.0,89.0,6,1-1
1462,FF,92.7,3.08,54.56,5.6,5.0,1,0,1.0,1,1,1.33,1.34,-0.21,2.64,0,0,0,1,4,0.0,0.0,0.0,92.0,2336.0,5.9,132.0,6,1-1
1467,SL,79.9,3.12,54.97,5.58,13.0,1,0,0.0,1,1,-1.06,-0.49,-0.69,1.23,0,0,0,0,4,0.0,0.0,0.0,78.6,2406.0,5.5,301.0,6,1-1
1481,CH,86.2,3.26,54.73,5.43,9.0,1,0,1.0,1,1,1.64,0.94,0.76,1.76,0,0,0,1,3,3.0,45.6,-28.0,85.2,1987.0,5.8,116.0,5,1-1
1485,SL,80.4,3.02,55.5,5.65,8.0,1,0,1.0,1,1,-1.38,-0.23,-0.13,1.74,0,0,0,0,3,4.0,50.3,-26.0,78.3,2570.0,5.0,286.0,5,1-1
1499,CH,85.7,3.06,54.7,5.39,5.0,1,0,1.0,1,1,1.27,0.76,-0.24,2.61,0,0,0,0,2,0.0,0.0,0.0,84.7,1687.0,5.8,116.0,5,1-1
1505,FF,92.3,2.99,54.65,5.59,2.0,1,0,1.0,1,1,1.32,0.84,-0.21,3.32,0,0,1,2,1,0.0,0.0,0.0,90.9,2323.0,5.9,118.0,5,1-1
1518,FF,93.7,3.0,54.69,5.6,1.0,1,0,1.0,1,1,1.04,0.98,-0.73,2.8,0,0,0,0,1,183.0,73.8,17.0,92.2,2453.0,5.8,129.0,5,1-1
1522,FF,95.4,3.0,54.51,5.44,2.0,1,0,1.0,1,1,1.16,0.98,0.21,3.11,0,0,1,1,8,0.0,0.0,0.0,94.8,2379.0,6.0,127.0,1,1-1
1526,FF,95.8,3.15,54.72,5.44,3.0,0,0,1.0,1,1,1.26,1.0,0.52,2.63,0,0,0,1,8,252.0,78.1,28.0,94.7,2431.0,5.8,125.0,1,1-1
1543,SL,79.2,2.91,55.3,5.64,6.0,1,0,1.0,1,1,-1.4,-0.34,0.45,2.2,0,0,1,0,7,102.0,64.9,14.0,77.4,2454.0,5.2,290.0,1,1-1
1551,SL,78.7,3.04,55.47,5.54,14.0,1,0,0.0,1,1,-1.09,-0.26,1.18,2.5,0,0,0,0,7,0.0,0.0,0.0,76.7,2481.0,5.0,292.0,1,1-1
1572,FF,91.6,3.13,54.62,5.43,12.0,1,0,1.0,1,1,1.37,1.09,0.78,3.26,0,0,0,1,5,210.0,74.8,50.0,90.4,2366.0,5.9,125.0,1,1-1
1577,SL,78.3,2.97,55.31,5.49,9.0,1,0,1.0,1,1,-1.4,-0.16,0.34,1.93,0,0,0,0,5,0.0,0.0,0.0,76.4,2476.0,5.2,284.0,1,1-1
1587,FF,92.7,3.0,54.48,5.45,4.0,1,0,1.0,1,1,1.37,1.16,-0.66,2.59,0,0,0,1,4,0.0,0.0,0.0,91.9,2430.0,6.0,127.0,1,1-1
1598,FF,96.6,2.91,54.52,5.45,12.0,1,0,1.0,1,1,1.49,1.14,0.29,3.91,0,1,0,2,3,0.0,0.0,0.0,95.4,2461.0,6.0,124.0,0,1-1
1605,SL,80.0,3.19,55.35,5.39,11.0,0,0,0.0,1,1,-1.02,0.01,-1.27,2.44,0,0,0,1,3,0.0,0.0,0.0,78.0,2475.0,5.2,279.0,0,1-1
1622,FF,96.1,2.92,54.46,5.35,1.0,1,0,1.0,1,1,1.35,0.85,-0.8,3.08,0,0,1,2,1,0.0,0.0,0.0,95.4,2440.0,6.0,119.0,0,1-1
1636,SI,92.6,3.34,54.6,5.29,14.0,0,0,0.0,1,1,1.59,0.52,1.41,1.85,0,0,0,0,1,0.0,0.0,0.0,91.9,2299.0,5.9,104.0,0,1-1
1642,FF,96.3,2.87,53.98,5.59,1.0,1,0,1.0,1,1,1.43,1.31,-0.38,3.09,1,0,0,2,2,0.0,0.0,0.0,95.9,2370.0,6.5,130.0,0,1-1
1645,CH,89.4,3.13,54.4,4.96,14.0,1,0,0.0,1,1,1.75,-0.23,1.38,2.01,0,1,1,0,2,10.0,84.8,-11.0,88.9,1933.0,6.1,79.0,0,1-1
1664,SL,82.1,2.97,55.04,5.44,4.0,0,0,0.0,1,1,-1.18,-0.16,-0.39,2.23,0,0,0,0,1,293.0,85.7,23.0,80.4,2635.0,5.5,285.0,0,1-1
1674,SL,77.9,3.52,55.68,5.44,8.0,0,0,1.0,1,1,-0.96,-0.58,0.24,1.99,0,0,0,1,7,0.0,0.0,0.0,75.0,2222.0,4.8,309.0,-3,1-1
1684,SL,80.2,3.36,55.25,5.44,14.0,1,0,0.0,1,1,-1.26,-0.09,1.19,2.13,0,0,0,1,6,0.0,0.0,0.0,78.1,2245.0,5.3,283.0,-3,1-1
1690,SL,79.0,3.48,55.24,5.69,3.0,0,0,1.0,1,1,-0.79,0.11,0.39,2.89,0,1,0,0,6,0.0,0.0,0.0,77.4,2310.0,5.3,274.0,-1,1-1
1694,FF,93.0,3.24,54.65,5.7,3.0,1,0,0.0,1,1,1.23,1.2,0.56,3.0,0,0,0,2,5,180.0,86.5,61.0,91.7,2175.0,5.8,131.0,-1,1-1
1701,FF,95.5,3.24,54.6,5.57,6.0,1,0,1.0,1,1,1.09,1.24,0.33,2.86,0,0,0,1,5,151.0,75.6,19.0,93.9,2363.0,5.9,136.0,-1,1-1
1717,SL,80.1,3.28,55.22,5.49,4.0,0,0,1.0,1,1,-1.03,-0.09,-0.7,2.35,0,0,0,1,4,0.0,0.0,0.0,78.1,2542.0,5.3,285.0,1,1-1
1721,FF,89.4,3.19,54.56,5.65,2.0,1,0,1.0,1,1,1.07,1.02,-0.12,3.35,0,0,0,0,4,0.0,0.0,0.0,87.9,2204.0,5.9,129.0,1,1-1
1737,SL,81.2,3.43,55.4,5.52,13.0,0,0,0.0,1,1,-1.13,-0.54,-1.35,1.16,0,0,0,1,3,0.0,0.0,0.0,78.7,2386.0,5.1,303.0,1,1-1
1746,FF,90.8,3.21,54.55,5.74,4.0,1,0,1.0,1,1,1.0,1.06,-0.82,2.76,0,0,0,0,3,0.0,0.0,0.0,89.7,2124.0,5.9,133.0,1,1-1
1758,SL,78.8,3.57,55.24,5.61,6.0,1,0,1.0,1,1,-1.62,-0.67,0.8,2.33,0,0,1,0,2,0.0,0.0,0.0,76.9,2306.0,5.3,298.0,0,1-1
1761,FF,93.5,3.17,54.53,5.67,8.0,0,0,0.0,1,1,1.08,0.95,-0.07,2.12,0,0,0,0,2,157.0,88.8,9.0,92.8,2186.0,6.0,128.0,0,1-1
1765,SL,79.5,3.32,55.35,5.61,4.0,1,0,1.0,1,1,-1.21,-0.16,-0.75,2.82,0,0,0,2,1,0.0,0.0,0.0,77.3,2325.0,5.2,286.0,0,1-1
1782,SL,79.3,2.97,55.25,5.62,14.0,1,0,0.0,1,1,-1.28,-0.52,0.27,1.3,0,0,1,2,7,0.0,0.0,0.0,77.0,2439.0,5.3,299.0,5,1-1
1797,FF,94.6,3.2,54.52,5.41,12.0,1,0,0.0,1,1,1.18,0.9,1.7,3.22,1,1,0,2,6,0.0,0.0,0.0,93.7,2419.0,6.0,123.0,5,1-1
1800,SL,81.0,2.99,55.04,5.54,9.0,1,0,0.0,1,1,-0.67,-0.26,0.61,2.01,1,1,0,1,6,3.0,85.4,-30.0,79.4,2624.0,5.5,302.0,5,1-1
1811,SL,77.6,3.16,55.41,5.6,13.0,1,0,1.0,1,1,-1.2,-0.65,-0.44,0.87,0,0,0,0,6,0.0,0.0,0.0,75.2,2561.0,5.1,305.0,5,1-1
1816,SL,80.9,3.14,55.24,5.64,14.0,1,0,1.0,1,1,-1.01,-0.21,0.02,1.13,0,0,0,2,5,0.0,0.0,0.0,79.1,2632.0,5.3,290.0,5,1-1
1829,FF,93.2,3.15,54.69,5.47,3.0,1,0,1.0,1,1,1.12,1.02,0.75,3.08,0,0,1,2,4,155.0,73.4,20.0,91.9,2294.0,5.8,129.0,4,1-1
1834,SL,79.1,3.03,55.38,5.62,4.0,1,0,1.0,1,1,-1.04,-0.11,-0.32,2.1,0,0,1,1,4,218.0,90.8,14.0,76.5,2455.0,5.1,286.0,4,1-1
1840,SL,79.7,3.13,55.46,5.66,13.0,1,0,1.0,1,1,-1.44,-0.46,-1.0,1.12,0,0,0,1,4,0.0,0.0,0.0,77.2,2364.0,5.0,294.0,4,1-1
1850,CH,88.7,3.29,54.73,5.44,4.0,1,0,1.0,1,1,1.35,0.44,-0.38,2.48,0,0,0,2,3,0.0,0.0,0.0,87.3,2006.0,5.8,102.0,4,1-1
1857,FF,93.9,3.19,54.74,5.49,11.0,1,0,0.0,1,1,1.34,0.81,-0.07,3.68,0,0,0,0,3,0.0,0.0,0.0,92.7,2373.0,5.8,117.0,4,1-1
1861,SL,80.5,3.0,55.3,5.56,7.0,0,0,1.0,1,1,-0.47,-0.17,-0.5,1.58,0,0,1,2,2,0.0,0.0,0.0,78.8,2480.0,5.2,305.0,4,1-1
1865,SL,79.8,3.09,55.49,5.59,4.0,1,0,1.0,1,1,-1.34,-0.22,-0.6,1.96,0,0,1,1,2,0.0,0.0,0.0,77.5,2549.0,5.0,286.0,4,1-1
1874,SI,92.3,3.25,54.34,5.46,2.0,1,0,1.0,1,1,1.38,0.66,0.24,2.7,0,0,0,0,2,198.0,72.7,37.0,92.3,2353.0,6.2,112.0,4,1-1
1885,SL,81.5,3.1,55.34,5.69,5.0,1,0,1.0,1,1,-1.25,-0.49,-0.12,2.11,0,0,1,1,1,0.0,0.0,0.0,79.5,2477.0,5.2,298.0,2,1-1
1893,CH,83.7,3.34,54.85,5.36,3.0,1,0,1.0,1,1,1.44,-0.19,0.43,2.8,0,0,0,0,1,307.0,88.6,41.0,82.6,1764.0,5.6,77.0,2,1-1
1897,CH,89.3,3.4,54.49,5.28,4.0,1,0,1.0,1,1,1.4,1.03,-0.58,2.45,0,1,1,0,7,0.0,0.0,0.0,88.5,2145.0,6.0,123.0,1,1-1
1903,SL,81.1,3.04,55.24,5.55,12.0,1,0,1.0,1,1,-1.47,-0.26,0.9,2.74,0,0,1,0,7,0.0,0.0,0.0,79.4,2494.0,5.3,286.0,1,1-1
1907,SL,80.0,3.02,55.25,5.54,5.0,1,0,1.0,1,1,-1.32,-0.22,0.19,2.55,0,0,0,0,7,0.0,0.0,0.0,78.4,2380.0,5.2,286.0,1,1-1
1914,SL,79.7,3.04,55.03,5.39,13.0,1,0,0.0,1,1,-0.29,-0.27,-0.13,0.52,0,0,1,2,6,0.0,0.0,0.0,78.3,2322.0,5.5,326.0,1,1-1
1928,FF,91.2,3.02,54.7,5.49,3.0,1,0,1.0,1,1,1.15,1.04,0.31,3.33,0,0,0,0,6,0.0,0.0,0.0,90.5,2147.0,5.8,129.0,1,1-1
1934,SI,90.9,3.31,54.45,5.24,9.0,1,0,0.0,1,1,1.65,0.59,0.64,1.49,0,0,0,1,5,320.0,99.5,14.0,90.5,2077.0,6.1,106.0,1,1-1
1938,SL,82.1,3.19,55.54,5.55,6.0,1,0,1.0,1,1,-0.93,-0.1,0.29,2.13,0,0,0,0,5,0.0,0.0,0.0,80.3,2511.0,5.0,284.0,1,1-1
1943,SL,80.8,2.94,55.33,5.53,13.0,1,0,1.0,1,1,-1.18,-0.73,-1.08,0.95,0,0,1,2,4,0.0,0.0,0.0,79.0,2385.0,5.2,307.0,1,1-1
1964,FF,92.2,3.12,54.65,5.47,2.0,1,0,1.0,1,1,1.22,0.89,0.12,3.36,0,0,0,2,3,0.0,0.0,0.0,91.5,2132.0,5.9,122.0,1,1-1
1971,SL,80.4,3.02,55.46,5.62,6.0,1,0,0.0,1,1,-0.74,-0.05,0.47,2.7,0,0,0,0,3,401.0,102.8,31.0,78.7,2401.0,5.0,285.0,2,1-1
1987,FF,90.7,3.18,54.72,5.46,2.0,1,0,1.0,1,1,1.38,0.86,-0.22,3.03,0,0,0,0,2,0.0,0.0,0.0,89.7,2353.0,5.8,118.0,2,1-1
1994,FF,92.2,3.04,54.59,5.54,4.0,1,0,1.0,1,1,1.37,1.13,-0.8,2.81,0,0,0,2,1,0.0,0.0,0.0,91.1,2315.0,5.9,126.0,0,1-1
2001,SL,81.6,3.2,55.53,5.56,14.0,1,0,0.0,1,1,-1.11,-0.26,1.01,1.55,0,0,0,0,1,0.0,0.0,0.0,79.3,2323.0,5.0,291.0,0,1-1
2008,FF,92.5,2.78,54.44,5.63,5.0,1,0,1.0,1,1,0.89,0.93,0.05,2.2,0,0,1,1,9,212.0,75.0,51.0,91.9,2273.0,6.0,132.0,7,1-1
2019,FF,95.4,2.78,54.47,5.72,4.0,0,0,1.0,1,1,0.92,0.99,-0.8,2.39,0,0,0,0,9,0.0,0.0,0.0,94.8,2471.0,5.9,134.0,7,1-1
2027,SL,82.0,2.87,54.75,5.74,13.0,0,0,1.0,1,1,-0.49,-0.11,-1.07,1.42,0,0,0,0,8,0.0,0.0,0.0,80.9,2393.0,5.7,298.0,7,1-1
2034,FF,96.2,2.92,54.5,5.76,2.0,0,0,1.0,1,1,0.81,0.93,0.07,3.34,0,0,0,1,7,0.0,0.0,0.0,95.5,2455.0,6.0,135.0,7,1-1
2043,FF,90.0,2.93,54.62,5.78,3.0,1,0,0.0,1,1,0.89,1.07,0.72,3.18,0,0,0,1,6,314.0,92.1,42.0,89.3,2281.0,5.9,137.0,7,1-1
2047,SL,79.0,2.92,55.33,5.72,13.0,0,0,0.0,1,1,-0.72,-0.05,-1.67,1.58,0,0,0,0,6,0.0,0.0,0.0,76.9,2406.0,5.1,288.0,7,1-1
2053,FF,90.7,3.01,54.57,5.63,11.0,1,0,1.0,1,1,1.09,1.02,-0.4,3.52,0,0,0,2,5,167.0,67.7,30.0,89.7,2333.0,5.9,129.0,4,1-1
2075,FF,90.0,2.89,54.42,5.69,1.0,1,0,1.0,1,1,0.94,0.8,-0.35,3.42,0,0,0,0,4,0.0,0.0,0.0,89.6,2213.0,6.0,125.0,4,1-1
2110,FF,93.2,3.07,54.49,5.8,1.0,1,0,1.0,1,1,1.07,1.11,-0.41,3.52,0,0,0,1,1,0.0,0.0,0.0,92.2,2379.0,6.0,132.0,0,1-1
2123,SL,82.6,2.93,54.8,5.57,8.0,1,0,0.0,1,1,-0.75,0.14,-0.23,1.52,0,0,1,1,8,0.0,0.0,0.0,81.4,2380.0,5.7,271.0,0,1-1
2126,CH,88.8,3.37,54.32,5.14,9.0,1,0,0.0,1,1,2.05,0.68,0.39,1.62,0,0,0,1,8,170.0,74.8,15.0,88.2,2222.0,6.2,105.0,0,1-1
2139,FF,93.3,3.13,54.45,5.78,4.0,1,0,1.0,1,1,1.3,1.57,-0.62,2.93,0,0,0,1,7,0.0,0.0,0.0,92.4,2130.0,6.1,138.0,0,1-1
2163,SL,76.3,3.43,55.4,5.49,2.0,1,0,0.0,1,1,-0.1,0.03,0.22,2.94,0,0,0,1,5,153.0,83.1,63.0,74.5,2230.0,5.1,326.0,0,1-1
2167,FF,93.9,3.3,54.71,5.53,1.0,1,0,1.0,1,1,1.53,0.95,-0.49,2.98,0,0,0,0,5,217.0,70.6,39.0,92.6,2297.0,5.8,118.0,0,1-1
2178,CH,87.0,3.32,54.14,5.11,13.0,1,0,0.0,1,1,2.01,-0.04,-0.63,0.62,0,0,0,1,4,0.0,0.0,0.0,86.7,1884.0,6.4,85.0,0,1-1
2182,CH,86.1,3.12,54.05,5.25,8.0,1,0,1.0,1,1,1.66,0.75,0.01,1.36,0,0,0,0,4,0.0,0.0,0.0,86.0,1811.0,6.4,110.0,0,1-1
2191,SL,81.5,3.11,55.34,5.5,13.0,1,0,1.0,1,1,-0.55,-0.34,-0.75,1.16,0,0,0,0,3,0.0,0.0,0.0,79.1,2475.0,5.2,313.0,0,1-1
2212,FF,96.1,3.21,54.31,5.32,1.0,1,0,1.0,1,1,1.72,1.33,-0.8,2.71,0,0,0,1,1,0.0,0.0,0.0,95.1,2390.0,6.2,125.0,0,1-1
2221,SI,93.8,3.33,54.23,5.27,14.0,0,0,0.0,1,1,1.97,0.43,1.39,2.31,0,0,0,0,1,0.0,0.0,0.0,93.5,2185.0,6.3,99.0,0,1-1
2229,SL,78.4,3.07,55.65,5.63,3.0,1,0,1.0,1,1,-1.12,0.01,0.55,3.31,0,0,0,1,7,0.0,0.0,0.0,75.7,2321.0,4.9,279.0,0,1-1
2238,SI,95.3,3.31,54.96,5.43,12.0,1,0,0.0,1,1,1.33,0.72,1.38,3.03,0,1,0,2,6,0.0,0.0,0.0,93.6,2291.0,5.5,114.0,0,1-1
2247,FF,96.1,2.94,54.38,5.8,11.0,1,0,0.0,1,1,1.28,1.01,-1.47,2.35,0,0,0,1,6,333.0,90.7,28.0,95.1,2352.0,6.1,125.0,1,1-1
2251,SL,78.0,3.12,55.85,5.75,14.0,1,0,0.0,1,1,-1.25,-0.55,1.3,2.32,0,0,0,0,6,0.0,0.0,0.0,75.5,2246.0,4.7,301.0,1,1-1
2255,FF,95.6,3.25,54.91,5.53,11.0,1,0,0.0,1,1,1.17,0.87,-1.0,3.19,1,1,0,1,5,119.0,64.1,13.0,93.8,2416.0,5.6,123.0,1,1-1
2259,FF,93.5,3.07,54.54,5.67,1.0,1,0,0.0,1,1,1.43,0.9,-0.45,2.82,0,0,1,1,5,0.0,90.4,15.0,92.5,2246.0,6.0,119.0,2,1-1
2271,FF,93.3,3.14,54.89,5.75,1.0,1,0,1.0,1,1,1.44,0.97,-0.79,3.08,0,0,0,0,5,0.0,0.0,0.0,91.9,2283.0,5.6,121.0,2,1-1
2275,CH,86.3,3.25,55.13,5.46,3.0,1,0,1.0,1,1,1.62,0.49,0.44,2.75,0,0,0,2,4,0.0,0.0,0.0,84.5,2189.0,5.4,102.0,2,1-1
2278,FF,93.9,3.17,54.6,5.69,1.0,1,0,0.0,1,1,1.35,0.99,-0.83,2.87,0,0,0,1,4,227.0,86.9,56.0,92.9,2301.0,5.9,123.0,2,1-1
2283,FF,93.3,3.15,55.0,5.83,1.0,1,0,1.0,1,1,1.41,1.35,-0.31,2.94,0,0,0,0,4,0.0,0.0,0.0,91.8,2450.0,5.5,131.0,2,1-1
2288,FF,97.6,2.98,54.54,5.75,11.0,1,0,1.0,1,1,1.04,0.88,-0.84,3.35,1,0,1,2,3,0.0,0.0,0.0,96.8,2318.0,6.0,127.0,0,1-1
2300,SL,77.2,3.31,55.81,5.63,5.0,1,0,0.0,1,1,-1.52,-0.37,-0.24,1.97,0,0,0,0,3,326.0,89.3,24.0,74.3,2405.0,4.7,290.0,0,1-1
