,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
1594,FF,92.0,3.05,54.76,5.51,11.0,1,0,0.0,0,2,1.27,0.99,-0.2,4.53,0,0,0,0,4,0.0,0.0,0.0,90.4,2290.0,5.7,124.0,1,0-2
1610,FF,96.3,3.09,54.74,5.64,12.0,1,0,1.0,0,2,1.33,1.12,0.14,4.03,1,0,0,2,2,0.0,0.0,0.0,95.1,2445.0,5.8,127.0,0,0-2
1614,SL,78.7,2.95,55.27,5.43,8.0,1,0,1.0,0,2,-1.36,-0.14,-0.09,1.34,0,1,0,0,2,0.0,0.0,0.0,76.9,2513.0,5.2,283.0,0,0-2
1626,FF,98.1,3.12,54.57,5.29,12.0,1,0,0.0,0,2,1.33,0.9,0.02,4.59,0,0,1,1,1,0.0,0.0,0.0,97.0,2526.0,5.9,120.0,0,0-2
1630,FF,94.2,3.13,54.38,5.33,12.0,1,0,0.0,0,2,1.38,1.03,1.64,4.2,0,0,1,0,1,0.0,0.0,0.0,93.5,2353.0,6.1,123.0,0,0-2
1651,FF,96.3,2.88,54.47,5.67,12.0,1,0,0.0,0,2,1.46,1.19,0.7,3.55,0,0,1,2,1,325.0,90.1,40.0,95.3,2390.0,6.0,126.0,0,0-2
1652,SI,91.9,3.15,54.39,5.24,12.0,1,0,1.0,0,2,1.69,0.58,1.62,2.61,0,0,1,2,1,0.0,0.0,0.0,91.1,2134.0,6.1,105.0,0,0-2
1661,FF,98.2,3.01,54.67,5.68,12.0,1,0,0.0,0,2,1.39,1.2,1.24,3.42,0,0,0,1,1,0.0,0.0,0.0,96.8,2462.0,5.8,128.0,0,0-2
1670,SL,78.5,3.15,54.82,5.68,14.0,1,0,0.0,0,2,-1.46,-0.46,0.23,0.92,0,0,0,2,7,0.0,0.0,0.0,76.8,2366.0,5.7,294.0,-3,0-2
1678,SL,79.7,3.25,55.02,5.56,8.0,1,0,0.0,0,2,-0.73,-0.22,0.12,1.34,0,0,0,2,6,196.0,63.9,43.0,78.0,2271.0,5.5,298.0,-3,0-2
1711,SL,80.4,3.14,55.11,5.65,13.0,1,0,0.0,0,2,-1.17,-0.3,-0.05,1.11,0,1,0,1,4,0.0,0.0,0.0,78.4,2544.0,5.4,292.0,0,0-2
1726,FF,96.5,3.23,54.33,5.71,12.0,1,0,0.0,0,2,0.89,1.11,1.4,4.06,0,1,0,2,3,0.0,0.0,0.0,95.5,2264.0,6.2,138.0,1,0-2
1749,FF,96.7,3.13,54.26,5.54,2.0,1,0,1.0,0,2,1.1,0.8,-0.19,2.87,1,0,0,2,2,0.0,0.0,0.0,96.4,2268.0,6.2,122.0,0,0-2
1772,FF,92.9,3.45,54.18,5.31,12.0,1,0,0.0,0,2,1.17,1.05,1.4,3.56,0,0,0,1,1,0.0,0.0,0.0,92.5,2250.0,6.3,128.0,0,0-2
1777,FF,92.7,3.2,54.12,5.81,12.0,1,0,0.0,0,2,0.98,1.28,0.5,4.25,0,0,0,0,1,0.0,0.0,0.0,92.3,2272.0,6.4,140.0,0,0-2
1786,FF,93.4,3.16,54.74,5.35,3.0,1,0,0.0,0,2,1.45,0.8,0.51,2.61,0,0,0,1,7,328.0,93.6,23.0,91.6,2445.0,5.8,115.0,5,0-2
1787,FF,93.9,3.17,54.33,5.55,3.0,1,0,1.0,0,2,1.5,1.1,0.54,2.6,0,0,0,1,7,218.0,75.2,35.0,93.1,2470.0,6.2,123.0,5,0-2
1805,FF,96.7,3.05,54.4,5.83,3.0,1,0,1.0,0,2,1.27,1.12,0.81,3.08,0,0,1,0,6,0.0,0.0,0.0,96.0,2362.0,6.1,128.0,5,0-2
1806,SI,93.7,3.12,54.4,5.34,12.0,1,0,1.0,0,2,1.3,0.49,1.73,3.05,0,0,1,0,6,140.0,72.0,13.0,93.1,2349.0,6.1,106.0,5,0-2
1819,SL,80.2,3.1,54.84,5.43,13.0,0,0,1.0,0,2,-1.12,-0.29,-1.39,1.32,0,0,0,1,5,0.0,0.0,0.0,78.8,2547.0,5.7,292.0,5,0-2
1823,SL,79.2,3.25,55.32,5.57,14.0,1,0,0.0,0,2,-1.09,-0.43,0.01,0.19,0,0,0,0,5,0.0,0.0,0.0,77.0,2538.0,5.2,300.0,5,0-2
1846,SL,77.9,3.03,55.43,5.83,13.0,1,0,0.0,0,2,-0.64,0.0,-0.49,0.84,0,0,0,0,4,0.0,0.0,0.0,75.2,2246.0,5.1,288.0,4,0-2
1869,SL,81.8,2.86,55.33,5.81,13.0,1,0,0.0,0,2,-1.19,-0.29,-1.56,1.43,0,0,1,0,2,0.0,0.0,0.0,79.6,2653.0,5.2,291.0,4,0-2
1877,FF,95.8,3.18,54.7,5.55,3.0,1,0,1.0,0,2,1.13,0.85,0.36,3.34,0,1,1,2,1,0.0,0.0,0.0,95.1,2373.0,5.8,123.0,2,0-2
1878,SI,92.8,3.22,54.7,5.29,3.0,1,0,1.0,0,2,1.31,0.63,0.28,3.54,0,1,1,2,1,0.0,0.0,0.0,91.7,2248.0,5.8,111.0,2,0-2
1921,SL,78.2,3.15,55.42,5.52,13.0,1,0,0.0,0,2,-0.94,-0.31,-0.47,-0.56,0,0,0,1,6,0.0,0.0,0.0,76.2,2282.0,5.1,296.0,1,0-2
1931,FF,93.4,2.95,54.56,5.62,12.0,0,0,1.0,0,2,1.07,1.07,0.43,4.4,0,0,0,2,5,0.0,0.0,0.0,92.8,2234.0,5.9,132.0,1,0-2
1960,FF,92.2,3.12,54.59,5.52,12.0,1,0,0.0,0,2,1.12,1.15,0.56,4.12,0,0,0,0,4,0.0,0.0,0.0,91.5,2242.0,5.9,132.0,1,0-2
1968,SL,80.2,3.04,55.39,5.51,13.0,0,0,1.0,0,2,-1.0,-0.14,-1.23,1.37,0,0,0,0,3,0.0,0.0,0.0,78.6,2435.0,5.1,286.0,1,0-2
1977,FF,96.1,3.14,54.68,5.49,4.0,1,0,0.0,0,2,1.06,1.1,-0.33,2.67,0,0,0,2,2,167.0,85.7,9.0,95.1,2447.0,5.8,133.0,2,0-2
1983,SI,91.9,3.42,54.86,5.17,12.0,1,0,0.0,0,2,1.56,0.62,1.29,4.51,0,0,0,1,2,0.0,0.0,0.0,90.5,2331.0,5.6,107.0,2,0-2
2030,SL,81.5,2.86,54.73,5.67,13.0,1,0,1.0,0,2,-1.31,-0.08,-1.55,-0.11,0,0,0,2,7,0.0,0.0,0.0,80.3,2385.0,5.7,280.0,7,0-2
2040,FF,91.1,3.32,54.28,5.51,12.0,1,0,0.0,0,2,0.98,0.79,0.99,3.8,0,0,0,2,6,0.0,0.0,0.0,90.9,2317.0,6.2,124.0,7,0-2
2058,SL,80.2,2.9,55.09,5.85,13.0,1,0,0.0,0,2,-0.68,-0.35,-0.42,-0.29,0,0,0,1,5,0.0,0.0,0.0,78.4,2311.0,5.4,307.0,4,0-2
2062,FF,90.9,3.23,54.69,5.52,12.0,0,0,0.0,0,2,1.09,0.94,1.7,5.43,0,0,0,0,5,0.0,0.0,0.0,89.8,2400.0,5.8,126.0,4,0-2
2063,FF,93.8,3.11,54.41,5.64,3.0,0,0,1.0,0,2,1.07,0.97,0.34,2.62,0,0,0,0,5,148.0,67.2,22.0,93.0,2457.0,6.1,128.0,4,0-2
2090,FF,93.3,2.78,54.44,5.69,12.0,1,0,0.0,0,2,0.86,0.92,0.26,4.41,0,1,0,1,3,0.0,0.0,0.0,92.9,2285.0,6.1,133.0,0,0-2
2097,FF,91.1,3.35,54.58,5.3,1.0,1,0,0.0,0,2,0.91,0.6,-0.56,2.99,0,0,0,2,2,136.0,75.3,69.0,90.5,2230.0,5.9,118.0,-1,0-2
2102,FF,91.1,3.21,54.61,5.47,12.0,1,0,1.0,0,2,1.04,0.84,1.49,4.08,0,0,0,1,2,0.0,0.0,0.0,90.3,2165.0,5.9,124.0,0,0-2
2115,FF,95.8,3.14,54.21,5.49,11.0,1,0,0.0,0,2,1.34,1.22,-0.85,3.81,0,1,0,2,8,0.0,0.0,0.0,95.5,2345.0,6.3,130.0,-1,0-2
2118,SL,82.5,3.15,54.94,5.5,14.0,0,0,0.0,0,2,-0.3,-0.16,0.58,1.3,0,1,0,1,8,277.0,98.9,12.0,80.8,2429.0,5.6,318.0,-1,0-2
2119,FF,97.8,2.95,53.88,5.59,5.0,0,0,1.0,0,2,1.32,1.15,0.08,2.45,0,1,0,1,8,16.0,103.5,-8.0,97.9,2334.0,6.6,128.0,-1,0-2
2131,FF,95.5,3.43,54.17,5.36,12.0,1,0,1.0,0,2,1.62,1.22,0.9,3.58,0,0,0,2,7,0.0,0.0,0.0,95.2,2211.0,6.3,124.0,0,0-2
2132,FF,95.7,3.09,54.55,5.71,12.0,1,0,1.0,0,2,1.57,1.29,0.49,3.39,0,0,0,2,7,206.0,76.3,37.0,94.7,2290.0,6.0,127.0,0,0-2
2133,SL,81.4,3.07,54.78,5.62,7.0,1,0,1.0,0,2,-0.74,-0.03,-0.48,1.73,0,0,0,2,7,0.0,0.0,0.0,80.0,2296.0,5.7,285.0,0,0-2
2145,SL,81.2,3.09,55.02,5.53,14.0,1,0,0.0,0,2,-0.66,0.22,1.62,1.67,0,0,1,2,6,0.0,0.0,0.0,80.0,2334.0,5.5,265.0,0,0-2
2157,FF,92.6,3.15,54.34,5.88,12.0,1,0,0.0,0,2,1.58,1.39,0.87,4.21,0,0,0,0,6,0.0,0.0,0.0,92.1,2197.0,6.2,129.0,0,0-2
2160,FF,95.7,3.09,54.61,5.83,12.0,1,0,0.0,0,2,1.67,1.24,1.14,3.77,0,0,0,2,5,2.0,66.7,-60.0,94.7,2250.0,5.9,124.0,0,0-2
2173,SL,80.5,3.05,54.71,5.52,14.0,1,0,0.0,0,2,-0.79,-0.23,1.01,1.97,0,0,1,2,4,0.0,0.0,0.0,79.3,2292.0,5.8,298.0,0,0-2
2186,SL,80.5,3.2,55.23,5.64,14.0,1,0,1.0,0,2,-0.63,-0.24,0.48,1.14,0,0,0,1,3,0.0,0.0,0.0,78.6,2523.0,5.3,304.0,0,0-2
2195,FF,97.2,3.1,54.52,5.57,12.0,1,0,1.0,0,2,1.24,1.32,0.27,3.63,0,1,0,1,2,0.0,0.0,0.0,96.2,2360.0,6.0,134.0,0,0-2
2198,FF,95.8,3.26,54.32,5.6,1.0,1,0,0.0,0,2,1.53,1.35,-0.66,3.37,0,0,0,1,2,47.0,78.1,-1.0,94.7,2375.0,6.2,129.0,0,0-2
2202,FF,93.1,3.2,54.25,5.64,11.0,1,0,0.0,0,2,1.48,1.24,-1.28,3.13,0,0,0,0,2,0.0,0.0,0.0,92.7,2329.0,6.3,127.0,0,0-2
2205,FF,95.9,3.32,54.17,5.32,2.0,1,0,1.0,0,2,1.62,1.08,-0.2,3.99,0,0,0,2,1,0.0,0.0,0.0,95.8,2404.0,6.3,121.0,0,0-2
2224,FF,97.6,3.03,54.79,5.94,12.0,1,0,1.0,0,2,1.16,0.94,0.25,4.34,0,0,0,2,7,0.0,0.0,0.0,96.1,2362.0,5.7,125.0,0,0-2
2241,SL,79.0,3.07,55.24,5.71,6.0,1,0,0.0,0,2,-0.38,-0.16,0.64,2.58,0,1,0,1,6,13.0,79.3,-12.0,77.6,2177.0,5.3,309.0,0,0-2
2242,FF,98.8,3.05,54.53,5.67,2.0,1,0,1.0,0,2,1.31,0.89,-0.25,2.73,0,1,0,1,6,95.0,83.9,5.0,97.9,2432.0,6.0,121.0,0,0-2
2266,SL,82.7,3.22,55.61,5.74,12.0,1,0,0.0,0,2,-0.76,-0.34,1.87,3.4,0,0,0,1,5,0.0,0.0,0.0,80.6,2391.0,4.9,303.0,2,0-2
2267,FF,93.1,3.17,54.89,5.67,11.0,1,0,1.0,0,2,1.03,1.09,-0.59,3.92,0,0,0,1,5,0.0,0.0,0.0,91.7,2194.0,5.6,133.0,2,0-2
2291,FF,96.6,3.02,54.57,5.8,1.0,1,0,1.0,0,2,1.21,0.85,-0.61,3.23,1,0,1,1,3,0.0,0.0,0.0,95.7,2367.0,5.9,121.0,0,0-2
2294,SL,80.6,3.02,55.7,5.8,13.0,1,0,1.0,0,2,-1.18,-0.24,-0.72,1.34,1,0,1,0,3,0.0,0.0,0.0,78.4,2437.0,4.8,288.0,0,0-2
2295,FF,97.8,2.99,54.71,5.82,11.0,1,0,1.0,0,2,1.24,1.17,-0.43,3.92,1,0,1,0,3,193.0,71.7,31.0,96.7,2361.0,5.8,131.0,0,0-2
2296,FF,97.4,2.98,54.74,5.67,2.0,1,0,1.0,0,2,1.47,1.18,-0.22,3.24,1,0,1,0,3,205.0,96.4,66.0,95.8,2329.0,5.8,126.0,0,0-2
2307,CH,88.8,3.3,54.79,5.43,14.0,1,0,0.0,0,2,1.41,0.46,0.17,0.8,0,0,0,1,2,0.0,0.0,0.0,87.4,2128.0,5.7,103.0,0,0-2
2308,FF,95.5,3.24,54.99,5.77,11.0,1,0,1.0,0,2,1.07,0.97,-0.49,3.52,0,0,0,1,2,0.0,0.0,0.0,93.7,2296.0,5.5,128.0,0,0-2
2311,SL,77.3,3.08,55.66,5.8,5.0,1,0,1.0,0,2,-1.39,-0.39,0.22,2.58,0,0,0,0,2,0.0,0.0,0.0,75.0,2351.0,4.8,293.0,0,0-2
2328,FF,93.9,3.47,55.16,5.4,12.0,1,0,0.0,0,2,1.32,0.95,0.51,4.19,0,0,0,1,1,0.0,0.0,0.0,92.1,2344.0,5.3,122.0,0,0-2
2340,SL,78.2,3.08,55.42,5.58,13.0,0,0,0.0,0,2,-0.81,-0.26,-1.81,1.39,0,0,0,0,6,0.0,0.0,0.0,76.2,2348.0,5.1,298.0,2,0-2
2343,SL,78.2,2.99,55.4,5.57,13.0,1,0,1.0,0,2,-1.37,-0.5,-0.73,1.18,0,1,0,2,5,0.0,0.0,0.0,75.9,2287.0,5.1,296.0,0,0-2
2357,SL,77.1,3.24,55.48,5.6,9.0,1,0,0.0,0,2,-0.81,-0.37,0.48,1.78,0,0,0,0,5,331.0,87.8,27.0,74.9,2431.0,5.0,304.0,0,0-2
2366,SL,78.7,3.22,55.3,5.78,13.0,1,0,1.0,0,2,-0.98,0.11,-0.16,1.18,0,1,0,1,4,0.0,0.0,0.0,76.8,2312.0,5.2,274.0,0,0-2
2367,CH,83.4,3.29,54.71,5.35,14.0,1,0,1.0,0,2,2.38,0.66,1.03,1.23,0,1,0,1,4,0.0,0.0,0.0,82.0,2136.0,5.8,102.0,0,0-2
2378,SL,81.0,3.17,55.27,5.65,13.0,0,0,0.0,0,2,-1.05,0.26,-1.78,1.1,0,0,0,2,3,0.0,0.0,0.0,78.8,2585.0,5.2,265.0,0,0-2
2439,FF,96.7,3.36,54.83,5.48,6.0,1,0,1.0,0,2,1.69,1.28,0.62,2.82,0,1,0,0,1,0.0,0.0,0.0,94.9,2423.0,5.7,124.0,2,0-2
2476,FF,95.6,3.22,54.39,5.18,12.0,1,0,1.0,0,2,0.95,0.96,1.07,3.6,0,0,1,1,3,0.0,0.0,0.0,95.2,2241.0,6.1,132.0,3,0-2
2527,FF,95.9,3.39,54.56,5.24,12.0,1,0,0.0,0,2,1.01,1.0,0.58,3.7,0,0,0,1,2,0.0,0.0,0.0,95.3,2335.0,5.9,131.0,4,0-2
2542,SL,79.2,3.0,54.86,5.44,7.0,1,0,0.0,0,2,-1.54,-0.05,-0.73,1.37,0,1,1,1,1,0.0,0.0,0.0,78.2,2172.0,5.6,277.0,0,0-2
2563,CH,85.4,3.45,54.64,5.43,14.0,1,0,1.0,0,2,1.66,0.47,1.21,1.6,0,0,1,1,7,0.0,0.0,0.0,84.2,1998.0,5.9,100.0,-2,0-2
2577,SL,79.4,3.03,55.29,5.86,13.0,1,0,0.0,0,2,-1.31,-0.18,-1.89,0.91,0,0,0,1,6,0.0,0.0,0.0,77.6,2429.0,5.2,284.0,-2,0-2
2596,FF,94.7,3.21,54.63,5.64,11.0,0,0,0.0,0,2,1.37,1.07,-2.38,2.67,0,0,0,0,5,0.0,0.0,0.0,93.1,2252.0,5.9,125.0,0,0-2
2626,SL,77.8,3.25,55.67,5.69,13.0,0,0,0.0,0,2,-0.67,-0.5,-0.29,0.75,0,0,0,1,3,0.0,0.0,0.0,75.4,2291.0,4.8,315.0,0,0-2
2637,SL,80.8,3.03,55.28,5.46,13.0,0,0,1.0,0,2,-0.56,-0.3,-1.3,1.03,0,0,0,1,2,0.0,0.0,0.0,78.8,2336.0,5.2,309.0,0,0-2
2654,SL,79.0,3.26,55.23,5.38,14.0,1,0,0.0,0,2,-1.06,-0.58,1.88,1.09,0,0,0,2,7,0.0,0.0,0.0,77.6,2207.0,5.3,305.0,0,0-2
2684,SI,93.7,3.05,54.69,5.25,12.0,1,0,0.0,0,2,1.27,0.52,1.05,3.97,0,0,1,0,6,0.0,0.0,0.0,92.9,2083.0,5.8,108.0,1,0-2
2723,CH,87.1,3.57,54.67,5.24,14.0,1,0,0.0,0,2,1.67,0.47,1.59,1.26,0,0,0,0,4,0.0,0.0,0.0,85.9,2205.0,5.8,101.0,2,0-2
2724,FF,92.8,3.14,54.81,5.59,1.0,1,0,1.0,0,2,1.51,0.91,-0.33,3.48,0,0,0,0,4,129.0,77.4,13.0,90.8,2277.0,5.7,117.0,2,0-2
2733,FF,96.7,3.18,54.21,5.57,12.0,1,0,1.0,0,2,1.15,1.23,0.44,3.87,0,1,0,1,3,0.0,0.0,0.0,96.2,2309.0,6.3,134.0,0,0-2
2745,FF,96.2,3.12,54.55,5.4,12.0,1,0,0.0,0,2,1.25,1.04,0.29,3.72,0,0,1,1,2,0.0,0.0,0.0,94.7,2326.0,5.9,126.0,0,0-2
2749,FF,94.7,3.5,54.84,5.44,12.0,1,0,0.0,0,2,1.17,1.21,0.55,4.38,0,0,0,1,2,0.0,0.0,0.0,93.1,2319.0,5.7,133.0,0,0-2
2758,CH,87.0,3.34,54.77,5.32,14.0,1,0,0.0,0,2,1.55,0.85,0.88,1.71,0,0,0,1,1,0.0,0.0,0.0,85.5,2162.0,5.7,114.0,0,0-2
2762,FF,90.6,3.33,54.72,5.57,11.0,1,0,0.0,0,2,1.24,1.19,-1.03,3.66,0,0,0,0,1,0.0,0.0,0.0,88.9,2316.0,5.8,130.0,0,0-2
2767,FF,95.8,2.52,53.3,5.85,11.0,1,0,0.0,0,2,1.05,1.02,-0.85,3.9,0,0,0,2,7,0.0,0.0,0.0,97.1,2317.0,7.2,131.0,3,0-2
2781,SI,94.7,2.85,53.44,5.4,3.0,1,0,1.0,0,2,1.28,0.63,0.29,3.93,0,0,1,1,6,0.0,0.0,0.0,95.8,2103.0,7.1,112.0,3,0-2
2787,SL,77.4,2.73,54.25,5.79,14.0,1,0,0.0,0,2,-0.78,-0.38,0.84,1.05,0,0,0,1,6,0.0,0.0,0.0,77.4,2266.0,6.3,305.0,3,0-2
2795,SL,80.0,2.58,54.13,5.73,14.0,1,0,0.0,0,2,-1.27,-0.3,1.04,1.68,0,0,0,2,5,0.0,0.0,0.0,79.4,2226.0,6.4,291.0,-1,0-2
2798,FF,98.0,2.69,53.59,5.79,2.0,0,0,0.0,0,2,1.26,1.1,0.09,3.44,0,0,1,2,5,418.0,108.1,26.0,98.3,2354.0,6.9,128.0,1,0-2
2807,SL,78.4,2.54,54.03,5.69,8.0,1,0,0.0,0,2,-0.68,-0.37,-0.18,1.75,0,0,0,1,5,43.0,81.6,1.0,78.4,2118.0,6.5,308.0,1,0-2
2808,FF,94.3,2.82,53.62,5.55,11.0,1,0,1.0,0,2,1.3,0.88,-0.43,3.72,0,0,0,1,5,0.0,0.0,0.0,94.6,2322.0,6.9,120.0,1,0-2
2816,FF,96.3,2.67,53.71,5.74,11.0,0,0,0.0,0,2,0.96,1.02,-0.86,3.66,0,0,0,0,5,0.0,0.0,0.0,97.0,2205.0,6.8,133.0,1,0-2
2829,FF,92.1,2.99,53.53,5.57,12.0,1,0,0.0,0,2,1.24,1.06,0.15,4.16,0,0,0,2,3,0.0,0.0,0.0,92.9,2251.0,7.0,127.0,-1,0-2
2849,FF,94.9,2.71,53.64,5.71,11.0,1,0,0.0,0,2,1.33,0.96,-1.78,3.01,0,0,0,1,2,0.0,0.0,0.0,95.0,2332.0,6.9,122.0,-1,0-2
2850,FF,94.6,2.76,53.7,5.77,3.0,1,0,1.0,0,2,1.28,1.08,0.5,3.28,0,0,0,1,2,171.0,74.9,26.0,94.7,2317.0,6.8,126.0,-1,0-2
2862,CH,85.9,2.76,53.93,5.52,14.0,1,0,1.0,0,2,1.72,0.57,1.11,2.58,0,0,0,2,1,0.0,0.0,0.0,86.2,2094.0,6.6,104.0,0,0-2
2867,SL,75.8,2.76,54.0,5.66,14.0,1,0,0.0,0,2,-1.46,-0.45,0.14,0.49,0,0,0,1,1,0.0,0.0,0.0,76.0,2296.0,6.5,293.0,0,0-2
2873,FF,94.7,2.83,53.68,5.78,11.0,1,0,0.0,0,2,0.97,1.15,-0.66,4.89,0,0,0,0,1,0.0,0.0,0.0,94.9,2276.0,6.8,136.0,0,0-2
2879,FF,93.6,3.14,54.87,5.64,6.0,0,0,0.0,0,2,1.3,1.61,0.33,3.0,0,0,0,1,6,23.0,87.1,-6.0,92.1,2374.0,5.6,139.0,2,0-2
2888,FF,93.4,3.43,54.72,5.04,12.0,1,0,0.0,0,2,1.09,1.08,1.79,4.03,1,0,1,2,5,0.0,0.0,0.0,91.7,2188.0,5.8,131.0,0,0-2
2889,FF,94.9,3.13,54.52,5.18,5.0,1,0,1.0,0,2,1.56,1.07,0.24,2.03,1,0,1,2,5,0.0,0.0,0.0,93.3,2196.0,6.0,121.0,0,0-2
2914,FF,96.7,3.38,54.36,5.48,12.0,1,0,0.0,0,2,1.25,1.57,1.54,3.78,1,1,1,0,5,0.0,0.0,0.0,95.8,2455.0,6.1,139.0,4,0-2
2932,SL,78.6,3.32,55.08,5.4,13.0,1,0,0.0,0,2,-1.31,0.32,-2.26,0.02,0,0,0,1,4,0.0,0.0,0.0,76.3,2405.0,5.4,264.0,3,0-2
2936,FF,93.4,3.42,54.59,5.13,6.0,1,0,0.0,0,2,1.49,1.17,0.57,2.87,0,0,1,2,3,373.0,95.8,30.0,91.6,2266.0,5.9,125.0,3,0-2
2944,SI,94.1,3.43,54.59,5.15,12.0,1,0,0.0,0,2,1.51,0.82,1.43,4.41,0,0,0,2,3,0.0,0.0,0.0,93.1,2350.0,5.9,115.0,3,0-2
2958,SL,78.6,3.11,55.28,5.46,13.0,0,0,0.0,0,2,-1.45,-0.15,-1.72,1.25,0,1,0,2,2,0.0,0.0,0.0,76.9,2267.0,5.2,282.0,3,0-2
2966,FF,95.3,3.37,54.87,5.41,12.0,1,0,0.0,0,2,1.33,1.21,1.62,4.07,0,0,0,1,2,0.0,0.0,0.0,93.7,2293.0,5.6,129.0,3,0-2
2981,SL,77.8,3.15,55.5,5.62,14.0,1,0,0.0,0,2,-0.84,-0.13,2.55,2.23,0,0,0,0,1,0.0,0.0,0.0,75.6,2379.0,5.0,291.0,3,0-2
2986,FF,96.5,3.25,54.51,5.48,12.0,1,0,0.0,0,2,1.13,0.89,1.16,4.06,0,0,1,2,8,0.0,0.0,0.0,95.5,2365.0,6.0,124.0,3,0-2
2987,FF,96.8,3.18,54.38,5.28,12.0,1,0,1.0,0,2,1.1,0.83,1.38,2.94,0,0,1,2,8,0.0,0.0,0.0,96.7,2241.0,6.1,123.0,3,0-2
2988,SL,81.5,3.11,54.82,5.43,14.0,1,0,1.0,0,2,-1.11,-0.37,0.47,1.42,0,0,1,2,8,0.0,0.0,0.0,80.2,2387.0,5.7,296.0,3,0-2
2989,FF,95.7,3.34,54.41,5.23,5.0,1,0,1.0,0,2,1.02,1.22,-0.18,3.02,0,0,1,2,8,0.0,0.0,0.0,95.0,2382.0,6.1,137.0,3,0-2
2990,SL,79.6,3.05,55.15,5.51,9.0,1,0,1.0,0,2,-1.65,-0.36,0.52,1.93,0,0,1,2,8,0.0,0.0,0.0,78.1,2383.0,5.4,288.0,3,0-2
3024,CH,85.7,3.44,54.44,5.27,12.0,1,0,0.0,0,2,1.62,0.78,2.8,2.71,0,0,0,2,6,0.0,0.0,0.0,85.2,2040.0,6.1,111.0,1,0-2
3025,SL,79.7,3.02,54.89,5.56,8.0,1,0,1.0,0,2,-1.13,-0.35,-0.09,1.93,0,0,0,2,6,0.0,0.0,0.0,78.5,2302.0,5.6,294.0,1,0-2
3041,FF,97.5,3.1,54.31,5.54,7.0,1,0,0.0,0,2,1.22,1.17,-0.55,2.04,0,0,1,2,5,334.0,105.4,15.0,96.9,2406.0,6.2,131.0,2,0-2
3053,SL,83.1,3.01,54.9,5.57,9.0,1,0,1.0,0,2,-0.96,0.22,0.59,2.2,0,0,0,2,4,0.0,0.0,0.0,81.8,2568.0,5.6,266.0,1,0-2
3056,FF,97.3,3.11,54.3,5.56,5.0,1,0,0.0,0,2,1.5,1.31,-0.07,2.95,0,0,0,1,4,0.0,80.0,69.0,95.8,2567.0,6.2,128.0,1,0-2
3060,FF,97.2,3.22,54.22,5.51,12.0,1,0,0.0,0,2,1.27,1.29,1.0,3.3,0,0,0,0,4,0.0,0.0,0.0,96.0,2570.0,6.3,132.0,1,0-2
3063,FF,97.6,3.19,54.4,5.51,4.0,1,0,1.0,0,2,1.35,1.32,-0.51,2.54,0,0,0,2,3,0.0,0.0,0.0,96.9,2405.0,6.1,132.0,1,0-2
3083,FF,97.5,3.14,54.39,5.54,4.0,1,0,1.0,0,2,1.21,1.25,-0.51,3.13,0,0,0,0,2,0.0,0.0,0.0,96.9,2435.0,6.1,133.0,0,0-2
3091,FF,97.9,3.23,54.48,5.46,12.0,1,0,1.0,0,2,1.29,1.28,0.96,3.37,0,0,0,1,1,0.0,0.0,0.0,96.7,2687.0,6.0,132.0,0,0-2
3110,SL,80.4,2.91,54.87,5.61,13.0,1,0,0.0,0,2,-0.79,-0.21,-1.49,0.02,0,0,0,0,8,0.0,0.0,0.0,78.9,2515.0,5.6,295.0,-1,0-2
3119,SL,80.5,3.09,54.82,5.42,14.0,1,0,0.0,0,2,-0.76,-0.19,0.3,1.02,0,0,1,1,7,0.0,0.0,0.0,79.1,2303.0,5.7,296.0,-1,0-2
3127,FF,95.0,3.16,54.28,5.57,2.0,1,0,0.0,0,2,1.36,1.41,-0.02,4.05,0,0,0,0,7,0.0,0.0,0.0,94.0,2451.0,6.2,133.0,-1,0-2
3138,SL,81.9,3.24,54.87,5.57,12.0,1,0,0.0,0,2,-0.78,0.03,1.3,3.09,0,1,0,1,6,0.0,0.0,0.0,80.9,2305.0,5.6,279.0,-1,0-2
3139,FF,96.6,3.18,54.46,5.47,5.0,1,0,1.0,0,2,1.43,1.41,0.03,3.03,0,1,0,1,6,0.0,0.0,0.0,95.5,2258.0,6.0,132.0,-1,0-2
3147,FF,94.2,3.07,54.51,5.45,12.0,1,0,0.0,0,2,1.26,0.88,0.4,4.18,0,0,1,0,5,0.0,0.0,0.0,93.2,2237.0,6.0,121.0,-1,0-2
3152,FF,97.5,3.15,54.23,5.43,3.0,1,0,1.0,0,2,1.17,1.44,0.46,3.65,0,0,0,2,4,0.0,0.0,0.0,96.7,2406.0,6.3,138.0,-1,0-2
3168,FF,96.3,2.96,54.29,5.57,13.0,1,0,0.0,0,2,1.32,1.27,-1.25,2.37,0,0,0,0,4,0.0,0.0,0.0,94.9,2473.0,6.2,131.0,0,0-2
3171,FF,98.6,3.03,54.16,5.47,13.0,0,0,1.0,0,2,1.2,1.19,-0.88,1.76,0,0,1,2,3,0.0,0.0,0.0,97.9,2468.0,6.3,132.0,0,0-2
