,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
2924,CH,86.7,3.41,54.8,5.13,3.0,1,0,0.0,3,2,1.63,0.95,0.79,3.37,0,0,0,2,4,66.0,93.8,2.0,85.1,2101.0,5.7,116.0,3,3-2
2925,FF,94.5,3.25,54.41,5.6,5.0,1,0,1.0,3,2,1.39,1.59,0.26,2.03,0,0,0,2,4,167.0,71.4,24.0,93.4,2320.0,6.1,136.0,3,3-2
2939,FF,90.5,3.17,54.34,5.48,14.0,1,0,0.0,3,2,1.48,1.47,1.34,2.08,0,0,0,2,3,0.0,0.0,0.0,89.6,2265.0,6.2,132.0,3,3-2
2940,CH,87.1,3.36,54.41,5.14,5.0,1,0,1.0,3,2,1.88,1.08,0.1,2.15,0,0,0,2,3,0.0,0.0,0.0,85.9,2108.0,6.1,116.0,3,3-2
2995,CH,87.1,3.25,54.17,5.23,12.0,1,0,1.0,3,2,1.63,0.6,1.24,3.39,0,0,1,0,8,0.0,0.0,0.0,86.7,1989.0,6.3,105.0,3,3-2
3006,SL,82.0,3.19,54.78,5.52,13.0,1,0,1.0,3,2,-1.32,-0.49,-1.46,2.14,0,0,1,2,7,0.0,0.0,0.0,80.8,2457.0,5.7,296.0,1,3-2
3007,CH,90.2,3.33,54.19,5.27,4.0,1,0,1.0,3,2,1.61,0.75,-0.69,2.73,0,0,1,2,7,216.0,103.5,13.0,89.8,2122.0,6.3,111.0,1,3-2
3045,SL,80.6,3.04,54.94,5.49,13.0,0,0,0.0,3,2,-1.06,-0.37,-0.93,0.94,0,0,0,1,5,0.0,0.0,0.0,79.1,2515.0,5.6,297.0,2,3-2
3077,FF,97.3,3.22,54.38,5.53,7.0,0,0,1.0,3,2,1.21,1.01,-0.49,2.24,0,0,0,1,2,0.0,0.0,0.0,96.8,2386.0,6.1,127.0,0,3-2
3130,FF,94.5,3.18,54.18,5.45,2.0,1,0,0.0,3,2,1.16,1.14,0.26,3.24,1,0,0,2,6,179.0,72.9,53.0,94.2,2268.0,6.3,131.0,-1,3-2
3155,SL,79.0,3.19,55.02,5.48,5.0,1,0,0.0,3,2,-1.01,0.03,0.2,2.8,1,0,0,1,4,293.0,105.5,15.0,77.7,2319.0,5.5,277.0,0,3-2
3156,FF,94.1,3.19,54.32,5.5,2.0,1,0,1.0,3,2,1.19,1.45,0.26,3.86,1,0,0,1,4,159.0,79.3,13.0,93.5,2299.0,6.2,138.0,0,3-2
3157,FF,97.2,3.18,54.29,5.5,2.0,1,0,1.0,3,2,1.43,1.5,0.28,3.59,1,0,0,1,4,208.0,77.3,58.0,96.3,2482.0,6.2,134.0,0,3-2
3250,CH,88.7,3.43,54.5,5.32,5.0,1,0,0.0,3,2,1.46,0.54,0.16,2.81,0,0,0,0,5,314.0,92.0,40.0,87.6,2097.0,6.0,105.0,0,3-2
3261,SL,83.1,3.35,55.05,5.53,3.0,1,0,1.0,3,2,-1.26,-0.13,0.38,3.07,1,1,0,2,4,0.0,0.0,0.0,81.7,2439.0,5.5,283.0,0,3-2
3349,CH,87.3,3.19,54.5,5.33,8.0,1,0,1.0,3,2,1.34,0.64,-0.01,2.0,0,0,0,0,5,0.0,0.0,0.0,86.8,2053.0,6.0,111.0,0,3-2
3359,SL,80.9,3.09,54.57,5.38,13.0,1,0,0.0,3,2,-1.26,-0.04,-0.58,1.17,0,0,0,1,4,0.0,0.0,0.0,80.2,2727.0,5.9,279.0,0,3-2
3387,FF,95.9,3.31,54.69,5.49,3.0,0,0,0.0,3,2,1.53,1.16,0.39,3.72,0,0,0,0,3,0.0,0.0,0.0,94.5,2546.0,5.8,124.0,1,3-2
3431,FF,96.5,3.23,54.46,5.43,2.0,1,0,1.0,3,2,0.82,1.35,0.0,3.42,0,0,0,1,8,0.0,0.0,0.0,95.7,2287.0,6.0,146.0,0,3-2
3449,SL,77.6,3.23,55.03,5.53,9.0,1,0,0.0,3,2,-0.98,-0.27,0.58,1.93,0,0,0,1,7,151.0,70.7,16.0,76.5,2182.0,5.5,294.0,0,3-2
3489,FF,96.5,3.2,53.88,5.57,8.0,1,0,1.0,3,2,1.29,1.29,0.09,2.35,0,0,0,0,4,0.0,0.0,0.0,96.9,2404.0,6.6,132.0,1,3-2
3496,SL,79.6,3.23,54.42,5.53,8.0,1,0,1.0,3,2,-1.29,0.58,-0.09,1.98,0,1,0,2,3,0.0,0.0,0.0,78.7,2422.0,6.1,253.0,1,3-2
3497,FF,97.1,3.29,54.34,5.33,1.0,1,0,1.0,3,2,1.41,1.07,-0.45,3.23,0,1,0,2,3,204.0,71.5,46.0,96.7,2320.0,6.2,124.0,1,3-2
3530,SL,76.5,3.34,54.51,5.26,13.0,1,0,0.0,3,2,-1.35,-0.38,-1.5,1.83,0,0,0,2,7,0.0,0.0,0.0,75.6,2220.0,6.0,285.0,0,3-2
3540,FF,93.1,3.43,54.34,5.33,6.0,1,0,0.0,3,2,1.57,1.29,0.74,2.5,0,0,0,0,7,232.0,74.1,38.0,92.1,2363.0,6.2,129.0,0,3-2
3541,FF,93.8,3.2,54.15,5.51,7.0,1,0,1.0,3,2,1.26,1.13,-0.6,2.18,0,0,0,0,7,0.0,0.0,0.0,93.1,2257.0,6.4,132.0,0,3-2
3575,CH,86.2,3.42,54.15,5.05,5.0,1,0,0.0,3,2,1.79,0.74,0.27,2.38,0,0,0,0,4,122.0,109.1,5.0,85.6,2097.0,6.4,113.0,0,3-2
3608,SI,95.9,3.3,53.93,5.26,8.0,1,0,0.0,3,2,1.53,0.73,-0.21,1.95,0,0,0,1,2,291.0,97.7,18.0,96.1,2188.0,6.6,116.0,0,3-2
