,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
1445,FF,94.5,2.92,54.5,5.79,6.0,1,0,0.0,2,2,1.19,0.92,0.59,2.15,0,0,0,1,5,64.0,102.3,1.0,93.5,2368.0,6.0,124.0,6,2-2
1450,FF,95.1,2.95,54.52,5.76,13.0,0,0,1.0,2,2,1.23,0.84,-0.86,1.91,0,0,0,0,5,0.0,0.0,0.0,94.1,2397.0,6.0,120.0,6,2-2
1460,FF,93.2,2.93,54.59,5.67,1.0,1,0,0.0,2,2,1.19,0.97,-0.45,3.78,0,0,0,1,4,0.0,0.0,0.0,92.7,2407.0,5.9,126.0,6,2-2
1465,FF,94.7,2.95,54.49,5.67,1.0,1,0,0.0,2,2,1.32,1.11,-0.44,2.72,0,0,0,0,4,0.0,80.0,69.0,93.7,2415.0,6.0,127.0,6,2-2
1477,SL,80.4,2.94,55.31,5.68,13.0,1,0,0.0,2,2,-1.01,-0.4,-1.54,0.34,0,0,0,1,3,0.0,0.0,0.0,78.1,2472.0,5.2,300.0,5,2-2
1478,SI,93.3,3.16,54.7,5.5,11.0,1,0,1.0,2,2,1.26,0.65,-1.06,2.81,0,0,0,1,3,13.0,37.2,-6.0,92.0,2408.0,5.8,113.0,5,2-2
1494,SL,78.3,3.07,54.87,5.56,13.0,1,0,0.0,2,2,-1.33,-0.34,-0.37,1.2,0,0,0,0,2,0.0,0.0,0.0,76.9,2340.0,5.6,291.0,5,2-2
1495,SL,77.9,3.01,55.28,5.48,6.0,1,0,1.0,2,2,-1.62,-0.6,0.34,2.09,0,0,0,0,2,0.0,0.0,0.0,76.0,2510.0,5.2,296.0,5,2-2
1511,SL,83.1,3.06,55.58,5.65,9.0,1,0,0.0,2,2,-0.88,-0.56,0.79,1.87,0,0,0,1,1,0.0,0.0,0.0,80.8,2676.0,4.9,309.0,5,2-2
1512,SL,81.5,3.12,55.18,5.56,13.0,1,0,1.0,2,2,-1.62,-0.7,-0.38,1.06,0,0,0,1,1,0.0,0.0,0.0,79.8,2556.0,5.3,298.0,5,2-2
1532,FF,95.2,3.08,54.62,5.45,5.0,1,0,1.0,2,2,1.29,0.89,0.07,2.81,0,0,1,2,7,0.0,0.0,0.0,94.2,2279.0,5.9,121.0,1,2-2
1547,SL,79.3,3.04,55.34,5.54,7.0,1,0,0.0,2,2,-1.13,-0.07,-0.8,1.72,0,0,0,0,7,0.0,0.0,0.0,77.7,2554.0,5.2,281.0,1,2-2
1548,FF,94.7,3.13,54.67,5.49,4.0,1,0,1.0,2,2,1.24,0.86,-0.61,2.73,0,0,0,0,7,134.0,76.3,13.0,93.7,2453.0,5.8,121.0,1,2-2
1549,FF,93.8,3.23,54.92,5.5,12.0,1,0,1.0,2,2,1.59,0.88,0.4,3.91,0,0,0,0,7,0.0,0.0,0.0,92.1,2448.0,5.6,116.0,1,2-2
1591,SL,79.9,2.97,55.11,5.62,13.0,1,0,0.0,2,2,-0.85,-0.47,-1.53,1.17,0,0,0,0,4,0.0,0.0,0.0,78.2,2404.0,5.4,307.0,1,2-2
1592,FF,96.0,2.97,54.61,5.54,12.0,1,0,1.0,2,2,1.27,1.09,0.56,3.9,0,0,0,0,4,249.0,82.2,28.0,94.8,2355.0,5.9,127.0,1,2-2
1603,SL,80.5,3.02,55.2,5.44,7.0,0,0,0.0,2,2,-0.89,-0.44,-0.62,1.7,0,0,0,1,3,3.0,61.1,-32.0,78.7,2528.0,5.3,304.0,0,2-2
1634,FF,97.6,3.08,54.54,5.57,11.0,0,0,0.0,2,2,1.19,0.96,-0.92,3.11,0,0,0,0,1,0.0,0.0,0.0,96.7,2538.0,6.0,126.0,0,2-2
1639,SL,86.2,3.07,55.0,5.53,13.0,1,0,1.0,2,2,-1.05,-0.33,-0.44,0.59,1,0,0,2,2,0.0,0.0,0.0,84.2,2692.0,5.5,295.0,0,2-2
1640,FF,97.9,2.86,54.3,5.74,4.0,1,0,1.0,2,2,1.33,1.32,-0.35,2.65,1,0,0,2,2,0.0,0.0,0.0,97.2,2457.0,6.2,132.0,0,2-2
1667,FF,94.1,3.24,54.2,5.53,1.0,1,0,1.0,2,2,1.01,0.99,-0.33,3.38,0,0,0,2,7,0.0,0.0,0.0,93.3,2304.0,6.3,130.0,-3,2-2
1688,SL,80.9,3.26,55.08,5.69,5.0,0,0,0.0,2,2,-1.11,-0.15,-0.24,2.55,0,1,0,0,6,94.0,82.9,7.0,79.4,2438.0,5.4,285.0,-1,2-2
1698,SL,80.0,3.15,55.1,5.54,14.0,1,0,0.0,2,2,-1.37,-0.44,1.14,2.52,0,0,0,1,5,0.0,0.0,0.0,78.0,2356.0,5.4,295.0,-1,2-2
1708,FF,96.1,3.29,54.15,5.47,12.0,1,0,1.0,2,2,1.23,1.26,0.76,3.84,0,1,0,1,4,0.0,0.0,0.0,95.6,2337.0,6.4,133.0,0,2-2
1709,FF,94.8,3.11,54.34,5.76,12.0,1,0,1.0,2,2,0.76,1.51,0.15,3.68,0,1,0,1,4,135.0,78.9,15.0,93.9,2231.0,6.2,151.0,0,2-2
1742,SL,78.7,3.29,55.16,5.57,12.0,1,0,0.0,2,2,-0.92,-0.23,1.59,2.66,0,0,0,0,3,0.0,0.0,0.0,77.1,2264.0,5.3,294.0,1,2-2
1752,FF,97.1,3.11,54.34,5.79,4.0,1,0,1.0,2,2,0.83,1.2,-0.71,2.81,1,0,0,1,2,0.0,0.0,0.0,96.4,2300.0,6.2,143.0,0,2-2
1768,SL,76.9,3.42,55.22,5.51,8.0,1,0,1.0,2,2,-1.64,-0.56,-0.2,1.7,0,0,0,1,1,0.0,0.0,0.0,75.0,2477.0,5.3,294.0,0,2-2
1775,SL,80.3,3.29,55.35,5.59,5.0,1,0,1.0,2,2,-1.72,-0.21,-0.18,2.23,0,0,0,0,1,0.0,0.0,0.0,78.3,2580.0,5.1,282.0,0,2-2
1780,FF,95.2,2.95,54.47,5.71,7.0,1,0,1.0,2,2,1.29,0.89,-0.48,1.88,0,0,1,2,7,0.0,0.0,0.0,93.9,2509.0,6.0,120.0,5,2-2
1794,FF,94.5,3.14,54.46,5.62,12.0,1,0,0.0,2,2,1.17,1.05,1.14,4.53,1,1,0,2,6,0.0,0.0,0.0,93.6,2348.0,6.0,128.0,5,2-2
1795,FF,96.6,3.11,54.31,5.45,12.0,1,0,1.0,2,2,1.04,1.32,0.69,3.54,1,1,0,2,6,207.0,74.4,52.0,95.6,2459.0,6.2,139.0,5,2-2
1809,SL,76.9,3.04,54.9,5.63,13.0,1,0,0.0,2,2,-1.19,-0.44,-2.32,0.62,0,0,0,0,6,0.0,0.0,0.0,75.0,2482.0,5.6,298.0,5,2-2
1832,SL,79.2,2.96,55.19,5.62,7.0,1,0,1.0,2,2,-1.0,-0.3,-0.79,1.89,0,0,1,1,4,0.0,0.0,0.0,77.5,2355.0,5.3,295.0,4,2-2
1838,CH,87.8,3.3,54.52,5.36,13.0,1,0,0.0,2,2,1.36,0.73,-0.97,1.21,0,0,0,1,4,0.0,0.0,0.0,86.7,1948.0,6.0,113.0,4,2-2
1843,SL,79.2,3.08,55.55,5.65,9.0,1,0,1.0,2,2,-1.46,-0.62,0.48,1.98,0,0,0,0,4,0.0,0.0,0.0,76.8,2319.0,5.0,299.0,4,2-2
1844,FF,93.5,3.31,54.76,5.49,3.0,1,0,1.0,2,2,1.2,1.16,0.81,3.2,0,0,0,0,4,0.0,0.0,0.0,91.9,2268.0,5.7,131.0,4,2-2
1855,FF,94.1,3.13,54.75,5.61,5.0,1,0,0.0,2,2,1.11,0.95,0.11,2.1,0,0,0,0,3,46.0,76.9,83.0,92.7,2360.0,5.7,127.0,4,2-2
1882,SL,80.9,3.05,55.15,5.56,5.0,1,0,1.0,2,2,-0.71,-0.62,-0.01,2.41,0,0,1,1,1,0.0,0.0,0.0,79.5,2585.0,5.4,317.0,2,2-2
1883,SL,78.9,3.04,55.04,5.47,13.0,1,0,1.0,2,2,-1.42,-0.73,-0.59,1.1,0,0,1,1,1,0.0,0.0,0.0,77.3,2377.0,5.5,302.0,2,2-2
1891,FF,95.5,3.34,54.89,5.72,11.0,1,0,0.0,2,2,1.35,1.03,-1.22,3.1,0,0,0,0,1,0.0,0.0,0.0,93.8,2354.0,5.6,124.0,2,2-2
1901,FF,93.8,2.9,54.31,5.45,13.0,1,0,0.0,2,2,1.55,1.19,-0.89,1.71,0,0,1,0,7,0.0,0.0,0.0,93.2,2314.0,6.2,125.0,1,2-2
1912,FF,93.8,3.12,54.31,5.42,11.0,1,0,0.0,2,2,0.94,1.12,-0.47,3.74,0,0,1,2,6,0.0,0.0,0.0,93.2,2238.0,6.2,137.0,1,2-2
1924,FF,96.3,3.22,54.51,5.34,12.0,1,0,1.0,2,2,1.14,0.97,1.67,3.64,0,0,0,0,6,0.0,0.0,0.0,95.8,2321.0,6.0,127.0,1,2-2
1925,SL,80.1,3.1,55.19,5.37,3.0,1,0,1.0,2,2,-1.53,-0.15,0.76,2.89,0,0,0,0,6,48.0,86.7,0.0,78.4,2577.0,5.3,282.0,1,2-2
1926,FF,92.8,3.11,54.81,5.53,5.0,1,0,1.0,2,2,1.24,1.03,-0.12,2.65,0,0,0,0,6,0.0,0.0,0.0,91.9,2238.0,5.7,126.0,1,2-2
1941,SL,79.1,3.19,55.24,5.44,13.0,1,0,1.0,2,2,-0.83,-0.36,-0.78,1.02,0,0,1,2,4,0.0,0.0,0.0,77.5,2247.0,5.3,302.0,1,2-2
1948,SL,82.7,3.18,54.96,5.59,13.0,1,0,0.0,2,2,-0.84,-0.45,-0.21,0.26,0,0,0,2,4,0.0,0.0,0.0,81.2,2391.0,5.5,306.0,1,2-2
1949,FF,95.7,2.89,54.41,5.8,6.0,1,0,1.0,2,2,1.23,1.05,0.31,2.69,0,0,0,2,4,9.0,36.5,-14.0,95.2,2298.0,6.1,128.0,1,2-2
1980,FF,94.0,3.21,54.85,5.47,6.0,1,0,0.0,2,2,1.25,0.99,0.33,3.07,0,0,0,1,2,243.0,76.5,46.0,92.7,2318.0,5.7,125.0,2,2-2
1990,SL,81.9,3.14,55.3,5.52,13.0,1,0,1.0,2,2,-0.94,-0.17,-0.38,1.29,0,0,0,2,1,0.0,0.0,0.0,80.0,2297.0,5.2,289.0,0,2-2
1991,CH,88.6,3.38,54.68,5.36,9.0,1,0,1.0,2,2,1.66,0.35,0.41,1.91,0,0,0,2,1,0.0,0.0,0.0,88.1,1961.0,5.8,98.0,0,2-2
1992,FF,94.3,3.06,54.65,5.8,2.0,1,0,1.0,2,2,1.38,0.99,-0.06,3.63,0,0,0,2,1,185.0,70.6,57.0,93.2,2334.0,5.9,122.0,0,2-2
1999,FF,95.2,3.18,54.93,5.76,2.0,1,0,0.0,2,2,1.26,1.13,-0.24,3.14,0,0,0,0,1,9.0,74.3,-18.0,93.7,2386.0,5.6,129.0,0,2-2
2005,SL,82.4,2.81,54.96,5.73,5.0,1,0,0.0,2,2,-0.93,-0.64,0.16,2.07,0,0,1,1,9,436.0,103.5,27.0,81.0,2425.0,5.5,310.0,7,2-2
2017,SL,82.4,2.96,55.05,5.76,9.0,0,0,1.0,2,2,-1.09,-0.06,0.47,2.16,0,0,0,0,9,0.0,0.0,0.0,81.1,2549.0,5.4,281.0,7,2-2
2050,FF,95.0,2.95,54.37,5.75,12.0,1,0,1.0,2,2,0.84,0.77,1.5,3.45,0,0,0,2,5,0.0,0.0,0.0,94.6,2344.0,6.1,128.0,4,2-2
2051,CH,85.2,3.07,54.44,5.28,12.0,1,0,1.0,2,2,1.05,0.25,1.67,2.3,0,0,0,2,5,156.0,59.4,44.0,84.8,2002.0,6.0,96.0,4,2-2
2056,SL,81.7,2.85,54.87,5.57,8.0,1,0,1.0,2,2,-0.87,-0.49,-0.23,1.36,0,0,0,1,5,0.0,0.0,0.0,80.6,2429.0,5.6,306.0,4,2-2
2072,CH,86.9,3.08,54.8,5.65,14.0,1,0,0.0,2,2,1.09,0.71,2.2,2.15,0,0,0,0,4,0.0,0.0,0.0,86.0,1972.0,5.7,118.0,4,2-2
2136,FF,97.1,3.15,54.21,5.37,12.0,1,0,0.0,2,2,1.67,0.99,1.03,3.01,0,0,0,1,7,7.0,91.3,-21.0,97.0,2344.0,6.3,118.0,0,2-2
2137,CH,87.2,3.29,54.42,5.22,14.0,1,0,1.0,2,2,1.7,0.77,0.33,0.78,0,0,0,1,7,0.0,0.0,0.0,86.7,1652.0,6.1,111.0,0,2-2
2155,FF,97.5,3.11,54.18,5.64,11.0,1,0,0.0,2,2,1.19,1.47,-0.28,3.78,0,0,0,0,6,0.0,0.0,0.0,97.1,2286.0,6.3,139.0,0,2-2
2189,SL,79.3,3.14,55.15,5.52,6.0,1,0,1.0,2,2,-0.98,0.14,0.48,2.19,0,0,0,0,3,0.0,0.0,0.0,77.6,2527.0,5.3,273.0,0,2-2
2209,SL,79.1,2.96,54.98,5.56,13.0,1,0,0.0,2,2,-1.13,-0.19,-1.95,1.65,0,0,0,1,1,0.0,0.0,0.0,77.5,2199.0,5.5,288.0,0,2-2
2215,SL,79.1,3.04,55.29,5.55,13.0,0,0,1.0,2,2,-0.58,-0.04,-1.03,1.91,0,0,0,0,1,0.0,0.0,0.0,77.0,2479.0,5.2,291.0,0,2-2
2216,SL,83.3,3.13,55.02,5.56,13.0,0,0,1.0,2,2,-1.04,0.29,-0.19,1.21,0,0,0,0,1,126.0,63.3,22.0,81.6,2665.0,5.5,263.0,0,2-2
2217,FF,97.6,3.23,54.48,5.52,2.0,0,0,1.0,2,2,1.59,1.13,-0.1,3.11,0,0,0,0,1,234.0,74.8,30.0,96.7,2388.0,6.0,123.0,0,2-2
2218,SL,80.2,3.05,54.95,5.49,8.0,0,0,1.0,2,2,-0.66,-0.07,0.25,1.82,0,0,0,0,1,230.0,74.1,25.0,78.8,2496.0,5.6,289.0,0,2-2
2219,SL,81.4,3.14,55.15,5.54,4.0,0,0,1.0,2,2,-0.82,-0.3,-0.65,2.27,0,0,0,0,1,0.0,0.0,0.0,79.9,2588.0,5.4,299.0,0,2-2
2286,SL,85.0,3.13,55.07,5.71,7.0,1,0,1.0,2,2,-0.7,-0.16,-0.43,1.27,1,0,1,2,3,0.0,0.0,0.0,83.4,2490.0,5.4,294.0,0,2-2
2320,SI,97.2,3.45,54.64,5.42,6.0,1,0,0.0,2,2,1.6,0.35,0.76,2.74,0,0,0,2,1,46.0,98.8,-1.0,96.1,2246.0,5.9,98.0,0,2-2
2326,SL,80.6,3.34,55.57,5.6,8.0,1,0,1.0,2,2,-1.49,-0.3,-0.19,1.85,0,0,0,1,1,0.0,0.0,0.0,78.5,2471.0,4.9,287.0,0,2-2
2347,CH,86.1,3.33,54.82,5.3,14.0,1,0,0.0,2,2,2.07,0.42,0.79,0.41,0,0,0,2,5,0.0,0.0,0.0,84.5,2157.0,5.7,97.0,0,2-2
2352,SL,80.1,3.05,55.27,5.65,13.0,1,0,1.0,2,2,-1.51,-0.51,-1.1,2.13,0,0,0,1,5,0.0,0.0,0.0,78.1,2565.0,5.2,294.0,0,2-2
2376,FF,96.0,3.12,54.82,5.68,4.0,0,0,1.0,2,2,1.6,1.22,-0.47,2.59,0,0,0,2,3,0.0,0.0,0.0,94.4,2415.0,5.7,124.0,0,2-2
2383,SI,90.5,3.52,54.66,5.0,14.0,1,0,0.0,2,2,1.9,0.1,1.3,1.39,0,0,0,0,3,1.0,85.4,-67.0,89.9,2187.0,5.8,89.0,0,2-2
2388,SI,93.5,3.42,54.55,5.17,6.0,1,0,1.0,2,2,2.0,0.29,0.76,2.5,0,0,0,2,2,0.0,0.0,0.0,92.5,2245.0,6.0,95.0,-1,2-2
2389,FF,93.8,3.18,54.63,5.18,11.0,1,0,1.0,2,2,1.45,0.89,-0.99,2.69,0,0,0,2,2,8.0,64.8,-18.0,92.3,2349.0,5.9,118.0,-1,2-2
2390,SL,80.3,3.21,55.29,5.62,8.0,1,0,1.0,2,2,-0.95,-0.33,-0.16,2.01,0,0,0,2,2,122.0,71.6,77.0,78.6,2300.0,5.2,297.0,-1,2-2
2391,SL,81.1,3.35,55.13,5.46,8.0,1,0,1.0,2,2,-1.3,-0.63,0.18,2.09,0,0,0,2,2,0.0,0.0,0.0,79.2,2432.0,5.4,301.0,-1,2-2
2392,FF,94.1,3.36,55.05,5.52,11.0,1,0,1.0,2,2,1.01,0.69,-0.24,3.66,0,0,0,2,2,219.0,70.7,44.0,92.0,2342.0,5.5,119.0,-1,2-2
2393,CH,86.0,3.51,54.98,5.15,14.0,1,0,1.0,2,2,2.19,0.14,1.05,1.6,0,0,0,2,2,0.0,0.0,0.0,84.3,2094.0,5.5,90.0,-1,2-2
2409,FF,96.4,3.26,54.68,5.34,13.0,1,0,0.0,2,2,1.25,1.18,-1.25,1.81,1,1,0,2,1,0.0,0.0,0.0,94.8,2291.0,5.8,130.0,-1,2-2
2417,CH,87.6,3.36,54.74,5.33,14.0,1,0,0.0,2,2,1.65,0.53,1.8,1.94,0,0,1,2,1,0.0,0.0,0.0,86.2,2153.0,5.8,103.0,0,2-2
2418,SI,94.4,3.45,54.75,5.28,4.0,1,0,1.0,2,2,1.38,0.67,-0.31,2.78,0,0,1,2,1,0.0,0.0,0.0,93.3,2184.0,5.7,112.0,0,2-2
2419,SL,80.9,3.18,55.4,5.46,13.0,1,0,1.0,2,2,-1.21,-0.1,-1.69,1.74,0,0,1,2,1,0.0,0.0,0.0,78.4,2328.0,5.1,283.0,0,2-2
2428,SI,96.5,3.34,54.5,5.36,3.0,1,0,1.0,2,2,1.75,0.87,0.67,3.11,1,1,0,1,1,0.0,0.0,0.0,95.6,2387.0,6.0,113.0,2,2-2
2449,SL,78.5,3.31,55.14,5.38,12.0,1,0,1.0,2,2,-1.18,0.02,0.75,3.48,0,0,0,0,5,0.0,0.0,0.0,77.2,2268.0,5.4,277.0,4,2-2
2450,FF,96.0,3.24,54.42,5.34,3.0,1,0,1.0,2,2,1.1,1.28,0.28,2.55,0,0,0,0,5,187.0,70.6,57.0,95.2,2298.0,6.1,136.0,4,2-2
2451,SI,91.0,3.29,54.5,5.12,12.0,1,0,1.0,2,2,1.27,0.32,1.23,2.18,0,0,0,0,5,121.0,83.2,8.0,90.5,2004.0,6.0,99.0,4,2-2
2460,SL,78.4,2.95,55.22,5.6,8.0,1,0,0.0,2,2,-1.12,0.09,-0.08,1.93,0,0,0,2,4,207.0,107.3,13.0,76.7,2174.0,5.3,274.0,1,2-2
2461,CH,86.0,3.27,54.66,5.27,6.0,1,0,1.0,2,2,1.31,0.7,0.43,2.58,0,0,0,2,4,0.0,0.0,0.0,85.0,2009.0,5.8,113.0,1,2-2
2483,FF,95.9,3.3,54.21,5.42,12.0,1,0,0.0,2,2,0.96,0.96,0.59,3.97,1,0,0,0,3,0.0,0.0,0.0,95.9,2345.0,6.3,131.0,4,2-2
2488,SL,79.7,3.23,55.22,5.46,2.0,1,0,0.0,2,2,-1.15,-0.17,-0.01,3.06,0,0,0,0,3,20.0,79.0,-6.0,78.1,2317.0,5.3,286.0,4,2-2
2489,FF,95.2,3.24,54.45,5.53,5.0,1,0,1.0,2,2,1.01,1.29,0.02,2.33,0,0,0,0,3,232.0,74.2,34.0,94.3,2323.0,6.0,139.0,4,2-2
2494,FF,97.5,3.11,54.32,5.44,2.0,1,0,0.0,2,2,0.75,1.25,0.04,2.74,0,1,1,2,2,379.0,103.8,36.0,97.2,2314.0,6.2,147.0,1,2-2
2499,CH,89.2,3.34,54.41,5.21,6.0,1,0,0.0,2,2,1.1,0.72,0.58,2.33,1,1,1,2,2,25.0,98.5,-4.0,88.8,2147.0,6.1,119.0,3,2-2
2500,FF,97.1,3.35,54.29,5.29,12.0,1,0,1.0,2,2,1.17,0.71,0.75,3.51,1,1,1,2,2,183.0,80.7,20.0,97.2,2393.0,6.2,118.0,3,2-2
2501,FF,98.1,3.15,54.32,5.66,2.0,1,0,1.0,2,2,0.73,1.45,-0.03,3.24,1,1,1,2,2,0.0,0.0,0.0,97.7,2356.0,6.2,151.0,3,2-2
2502,FF,98.2,3.2,54.09,5.27,5.0,1,0,1.0,2,2,1.24,0.93,0.18,2.39,1,1,1,2,2,0.0,0.0,0.0,98.2,2332.0,6.4,123.0,3,2-2
2518,FF,97.3,3.18,54.25,5.49,2.0,1,0,0.0,2,2,0.75,1.07,-0.11,2.89,0,0,0,2,2,64.0,87.4,2.0,97.0,2335.0,6.2,142.0,4,2-2
2524,CH,87.3,3.28,54.64,5.17,6.0,1,0,1.0,2,2,1.46,0.31,0.56,2.2,0,0,0,1,2,0.0,0.0,0.0,86.5,1943.0,5.9,97.0,4,2-2
2525,SL,81.0,3.33,55.12,5.38,14.0,1,0,1.0,2,2,-1.18,-0.04,1.08,1.52,0,0,0,1,2,161.0,64.7,31.0,79.8,2315.0,5.4,279.0,4,2-2
2536,SL,80.4,3.24,55.0,5.45,9.0,1,0,1.0,2,2,-1.15,-0.63,0.41,1.45,0,1,1,2,1,0.0,0.0,0.0,79.1,2092.0,5.5,304.0,0,2-2
2567,CH,88.3,3.55,54.76,5.24,9.0,1,0,0.0,2,2,1.63,0.15,0.56,1.7,0,0,0,1,7,0.0,0.0,0.0,86.9,2058.0,5.7,90.0,-2,2-2
2575,CH,87.6,3.43,55.02,5.45,13.0,1,0,0.0,2,2,1.39,0.58,-0.04,1.19,0,0,0,1,6,0.0,82.9,-21.0,86.2,1944.0,5.5,108.0,-2,2-2
2599,FF,93.9,3.22,54.85,5.68,5.0,1,0,0.0,2,2,1.32,1.15,-0.11,2.73,0,0,0,2,4,66.0,72.4,4.0,92.2,2257.0,5.7,128.0,0,2-2
2600,FF,95.7,3.32,54.64,5.63,3.0,1,0,1.0,2,2,1.06,1.07,0.51,3.06,0,0,0,2,4,0.0,0.0,0.0,95.0,2315.0,5.9,132.0,0,2-2
2624,SL,79.7,3.26,55.53,5.66,9.0,0,0,0.0,2,2,-0.9,-0.51,0.81,2.27,0,0,0,1,3,0.0,0.0,0.0,77.6,2280.0,5.0,307.0,0,2-2
2642,FF,96.7,3.38,54.54,5.48,5.0,1,0,0.0,2,2,1.36,1.2,-0.25,2.57,0,0,0,2,1,236.0,80.6,45.0,95.5,2401.0,6.0,129.0,0,2-2
2671,SL,80.0,3.31,55.28,5.48,13.0,1,0,1.0,2,2,-1.07,-0.57,-0.47,1.01,1,1,0,1,6,0.0,0.0,0.0,78.3,2414.0,5.2,304.0,0,2-2
2682,SL,76.5,3.11,55.0,5.4,9.0,1,0,0.0,2,2,-0.81,-0.34,0.5,1.75,0,0,1,0,6,99.0,72.8,68.0,75.4,2092.0,5.5,302.0,1,2-2
2698,SL,81.6,3.36,55.48,5.36,14.0,1,0,1.0,2,2,-1.21,-0.78,1.22,2.62,1,0,0,1,5,0.0,0.0,0.0,79.3,2544.0,5.0,308.0,1,2-2
2704,SI,95.7,3.1,54.43,5.08,4.0,1,0,0.0,2,2,1.18,-0.1,-0.39,2.2,0,0,1,1,5,263.0,81.4,28.0,95.4,2226.0,6.1,81.0,2,2-2
2743,CH,84.8,3.37,54.91,5.24,14.0,1,0,0.0,2,2,1.26,0.41,1.0,1.82,0,0,1,1,2,4.0,73.6,-26.0,83.2,2027.0,5.6,101.0,0,2-2
2756,CH,87.9,3.26,54.33,5.18,14.0,1,0,0.0,2,2,1.73,0.56,0.01,1.14,0,0,0,1,1,1.0,39.0,-50.0,87.2,2178.0,6.2,104.0,0,2-2
2765,FF,95.7,2.65,53.39,5.9,8.0,1,0,0.0,2,2,1.23,1.08,-0.26,1.96,0,0,0,2,7,371.0,99.7,30.0,96.5,2224.0,7.1,128.0,3,2-2
2770,FF,95.5,2.69,53.58,5.89,5.0,1,0,1.0,2,2,1.29,1.24,-0.03,2.38,0,0,0,1,7,0.0,0.0,0.0,96.2,2436.0,6.9,131.0,3,2-2
2776,SL,82.1,2.71,53.87,5.65,5.0,1,0,1.0,2,2,-1.23,-0.2,0.14,2.97,0,0,1,2,6,0.0,0.0,0.0,81.9,2445.0,6.6,287.0,3,2-2
2785,SL,80.0,2.72,54.49,5.7,12.0,1,0,0.0,2,2,-1.21,-0.27,1.06,2.79,0,0,0,1,6,0.0,0.0,0.0,79.5,2236.0,6.0,290.0,3,2-2
2793,CH,86.9,2.76,53.52,5.48,14.0,1,0,0.0,2,2,1.57,0.34,0.86,2.35,0,0,0,2,5,283.0,83.6,24.0,88.1,2017.0,7.0,98.0,-1,2-2
2811,FF,94.4,2.82,53.56,5.74,3.0,0,0,1.0,2,2,0.86,1.18,0.37,3.47,0,0,0,0,5,0.0,0.0,0.0,95.3,2186.0,6.9,141.0,1,2-2
2812,FF,97.1,2.65,53.57,5.87,1.0,0,0,1.0,2,2,1.42,1.08,-0.29,3.48,0,0,0,0,5,0.0,0.0,0.0,97.3,2406.0,6.9,124.0,1,2-2
2813,SL,79.8,2.66,54.46,5.75,5.0,0,0,1.0,2,2,-1.09,-0.75,0.2,2.31,0,0,0,0,5,257.0,80.8,24.0,78.9,2499.0,6.0,310.0,1,2-2
2814,FF,95.9,2.93,53.74,5.7,6.0,0,0,1.0,2,2,1.02,1.05,0.55,2.88,0,0,0,0,5,0.0,0.0,0.0,96.7,2248.0,6.8,133.0,1,2-2
2832,FF,94.6,2.65,53.03,5.67,11.0,1,0,1.0,2,2,1.08,1.27,-0.52,3.88,0,0,0,1,3,0.0,0.0,0.0,95.8,2250.0,7.5,136.0,-1,2-2
2837,SL,78.2,2.72,54.51,5.79,5.0,0,0,1.0,2,2,-1.43,-0.45,0.23,2.75,0,0,0,0,3,0.0,0.0,0.0,77.8,2423.0,6.0,293.0,-1,2-2
2842,SL,79.6,2.83,54.23,5.85,6.0,1,0,1.0,2,2,-1.18,-0.48,0.76,2.94,0,0,0,2,2,0.0,0.0,0.0,79.7,2197.0,6.3,298.0,-1,2-2
2847,CH,85.9,2.91,53.67,5.51,9.0,1,0,0.0,2,2,1.63,0.56,0.75,2.03,0,0,0,1,2,281.0,89.4,17.0,86.3,2029.0,6.8,104.0,-1,2-2
2857,FF,94.3,2.77,53.73,5.68,11.0,1,0,0.0,2,2,0.88,0.97,-1.73,3.12,0,0,0,0,2,0.0,0.0,0.0,95.0,2293.0,6.8,134.0,0,2-2
2865,CH,86.3,2.89,53.93,5.51,9.0,1,0,1.0,2,2,1.7,0.67,0.35,1.95,0,0,0,1,1,0.0,0.0,0.0,86.5,2092.0,6.6,107.0,0,2-2
2871,SL,77.2,2.79,54.54,5.7,14.0,1,0,0.0,2,2,-1.01,-0.29,0.87,1.87,0,0,0,0,1,0.0,0.0,0.0,76.7,2268.0,6.0,295.0,0,2-2
2902,FF,94.4,3.03,54.66,5.54,12.0,1,0,0.0,2,2,1.21,1.67,0.39,3.47,1,0,1,1,5,0.0,0.0,0.0,92.6,2288.0,5.8,142.0,3,2-2
2903,FF,95.5,3.31,54.57,5.33,2.0,1,0,1.0,2,2,1.35,1.22,0.01,3.38,1,0,1,1,5,205.0,74.2,41.0,93.4,2368.0,5.9,129.0,3,2-2
2904,SL,79.0,3.0,55.21,5.44,3.0,1,0,1.0,2,2,-1.35,0.36,0.55,3.16,1,0,1,1,5,0.0,0.0,0.0,77.2,2337.0,5.3,262.0,3,2-2
2909,FF,97.0,3.31,54.54,5.36,6.0,1,0,0.0,2,2,1.25,1.34,0.5,2.73,1,1,1,0,5,276.0,86.1,41.0,95.4,2354.0,6.0,134.0,4,2-2
