,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
955,FF,97.1,3.24,53.97,5.23,2.0,1,0,1.0,0,1,1.18,1.01,0.09,3.03,0,0,1,2,1,69.0,40.6,61.0,97.5,2444.0,6.5,127.0,0,0-1
961,SL,82.2,3.2,55.41,5.51,14.0,1,0,0.0,0,1,-0.68,-0.12,1.42,2.34,0,0,0,2,1,0.0,0.0,0.0,80.4,2495.0,5.1,292.0,0,0-1
972,FF,95.4,3.15,54.19,5.42,1.0,0,0,0.0,0,1,1.43,1.14,-0.63,2.85,0,0,0,0,1,0.0,0.0,0.0,94.7,2409.0,6.3,125.0,0,0-1
981,SL,79.7,3.19,55.4,5.57,12.0,1,0,0.0,0,1,-0.97,0.14,2.04,3.78,0,0,0,2,7,0.0,0.0,0.0,78.0,2295.0,5.1,272.0,0,0-1
990,FF,96.4,3.17,54.54,5.25,12.0,1,0,1.0,0,1,1.44,1.33,0.61,3.17,0,0,0,1,7,0.0,0.0,0.0,95.2,2469.0,6.0,130.0,0,0-1
997,FF,98.5,2.93,54.36,5.84,3.0,1,0,1.0,0,1,1.03,1.53,0.37,3.19,0,0,1,2,6,0.0,0.0,0.0,97.5,2260.0,6.1,144.0,0,0-1
1006,SL,81.9,2.82,54.92,5.56,9.0,1,0,1.0,0,1,-0.39,-0.2,0.58,2.02,0,0,1,0,6,0.0,0.0,0.0,80.5,2301.0,5.6,313.0,0,0-1
1010,FF,93.5,3.29,54.23,5.16,12.0,1,0,0.0,0,1,1.28,0.88,1.16,4.06,0,0,0,0,6,0.0,0.0,0.0,93.3,2326.0,6.3,120.0,0,0-1
1019,FF,94.4,3.24,54.58,5.13,12.0,1,0,1.0,0,1,1.42,0.83,0.67,3.68,0,0,1,2,5,0.0,0.0,0.0,93.5,2245.0,5.9,117.0,1,0-1
1022,FF,94.2,3.09,54.06,5.4,1.0,1,0,1.0,0,1,1.07,1.18,-0.48,2.96,0,0,1,1,5,185.0,69.0,52.0,94.0,2185.0,6.4,135.0,1,0-1
1037,FF,97.2,3.22,54.69,5.64,12.0,1,0,1.0,0,1,1.09,1.41,0.63,3.77,0,0,0,1,4,0.0,0.0,0.0,95.9,2286.0,5.8,140.0,0,0-1
1047,FF,94.9,3.42,54.48,5.38,13.0,0,0,1.0,0,1,1.3,1.43,-0.92,1.99,0,0,0,2,3,0.0,0.0,0.0,93.5,2329.0,6.0,135.0,0,0-1
1055,FF,93.5,3.12,54.21,5.27,4.0,1,0,0.0,0,1,1.19,1.03,-0.82,2.58,0,0,0,1,3,0.0,0.0,0.0,93.3,2286.0,6.3,127.0,0,0-1
1060,SL,80.0,2.99,55.13,5.76,7.0,1,0,1.0,0,1,-1.32,0.89,-0.59,1.63,0,0,0,0,3,5.0,52.4,-21.0,78.2,2452.0,5.4,241.0,0,0-1
1067,SL,80.2,3.23,55.55,5.59,11.0,1,0,1.0,0,1,-1.37,0.21,-1.12,2.84,0,0,0,2,2,0.0,0.0,0.0,77.4,2350.0,5.0,269.0,0,0-1
1071,FF,96.1,2.99,53.92,5.6,11.0,0,0,0.0,0,1,1.16,1.12,-1.08,3.29,0,0,0,1,2,0.0,0.0,0.0,96.2,2269.0,6.6,131.0,0,0-1
1076,FF,97.6,3.11,54.43,5.53,12.0,1,0,1.0,0,1,1.04,1.21,0.58,3.09,0,0,1,2,1,0.0,0.0,0.0,96.8,2293.0,6.1,136.0,0,0-1
1082,FF,96.8,3.25,54.4,5.39,12.0,1,0,0.0,0,1,1.06,1.16,0.86,3.67,0,0,0,2,1,0.0,0.0,0.0,96.1,2422.0,6.1,134.0,0,0-1
1084,SL,81.9,3.33,55.16,5.46,6.0,1,0,0.0,0,1,-0.93,-0.31,0.58,2.32,0,0,0,1,1,285.0,83.6,28.0,80.3,2562.0,5.3,296.0,0,0-1
1086,SI,94.2,3.34,54.68,5.25,14.0,0,0,0.0,0,1,1.64,0.44,0.94,1.92,0,0,0,0,1,8.0,73.1,-13.0,93.2,2190.0,5.8,101.0,0,0-1
1089,FF,96.9,3.22,54.27,5.57,6.0,1,0,1.0,0,1,1.24,1.06,0.51,2.76,0,0,0,2,8,294.0,93.4,21.0,96.1,2409.0,6.2,127.0,1,0-1
1094,SL,81.3,3.31,55.04,5.41,9.0,0,0,1.0,0,1,-1.25,-0.06,0.4,1.9,0,0,0,1,8,0.0,0.0,0.0,79.6,2407.0,5.5,281.0,1,0-1
1100,FF,95.1,3.23,54.4,5.53,2.0,1,0,1.0,0,1,1.16,1.38,0.27,3.03,0,1,0,2,7,146.0,75.4,17.0,93.4,2380.0,6.1,137.0,1,0-1
1104,SL,82.3,3.34,55.12,5.51,6.0,1,0,1.0,0,1,-1.4,-0.52,0.73,2.23,0,0,1,1,7,0.0,0.0,0.0,80.4,2396.0,5.4,296.0,1,0-1
1123,FF,94.2,3.46,54.38,5.36,12.0,1,0,0.0,0,1,1.23,1.05,0.51,3.93,0,0,1,1,6,0.0,0.0,0.0,93.0,2267.0,6.1,127.0,1,0-1
1126,CH,85.7,3.47,54.6,5.29,14.0,1,0,0.0,0,1,1.44,0.22,0.55,0.93,0,0,0,1,6,0.0,0.0,0.0,84.4,2065.0,5.9,93.0,1,0-1
1131,SI,92.5,3.48,54.44,5.35,12.0,0,0,0.0,0,1,1.56,0.28,2.05,2.77,0,0,0,0,6,0.0,0.0,0.0,91.6,2183.0,6.1,95.0,1,0-1
1138,SL,83.4,3.34,54.87,5.49,14.0,1,0,0.0,0,1,-0.99,-1.52,0.27,0.67,0,0,1,2,5,0.0,0.0,0.0,81.5,2216.0,5.6,329.0,1,0-1
1146,FF,95.5,3.45,54.32,5.44,12.0,1,0,0.0,0,1,1.12,1.03,1.31,3.53,0,0,1,1,5,0.0,0.0,0.0,94.9,2341.0,6.2,129.0,1,0-1
1148,SI,96.1,3.44,54.19,5.36,12.0,1,0,0.0,0,1,1.53,0.41,0.92,2.82,0,0,0,1,5,274.0,106.8,13.0,95.7,2268.0,6.3,101.0,1,0-1
1156,FF,96.6,3.22,53.97,5.56,1.0,0,0,1.0,0,1,1.17,1.02,-0.36,3.15,0,0,1,2,4,0.0,0.0,0.0,96.4,2355.0,6.5,128.0,1,0-1
1159,SL,80.0,3.41,54.84,5.38,6.0,1,0,0.0,0,1,-0.98,-0.27,0.3,2.5,0,0,0,1,4,4.0,75.8,-36.0,79.0,2186.0,5.7,293.0,1,0-1
1162,FF,92.4,3.51,54.48,5.49,1.0,1,0,1.0,0,1,1.21,1.14,-0.77,3.46,0,0,0,0,4,0.0,0.0,0.0,91.4,2196.0,6.0,130.0,1,0-1
1169,SI,93.8,3.46,54.36,5.36,1.0,1,0,1.0,0,1,1.57,0.83,-0.69,3.15,0,0,0,1,3,0.0,0.0,0.0,92.5,2363.0,6.1,114.0,0,0-1
1178,FF,93.7,3.53,54.61,5.48,2.0,1,0,1.0,0,1,1.08,0.84,0.15,3.09,0,0,0,0,3,0.0,0.0,0.0,92.6,2248.0,5.9,120.0,0,0-1
1180,CH,88.4,3.5,54.47,5.13,9.0,1,0,0.0,0,1,1.52,0.09,0.43,1.61,0,0,0,2,2,343.0,89.0,23.0,87.7,2131.0,6.0,88.0,0,0-1
1192,SL,79.8,3.38,55.1,5.46,12.0,1,0,1.0,0,1,-1.36,-0.1,1.09,2.43,0,0,0,1,1,0.0,0.0,0.0,78.2,2337.0,5.4,281.0,0,0-1
1207,FF,93.3,3.14,54.6,5.37,12.0,1,0,0.0,0,1,1.3,0.91,0.83,3.75,0,1,0,2,5,0.0,0.0,0.0,92.4,2331.0,5.9,121.0,0,0-1
1215,SI,89.9,3.22,54.87,5.35,14.0,0,0,0.0,0,1,1.64,0.78,1.65,2.25,0,0,0,1,5,0.0,0.0,0.0,88.5,2205.0,5.6,111.0,0,0-1
1232,FF,91.6,3.03,54.5,5.4,13.0,1,0,0.0,0,1,1.01,1.06,-1.7,2.19,0,0,0,1,4,0.0,0.0,0.0,90.8,2279.0,6.0,133.0,0,0-1
1244,SL,80.2,3.02,55.43,5.43,9.0,1,0,1.0,0,1,-1.01,-0.24,0.54,1.72,0,1,0,1,3,0.0,0.0,0.0,78.3,2460.0,5.1,292.0,0,0-1
1250,FF,95.1,3.09,54.59,5.45,12.0,1,0,1.0,0,1,0.94,1.48,0.26,3.57,0,0,1,0,3,0.0,0.0,0.0,93.8,2274.0,5.9,145.0,0,0-1
1258,FF,92.5,3.09,54.54,5.6,4.0,1,0,0.0,0,1,1.29,1.19,-0.5,2.31,0,0,1,2,2,415.0,103.1,32.0,91.9,2266.0,6.0,130.0,-3,0-1
1260,SI,92.1,3.13,54.68,5.34,3.0,1,0,0.0,0,1,1.56,0.66,0.42,2.82,0,0,1,1,2,113.0,84.7,70.0,91.3,2251.0,5.8,109.0,-3,0-1
1264,FF,92.3,3.07,54.72,5.45,12.0,1,0,0.0,0,1,1.49,1.15,0.31,4.16,0,0,1,0,2,0.0,0.0,0.0,91.2,2423.0,5.8,124.0,-3,0-1
1273,FF,95.7,3.1,54.25,5.35,9.0,1,0,1.0,0,1,1.38,0.96,0.33,1.75,0,1,0,2,1,0.0,0.0,0.0,95.7,2428.0,6.3,122.0,-3,0-1
1277,SL,82.4,3.17,55.2,5.4,8.0,1,0,1.0,0,1,-0.87,0.04,0.06,1.63,0,1,1,1,1,0.0,0.0,0.0,80.9,2573.0,5.3,277.0,-1,0-1
1283,SL,82.3,3.08,55.36,5.56,13.0,0,0,0.0,0,1,-0.8,-0.26,-1.61,1.48,1,0,1,0,1,0.0,0.0,0.0,80.5,2611.0,5.1,296.0,0,0-1
1292,SL,80.2,3.14,55.55,5.5,14.0,1,0,0.0,0,1,-1.04,-0.47,0.92,1.89,0,0,0,0,1,0.0,0.0,0.0,78.0,2493.0,5.0,301.0,0,0-1
1299,FF,94.7,3.04,54.38,5.52,7.0,1,0,1.0,0,1,1.36,1.1,-0.43,1.75,0,0,0,2,7,0.0,0.0,0.0,94.1,2516.0,6.1,126.0,4,0-1
1303,SL,78.5,3.06,55.28,5.35,13.0,1,0,1.0,0,1,-1.14,-0.12,-1.15,2.19,0,0,0,1,7,0.0,0.0,0.0,76.7,2463.0,5.2,284.0,4,0-1
1309,SL,80.6,3.01,55.38,5.45,13.0,0,0,0.0,0,1,-0.78,-0.28,-1.97,1.57,0,0,1,2,6,0.0,0.0,0.0,78.0,2482.0,5.1,301.0,4,0-1
1336,FF,91.4,2.97,54.72,5.56,11.0,1,0,0.0,0,1,0.9,1.07,-1.14,3.0,0,0,0,2,5,0.0,0.0,0.0,90.5,2324.0,5.8,137.0,4,0-1
1358,FF,94.9,3.05,54.33,5.61,1.0,0,0,0.0,0,1,0.99,1.24,-0.29,3.49,0,0,0,1,4,0.0,0.0,0.0,94.4,2368.0,6.2,139.0,4,0-1
1364,SL,80.4,3.24,55.19,5.44,5.0,1,0,1.0,0,1,-1.19,-0.03,-0.1,2.28,0,1,0,2,3,0.0,0.0,0.0,78.4,2388.0,5.3,279.0,2,0-1
1367,FF,95.8,3.19,54.42,5.41,4.0,0,0,1.0,0,1,1.24,1.42,-0.8,2.13,0,1,0,1,3,0.0,0.0,0.0,94.5,2443.0,6.1,136.0,2,0-1
1369,FF,89.4,3.02,54.64,5.49,4.0,1,0,0.0,0,1,1.27,1.19,-0.39,2.33,0,0,0,1,3,229.0,93.5,18.0,88.3,2308.0,5.9,130.0,2,0-1
1394,SL,79.5,3.0,55.36,5.48,4.0,0,0,1.0,0,1,-1.36,-0.24,-0.31,2.28,0,0,0,1,2,0.0,0.0,0.0,77.6,2390.0,5.1,287.0,1,0-1
1398,SL,77.7,3.2,55.45,5.52,14.0,1,0,0.0,0,1,-0.86,-0.32,1.67,2.53,0,0,0,0,2,0.0,0.0,0.0,76.2,2342.0,5.0,299.0,1,0-1
1400,FF,90.6,3.15,54.63,5.5,5.0,1,0,0.0,0,1,1.55,1.31,0.03,2.36,0,0,0,2,1,0.0,80.0,69.0,89.6,2234.0,5.9,127.0,0,0-1
1411,SL,79.8,2.92,54.51,5.34,13.0,0,0,0.0,0,1,-0.62,-1.0,-0.68,0.31,0,1,1,2,6,0.0,0.0,0.0,79.1,2426.0,6.0,332.0,6,0-1
1416,SL,78.9,3.08,55.25,5.61,13.0,1,0,0.0,0,1,-0.81,-0.51,-1.25,1.44,0,0,1,2,6,0.0,0.0,0.0,76.9,2367.0,5.3,310.0,6,0-1
1418,FF,93.1,2.92,54.48,5.66,8.0,1,0,0.0,0,1,1.42,0.87,-0.09,1.76,0,0,1,1,6,368.0,99.5,19.0,92.1,2306.0,6.0,118.0,6,0-1
1443,SL,82.1,3.11,54.88,5.55,6.0,0,0,1.0,0,1,-0.71,-0.18,0.36,1.74,0,0,1,1,5,0.0,0.0,0.0,80.8,2545.0,5.6,295.0,6,0-1
1453,FF,92.0,3.12,54.7,5.48,13.0,0,0,0.0,0,1,1.41,0.95,-1.48,2.23,0,0,0,0,5,0.0,0.0,0.0,90.7,2360.0,5.8,120.0,6,0-1
1463,FF,90.2,2.91,54.56,5.71,11.0,1,0,0.0,0,1,1.21,0.98,-0.62,4.58,0,0,0,1,4,0.0,0.0,0.0,89.6,2306.0,5.9,125.0,6,0-1
1472,FF,93.8,2.93,54.19,5.58,1.0,1,0,1.0,0,1,1.19,1.07,-0.53,3.1,0,0,1,2,3,0.0,0.0,0.0,93.4,2335.0,6.3,128.0,5,0-1
1474,SL,81.2,3.09,55.31,5.56,5.0,1,0,0.0,0,1,-0.86,-0.34,0.27,2.3,0,0,1,1,3,4.0,81.2,-34.0,79.2,2581.0,5.2,300.0,5,0-1
1482,SL,77.4,3.23,55.99,5.64,12.0,1,0,0.0,0,1,-0.96,-0.29,1.97,2.85,0,0,0,1,3,0.0,0.0,0.0,74.9,2352.0,4.5,296.0,5,0-1
1486,FF,91.1,2.99,54.9,5.7,11.0,1,0,0.0,0,1,1.06,1.15,-2.18,2.8,0,0,0,0,3,0.0,0.0,0.0,89.4,2398.0,5.6,134.0,5,0-1
1490,SL,80.6,3.05,55.36,5.52,5.0,1,0,1.0,0,1,-1.56,-0.32,-0.27,2.58,0,0,0,2,2,0.0,0.0,0.0,78.6,2520.0,5.1,287.0,5,0-1
1500,SL,78.3,3.1,55.39,5.67,14.0,1,0,0.0,0,1,-0.86,-0.54,0.85,1.78,0,0,0,0,2,0.0,0.0,0.0,76.3,2794.0,5.1,310.0,5,0-1
1506,FF,94.6,2.99,54.55,5.51,11.0,1,0,0.0,0,1,1.15,1.16,-0.41,3.79,0,0,1,2,1,0.0,0.0,0.0,93.3,2476.0,6.0,132.0,5,0-1
1508,SI,95.6,3.06,54.36,5.41,9.0,1,0,0.0,0,1,1.61,0.64,0.34,1.67,0,0,1,1,1,334.0,92.2,29.0,94.7,2311.0,6.1,108.0,5,0-1
1515,SI,92.0,3.13,54.42,5.31,5.0,1,0,1.0,0,1,1.66,0.56,0.25,2.53,0,0,0,1,1,185.0,70.3,34.0,91.5,2510.0,6.1,105.0,5,0-1
1530,SL,80.3,2.99,55.0,5.52,12.0,1,0,1.0,0,1,-0.78,0.05,0.92,2.24,0,0,0,0,8,0.0,0.0,0.0,79.2,2512.0,5.5,278.0,1,0-1
1535,SL,79.3,2.98,55.32,5.63,9.0,1,0,1.0,0,1,-0.83,-0.23,0.32,1.83,0,0,1,2,7,4.0,66.6,-26.0,77.8,2238.0,5.2,294.0,1,0-1
1539,FF,93.8,3.12,54.37,5.4,1.0,1,0,1.0,0,1,1.2,1.08,-0.33,3.28,0,0,1,1,7,0.0,0.0,0.0,93.2,2314.0,6.1,128.0,1,0-1
1555,FF,92.0,3.08,54.36,5.56,2.0,1,0,1.0,0,1,1.26,1.16,0.27,3.58,0,0,0,2,6,178.0,76.9,68.0,91.3,2292.0,6.1,129.0,1,0-1
1563,CH,88.3,3.09,54.8,5.4,11.0,1,0,1.0,0,1,1.24,1.22,-0.09,3.68,0,0,0,0,6,201.0,75.9,33.0,87.2,2185.0,5.7,131.0,1,0-1
1567,FF,91.1,3.09,54.67,5.39,4.0,0,0,1.0,0,1,1.35,1.06,-0.48,2.09,0,0,0,2,5,0.0,0.0,0.0,89.8,2303.0,5.8,125.0,1,0-1
1582,FF,92.6,3.08,54.55,5.47,1.0,1,0,1.0,0,1,1.31,0.87,-0.38,3.12,0,0,1,2,4,0.0,0.0,0.0,91.6,2322.0,5.9,119.0,1,0-1
1595,FF,89.5,3.12,54.53,5.61,4.0,1,0,1.0,0,1,1.38,1.22,-0.71,2.44,0,0,0,0,4,0.0,0.0,0.0,87.9,2234.0,6.0,127.0,1,0-1
1599,FF,96.6,3.0,54.52,5.42,11.0,1,0,0.0,0,1,1.5,0.92,-0.93,3.02,0,1,0,2,3,0.0,0.0,0.0,95.5,2437.0,6.0,118.0,0,0-1
1601,SL,81.3,3.05,55.24,5.49,8.0,1,0,0.0,0,1,-1.12,-0.37,0.11,1.6,0,0,0,2,3,13.0,74.4,-6.0,79.4,2503.0,5.3,295.0,0,0-1
1606,SL,75.2,3.17,55.46,5.51,14.0,0,0,0.0,0,1,-0.79,-0.13,0.95,1.66,0,0,0,1,3,0.0,0.0,0.0,73.4,2340.0,5.0,292.0,0,0-1
1611,FF,95.8,3.03,54.77,5.53,4.0,1,0,1.0,0,1,1.33,0.92,-0.32,2.45,1,0,0,2,2,76.0,81.6,4.0,94.5,2447.0,5.7,121.0,0,0-1
1615,FF,92.4,3.06,54.62,5.51,12.0,1,0,1.0,0,1,1.1,0.96,0.18,3.2,0,1,0,0,2,0.0,0.0,0.0,91.4,2345.0,5.9,127.0,0,0-1
1627,SL,83.6,3.04,55.51,5.33,7.0,1,0,1.0,0,1,-0.58,0.1,-0.39,1.94,0,0,1,1,1,0.0,0.0,0.0,81.0,2758.0,5.0,277.0,0,0-1
1631,FF,96.2,3.03,54.28,5.43,1.0,1,0,1.0,0,1,1.29,1.31,-0.42,2.87,0,0,1,0,1,0.0,0.0,0.0,95.3,2456.0,6.2,133.0,0,0-1
1643,FF,98.3,2.92,54.18,5.63,12.0,1,0,0.0,0,1,1.39,1.13,1.07,3.77,1,0,0,2,2,0.0,0.0,0.0,98.0,2506.0,6.3,126.0,0,0-1
1646,SL,81.9,2.94,55.06,5.31,12.0,1,0,0.0,0,1,-1.28,-0.1,1.66,3.38,0,1,1,0,2,0.0,0.0,0.0,80.4,2585.0,5.4,282.0,0,0-1
1648,CH,85.9,3.22,54.42,5.13,9.0,1,0,0.0,0,1,1.79,0.17,0.82,1.69,0,0,1,0,2,259.0,77.4,23.0,85.2,1835.0,6.1,91.0,0,0-1
1653,FF,99.0,2.99,54.15,5.47,7.0,1,0,1.0,0,1,1.55,0.97,-0.38,1.62,0,0,1,2,1,215.0,80.1,21.0,98.2,2576.0,6.4,119.0,0,0-1
1662,SL,79.1,3.09,55.15,5.39,8.0,1,0,1.0,0,1,-1.57,-0.02,0.07,2.23,0,0,0,1,1,0.0,0.0,0.0,77.1,2428.0,5.3,278.0,0,0-1
1671,FF,91.9,3.33,54.32,5.72,12.0,1,0,1.0,0,1,1.19,1.15,0.91,3.48,0,0,0,2,7,0.0,0.0,0.0,91.0,2273.0,6.2,130.0,-3,0-1
1675,SL,77.7,3.27,55.32,5.72,13.0,0,0,0.0,0,1,-0.93,-0.46,-1.51,1.37,0,0,0,1,7,0.0,0.0,0.0,75.2,2318.0,5.2,306.0,-3,0-1
1679,FF,92.0,3.21,54.28,5.49,11.0,1,0,1.0,0,1,1.1,1.47,-0.22,3.57,0,0,0,2,6,0.0,0.0,0.0,91.2,2260.0,6.2,140.0,-3,0-1
1685,SL,79.0,3.27,55.21,5.63,12.0,1,0,0.0,0,1,-1.12,0.1,0.9,3.2,0,0,0,1,6,0.0,0.0,0.0,77.2,2363.0,5.3,275.0,-3,0-1
1691,SL,80.1,3.29,55.14,5.61,12.0,0,0,0.0,0,1,-0.94,-0.06,1.17,3.18,0,1,0,0,6,0.0,0.0,0.0,78.6,2445.0,5.4,284.0,-1,0-1
1695,CH,88.6,3.46,54.71,5.16,13.0,1,0,0.0,0,1,1.74,-0.14,-1.99,0.93,0,0,0,2,5,0.0,0.0,0.0,86.8,1812.0,5.8,80.0,-1,0-1
1702,FF,96.3,3.09,54.49,5.9,11.0,1,0,0.0,0,1,0.91,1.44,-0.11,3.93,0,0,0,1,5,0.0,0.0,0.0,94.9,2370.0,6.0,145.0,-1,0-1
1705,SL,77.9,3.28,55.47,5.69,5.0,1,0,0.0,0,1,-1.29,0.01,-0.02,2.35,0,0,0,0,5,360.0,96.1,34.0,75.8,2419.0,5.0,277.0,0,0-1
1712,SL,81.8,3.29,55.15,5.56,8.0,1,0,1.0,0,1,-1.21,-0.35,0.02,1.89,0,1,0,1,4,0.0,0.0,0.0,79.5,2559.0,5.3,294.0,0,0-1
1714,FF,95.1,3.32,54.1,5.74,3.0,1,0,0.0,0,1,1.22,1.24,0.66,3.35,0,0,1,1,4,214.0,107.2,12.0,94.6,2294.0,6.4,133.0,1,0-1
1722,FF,92.7,3.49,54.56,5.36,12.0,1,0,0.0,0,1,1.39,0.95,1.74,4.58,0,0,0,0,4,0.0,0.0,0.0,90.9,2240.0,5.9,119.0,1,0-1
1727,FF,94.2,3.38,54.4,5.31,3.0,1,0,1.0,0,1,1.42,1.15,0.59,3.04,0,1,0,2,3,192.0,74.8,32.0,93.1,2267.0,6.1,126.0,1,0-1
1747,FF,92.3,3.3,54.62,5.56,11.0,1,0,0.0,0,1,1.26,1.04,-0.17,3.89,0,0,0,0,3,0.0,0.0,0.0,91.1,2193.0,5.9,126.0,1,0-1
1750,FF,96.2,3.54,54.32,5.32,2.0,1,0,1.0,0,1,1.1,1.03,0.17,3.31,1,0,0,2,2,0.0,0.0,0.0,95.6,2379.0,6.2,130.0,0,0-1
1759,CH,88.1,3.35,54.42,5.27,7.0,1,0,0.0,0,1,1.51,0.41,-0.62,1.44,0,0,1,0,2,0.0,0.0,0.0,87.1,1837.0,6.1,100.0,0,0-1
1762,FF,94.9,3.33,54.6,5.7,11.0,0,0,0.0,0,1,0.96,1.13,-0.03,3.8,0,0,0,0,2,0.0,0.0,0.0,94.0,2184.0,5.9,136.0,0,0-1
1766,SL,80.7,3.33,54.92,5.55,14.0,1,0,0.0,0,1,-0.88,-0.31,0.1,1.02,0,0,0,2,1,0.0,0.0,0.0,79.3,2443.0,5.6,298.0,0,0-1
1773,FF,93.1,3.5,54.81,5.53,2.0,1,0,1.0,0,1,1.13,1.02,-0.23,3.12,0,0,0,1,1,0.0,0.0,0.0,91.5,2308.0,5.7,128.0,0,0-1
1778,FF,90.6,3.42,54.18,5.47,2.0,1,0,1.0,0,1,1.03,1.03,-0.14,3.38,0,0,0,0,1,0.0,0.0,0.0,90.2,2255.0,6.3,131.0,0,0-1
1788,FF,91.0,3.18,54.87,5.5,1.0,1,0,1.0,0,1,1.28,1.37,-0.48,3.24,0,0,0,1,7,156.0,70.8,70.0,89.3,2253.0,5.6,134.0,5,0-1
1790,SL,78.7,3.24,55.59,5.49,9.0,1,0,0.0,0,1,-1.42,-0.18,0.29,1.69,0,0,0,0,7,368.0,96.8,30.0,76.5,2554.0,4.9,284.0,5,0-1
1798,FF,95.7,3.07,54.42,5.76,12.0,1,0,0.0,0,1,0.85,0.99,1.16,4.03,1,1,0,2,6,0.0,0.0,0.0,94.9,2366.0,6.1,135.0,5,0-1
1803,FF,91.8,3.08,54.36,5.63,2.0,1,0,0.0,0,1,1.1,0.98,-0.05,3.37,0,0,1,1,6,353.0,99.8,20.0,91.3,2203.0,6.1,128.0,5,0-1
1807,FF,94.2,3.12,54.5,5.51,2.0,1,0,1.0,0,1,1.08,0.93,-0.15,3.43,0,0,1,0,6,145.0,80.4,12.0,93.3,2305.0,6.0,127.0,5,0-1
1812,SL,79.9,3.04,55.08,5.73,13.0,1,0,0.0,0,1,-1.47,-0.27,-1.92,0.22,0,0,0,0,6,0.0,0.0,0.0,77.8,2649.0,5.4,287.0,5,0-1
1820,SL,74.8,2.93,55.46,5.58,8.0,0,0,1.0,0,1,-1.12,-0.3,-0.02,1.33,0,0,0,1,5,0.0,0.0,0.0,73.0,2361.0,5.0,293.0,5,0-1
1824,FF,89.6,3.25,54.85,5.59,1.0,1,0,1.0,0,1,1.4,0.86,-0.28,3.01,0,0,0,0,5,0.0,0.0,0.0,88.3,2257.0,5.7,118.0,5,0-1
1835,FF,91.4,3.18,54.45,5.62,11.0,1,0,0.0,0,1,1.21,1.17,-0.42,3.74,0,0,1,1,4,0.0,0.0,0.0,89.9,2217.0,6.1,130.0,4,0-1
1847,SL,79.2,3.06,55.56,5.76,8.0,1,0,1.0,0,1,-0.71,-0.1,0.08,2.23,0,0,0,0,4,0.0,0.0,0.0,77.0,2337.0,4.9,292.0,4,0-1
1853,FF,91.1,3.2,54.8,5.49,2.0,1,0,0.0,0,1,0.97,1.08,-0.04,3.19,0,0,0,1,3,299.0,98.4,48.0,89.9,2254.0,5.7,135.0,4,0-1
1858,FF,93.0,3.1,54.65,5.75,12.0,1,0,0.0,0,1,1.16,1.01,0.12,3.77,0,0,0,0,3,0.0,0.0,0.0,92.0,2313.0,5.9,127.0,4,0-1
1866,FF,92.5,3.28,54.92,5.44,12.0,1,0,0.0,0,1,1.36,0.86,1.25,4.17,0,0,1,1,2,0.0,0.0,0.0,90.7,2356.0,5.6,118.0,4,0-1
1870,FF,94.1,3.12,54.53,5.68,3.0,1,0,1.0,0,1,1.33,1.06,0.81,2.77,0,0,1,0,2,0.0,0.0,0.0,93.3,2336.0,6.0,125.0,4,0-1
1875,FF,90.1,3.07,54.21,5.66,11.0,1,0,0.0,0,1,1.34,1.08,-1.34,2.92,0,0,0,0,2,0.0,0.0,0.0,90.0,2280.0,6.3,126.0,4,0-1
1879,SL,76.4,3.16,55.27,5.65,8.0,1,0,1.0,0,1,-0.77,-0.53,0.21,2.05,0,1,1,2,1,0.0,0.0,0.0,74.6,2340.0,5.2,313.0,2,0-1
1894,SL,77.7,3.35,55.62,5.58,14.0,1,0,0.0,0,1,-1.46,-0.39,0.95,1.81,0,0,0,0,1,0.0,0.0,0.0,75.6,2351.0,4.9,291.0,2,0-1
1908,FF,89.7,3.19,54.85,5.48,11.0,1,0,0.0,0,1,1.34,1.16,-1.11,2.92,0,0,0,0,7,0.0,0.0,0.0,88.2,2257.0,5.7,127.0,1,0-1
1915,FF,95.3,3.21,54.53,5.18,12.0,1,0,0.0,0,1,1.43,0.94,0.68,4.41,0,0,1,2,6,0.0,0.0,0.0,94.4,2326.0,6.0,120.0,1,0-1
1917,FF,92.7,3.02,54.44,5.4,2.0,1,0,0.0,0,1,1.29,1.0,-0.08,3.07,0,0,1,1,6,303.0,89.8,42.0,92.1,2154.0,6.1,124.0,1,0-1
1922,SL,80.3,3.12,55.39,5.37,8.0,1,0,1.0,0,1,-1.03,-0.23,-0.19,0.99,0,0,0,1,6,0.0,0.0,0.0,78.3,2269.0,5.1,291.0,1,0-1
1932,FF,95.8,3.17,54.67,5.41,1.0,0,0,1.0,0,1,1.19,1.2,-0.7,2.84,0,0,0,2,5,0.0,0.0,0.0,94.7,2451.0,5.8,132.0,1,0-1
1935,SI,91.8,3.51,54.99,5.15,12.0,1,0,0.0,0,1,1.39,0.7,2.61,3.29,0,0,0,1,5,0.0,0.0,0.0,90.8,2259.0,5.5,113.0,1,0-1
1944,FF,92.3,3.08,54.39,5.4,11.0,1,0,0.0,0,1,1.34,0.94,-0.86,2.67,0,0,1,2,4,0.0,0.0,0.0,91.9,2310.0,6.1,122.0,1,0-1
