,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
540,CH,90.0,3.47,54.61,5.18,6.0,1,0,1.0,0,0,1.53,0.07,0.38,2.86,0,0,0,0,3,0.0,0.0,0.0,89.2,2088.0,5.9,88.0,8,0-0
545,CH,86.1,3.38,54.51,5.1,14.0,1,0,0.0,0,0,1.73,-0.14,0.29,0.94,0,0,0,2,2,0.0,0.0,0.0,85.3,2135.0,6.0,81.0,3,0-0
548,SI,91.5,3.35,54.62,5.12,8.0,1,0,1.0,0,0,1.56,0.48,-0.06,1.11,0,0,0,1,2,0.0,0.0,0.0,90.2,2181.0,5.9,102.0,3,0-0
550,CH,88.1,3.35,54.62,5.05,14.0,1,0,0.0,0,0,1.5,0.34,1.5,1.51,0,0,0,0,2,0.0,0.0,0.0,87.1,2170.0,5.9,97.0,3,0-0
554,CH,88.0,3.32,54.37,5.01,13.0,1,0,0.0,0,0,1.72,-0.4,-0.45,1.03,0,1,1,2,1,0.0,0.0,0.0,87.0,2009.0,6.1,73.0,0,0-0
561,SI,92.1,3.43,54.66,5.19,12.0,0,0,1.0,0,0,1.58,0.14,1.21,2.85,0,0,1,2,1,0.0,0.0,0.0,91.4,2010.0,5.8,91.0,0,0-0
563,SL,76.6,3.39,55.34,5.35,12.0,1,0,0.0,0,0,-1.29,-0.05,2.21,3.26,0,0,0,2,1,0.0,0.0,0.0,75.1,2249.0,5.2,280.0,0,0-0
567,SI,92.8,3.34,54.61,5.08,8.0,1,0,1.0,0,0,1.56,0.37,0.06,1.34,0,0,0,1,1,0.0,0.0,0.0,91.3,2085.0,5.9,99.0,0,0-0
573,FF,94.5,3.25,54.69,5.43,11.0,0,0,0.0,0,0,1.05,0.88,-0.5,3.8,0,0,0,0,1,0.0,0.0,0.0,93.2,2306.0,5.8,126.0,0,0-0
580,SL,79.1,3.08,55.25,5.5,6.0,1,0,1.0,0,0,-0.94,-0.11,0.46,2.41,0,0,0,1,5,0.0,0.0,0.0,77.1,2419.0,5.3,288.0,-3,0-0
586,CH,87.1,3.16,54.37,4.98,13.0,1,0,0.0,0,0,1.49,-0.16,-0.79,0.7,0,0,0,0,5,0.0,0.0,0.0,86.3,1807.0,6.1,79.0,-3,0-0
593,SL,81.2,3.29,54.83,5.32,2.0,1,0,1.0,0,0,-0.82,0.53,-0.24,2.78,0,1,0,2,4,0.0,0.0,0.0,80.3,2520.0,5.7,245.0,-3,0-0
598,FF,95.9,3.01,54.14,5.48,11.0,0,0,1.0,0,0,1.15,1.51,-0.89,2.22,0,0,1,1,4,0.0,0.0,0.0,95.0,2265.0,6.4,140.0,-3,0-0
606,FF,97.0,3.19,54.52,5.37,14.0,0,0,1.0,0,0,1.64,0.9,1.41,2.29,0,0,0,1,4,0.0,0.0,0.0,95.7,2370.0,6.0,115.0,-3,0-0
612,SL,82.3,3.18,55.12,5.54,7.0,1,0,0.0,0,0,-1.25,0.04,-0.54,1.97,0,0,0,1,4,0.0,0.0,0.0,80.4,2514.0,5.4,276.0,-2,0-0
621,FF,89.9,3.07,54.63,5.61,11.0,1,0,0.0,0,0,1.36,1.69,-0.67,3.66,0,0,0,1,4,0.0,0.0,0.0,87.9,2359.0,5.9,138.0,-1,0-0
622,FF,94.9,3.25,54.5,5.49,12.0,0,0,0.0,0,0,1.44,1.85,0.09,3.75,0,0,0,0,4,0.0,80.0,69.0,93.0,2419.0,6.0,140.0,-1,0-0
628,FF,93.4,3.25,54.43,5.39,1.0,1,0,1.0,0,0,1.15,1.08,-0.48,3.32,0,0,0,2,3,141.0,92.2,81.0,92.3,2195.0,6.1,130.0,-1,0-0
632,FF,93.3,3.1,54.33,5.33,4.0,1,0,1.0,0,0,1.48,1.16,-0.66,2.57,0,0,0,1,3,0.0,0.0,0.0,92.2,2310.0,6.2,124.0,-1,0-0
634,CH,88.1,3.13,54.33,5.22,13.0,1,0,0.0,0,0,1.42,0.55,-0.52,1.33,0,0,0,0,3,0.0,0.0,0.0,87.2,1997.0,6.2,106.0,-1,0-0
637,CH,86.1,3.14,54.92,5.25,8.0,1,0,1.0,0,0,1.35,0.64,0.03,1.95,0,0,0,0,3,0.0,0.0,0.0,84.6,2052.0,5.6,110.0,0,0-0
638,SI,94.3,3.28,54.62,5.23,12.0,0,0,0.0,0,0,1.57,0.78,1.32,3.16,1,0,1,2,2,0.0,45.7,-84.0,93.0,2188.0,5.9,112.0,0,0-0
645,FF,95.6,3.03,54.13,5.45,4.0,0,0,1.0,0,0,1.44,1.83,-0.43,2.12,0,0,1,2,2,0.0,0.0,0.0,94.4,2454.0,6.4,140.0,0,0-0
648,CH,89.1,3.31,54.08,5.03,13.0,1,0,0.0,0,0,1.5,0.22,-1.31,1.14,0,0,1,1,2,0.0,0.0,0.0,88.6,1798.0,6.4,93.0,0,0-0
655,SL,77.6,3.12,55.23,5.41,12.0,1,0,0.0,0,0,-0.8,0.05,1.96,3.02,0,0,0,1,2,0.0,0.0,0.0,75.5,2390.0,5.3,281.0,0,0-0
658,SL,80.6,3.05,55.23,5.43,6.0,0,0,1.0,0,0,-1.08,0.0,0.34,2.41,0,0,0,0,2,0.0,0.0,0.0,78.7,2510.0,5.3,279.0,0,0-0
662,SL,83.4,3.2,55.09,5.53,3.0,1,0,1.0,0,0,-0.96,0.37,0.48,3.47,1,1,0,2,1,0.0,0.0,0.0,81.9,2527.0,5.4,257.0,0,0-0
667,FF,90.0,3.11,54.55,5.35,13.0,1,0,0.0,0,0,1.29,1.35,-0.89,1.64,0,1,1,1,1,0.0,0.0,0.0,88.1,1817.0,6.0,133.0,0,0-0
673,SL,82.0,3.23,55.21,5.45,3.0,1,0,1.0,0,0,-0.85,-0.02,0.72,3.15,0,0,1,1,1,0.0,0.0,0.0,79.8,2483.0,5.3,284.0,0,0-0
678,SI,93.5,3.42,54.6,5.06,13.0,1,0,0.0,0,0,1.36,0.41,-0.11,0.2,0,0,0,1,1,0.0,0.0,0.0,92.3,2254.0,5.9,102.0,0,0-0
682,FF,96.4,3.07,54.56,5.3,12.0,0,0,1.0,0,0,1.1,1.27,0.0,2.96,0,0,0,0,1,0.0,0.0,0.0,95.2,2404.0,5.9,136.0,0,0-0
685,SL,81.4,2.99,55.06,5.45,5.0,1,0,1.0,0,0,-0.92,-0.18,0.03,2.25,0,0,1,0,8,0.0,0.0,0.0,79.0,2509.0,5.4,293.0,3,0-0
688,FF,89.2,3.28,54.87,5.62,9.0,1,0,1.0,0,0,1.7,0.97,0.31,2.11,0,0,0,0,8,0.0,0.0,0.0,87.2,2191.0,5.6,115.0,3,0-0
692,CH,84.0,3.23,54.59,5.17,8.0,1,0,1.0,0,0,1.32,-0.05,-0.08,1.73,0,0,0,2,7,0.0,0.0,0.0,82.8,1677.0,5.9,81.0,2,0-0
698,SI,90.0,3.25,54.6,5.36,14.0,1,0,0.0,0,0,1.57,0.38,0.99,1.25,0,0,0,1,7,0.0,0.0,0.0,88.9,2219.0,5.9,99.0,2,0-0
699,CH,87.3,3.27,54.63,5.21,4.0,1,0,0.0,0,0,1.8,0.26,-0.29,2.57,0,0,0,0,7,9.0,73.6,-16.0,85.8,1788.0,5.9,94.0,2,0-0
703,SL,77.9,3.19,55.14,5.61,5.0,1,0,1.0,0,0,-1.1,-0.23,-0.27,2.89,0,0,0,2,6,0.0,0.0,0.0,75.8,2349.0,5.4,291.0,1,0-0
708,FF,89.7,3.36,54.63,5.38,13.0,0,0,0.0,0,0,1.57,0.96,-0.96,1.17,0,0,0,1,6,0.0,0.0,0.0,88.0,2254.0,5.9,117.0,1,0-0
709,SL,75.5,3.34,55.57,5.53,3.0,0,0,0.0,0,0,-1.33,-0.19,0.43,2.71,0,0,0,0,6,6.0,78.4,-24.0,73.0,2379.0,4.9,287.0,1,0-0
713,SI,91.2,3.38,54.29,5.16,9.0,1,0,1.0,0,0,1.58,0.28,0.6,1.4,0,0,0,2,5,4.0,45.0,-22.0,90.3,2300.0,6.2,95.0,0,0-0
716,SL,79.0,3.31,55.11,5.45,12.0,1,0,1.0,0,0,-1.13,0.04,0.92,2.41,0,0,0,1,5,0.0,0.0,0.0,77.6,2367.0,5.4,277.0,0,0-0
725,SL,77.9,3.2,55.27,5.59,5.0,1,0,1.0,0,0,-1.16,0.07,0.21,2.45,0,0,0,0,5,0.0,0.0,0.0,75.6,2363.0,5.2,277.0,0,0-0
730,SL,81.5,3.07,55.17,5.58,13.0,1,0,1.0,0,0,-0.84,0.05,-0.87,1.93,0,0,0,2,4,0.0,0.0,0.0,79.2,2415.0,5.3,279.0,0,0-0
732,SL,79.4,3.29,55.26,5.38,8.0,1,0,1.0,0,0,-1.12,-0.32,-0.01,1.63,0,0,0,1,4,0.0,0.0,0.0,77.4,2322.0,5.2,294.0,0,0-0
739,SL,80.6,3.35,55.42,5.55,12.0,1,0,0.0,0,0,-1.37,-0.15,1.76,3.26,0,0,0,0,4,0.0,0.0,0.0,78.4,2396.0,5.1,284.0,0,0-0
748,CH,86.5,3.28,54.79,5.13,13.0,1,0,0.0,0,0,1.36,0.2,-1.11,1.83,0,0,0,2,3,0.0,0.0,0.0,85.1,1694.0,5.7,92.0,0,0-0
755,SL,77.6,3.3,55.19,5.47,12.0,0,0,0.0,0,0,-1.42,-0.28,1.11,3.16,0,0,0,1,3,0.0,0.0,0.0,75.7,2337.0,5.3,289.0,0,0-0
759,FF,89.6,3.41,54.63,5.32,3.0,0,0,1.0,0,0,1.57,0.89,0.53,2.99,0,0,0,0,3,0.0,0.0,0.0,88.2,2162.0,5.9,115.0,0,0-0
761,SI,95.4,3.31,54.36,5.28,8.0,1,0,1.0,0,0,1.66,0.32,-0.18,1.73,0,1,0,2,2,0.0,0.0,0.0,95.0,2345.0,6.1,97.0,0,0-0
765,SL,80.1,3.13,55.06,5.5,13.0,1,0,1.0,0,0,-0.99,-0.2,-1.02,1.83,0,1,0,1,2,0.0,0.0,0.0,77.8,2374.0,5.4,292.0,0,0-0
770,SI,91.5,3.39,54.28,5.43,12.0,1,0,1.0,0,0,1.7,0.33,0.83,2.86,0,0,0,1,2,0.0,0.0,0.0,91.1,2132.0,6.2,97.0,0,0-0
777,CH,84.6,3.54,54.74,5.19,6.0,1,0,1.0,0,0,1.61,0.3,0.46,2.32,0,0,0,0,2,0.0,0.0,0.0,83.4,1939.0,5.8,95.0,0,0-0
782,FF,92.4,3.48,54.47,5.35,13.0,1,0,0.0,0,0,1.43,0.81,-1.12,2.55,0,0,0,2,1,0.0,0.0,0.0,91.2,2273.0,6.0,115.0,0,0-0
785,CH,87.0,3.46,54.65,5.11,9.0,1,0,1.0,0,0,1.52,0.3,0.73,2.08,0,0,0,1,1,0.0,0.0,0.0,86.2,1926.0,5.9,96.0,0,0-0
789,SI,94.1,3.29,54.61,5.32,12.0,1,0,1.0,0,0,1.53,0.08,0.93,2.94,0,0,0,0,1,0.0,0.0,0.0,93.2,2249.0,5.9,88.0,0,0-0
793,FF,92.7,2.95,54.58,5.35,13.0,1,0,0.0,0,0,1.51,1.07,-1.62,1.01,0,0,1,2,3,0.0,0.0,0.0,91.4,2246.0,5.9,122.0,-6,0-0
795,SL,79.4,3.08,54.97,5.38,6.0,1,0,1.0,0,0,-0.78,-0.01,0.31,2.32,1,1,0,2,3,5.0,29.1,-23.0,78.2,2137.0,5.5,282.0,-4,0-0
796,SI,94.0,3.14,54.12,5.08,12.0,1,0,0.0,0,0,1.64,0.34,1.05,2.56,1,1,0,1,3,4.0,67.0,-32.0,94.2,2160.0,6.4,98.0,-4,0-0
800,SL,79.3,3.04,54.81,5.34,6.0,1,0,1.0,0,0,-0.85,0.19,0.33,2.5,0,1,1,1,3,0.0,0.0,0.0,78.6,2190.0,5.7,267.0,-3,0-0
807,CH,87.5,3.15,54.36,5.09,8.0,1,0,1.0,0,0,1.57,0.39,-0.04,1.96,0,0,1,1,3,0.0,0.0,0.0,86.9,2120.0,6.1,99.0,-3,0-0
810,SL,78.9,3.07,55.05,5.39,3.0,0,0,1.0,0,0,-1.06,-0.1,0.79,3.07,0,0,1,0,3,0.0,0.0,0.0,77.4,2106.0,5.4,285.0,-3,0-0
819,SL,79.2,3.21,54.79,5.3,6.0,1,0,1.0,0,0,-1.19,-0.18,0.8,2.76,0,0,0,0,3,0.0,0.0,0.0,78.2,2458.0,5.7,286.0,-3,0-0
821,SI,97.4,3.14,54.29,5.27,6.0,1,0,1.0,0,0,1.44,0.54,0.75,2.15,1,0,1,1,2,0.0,0.0,0.0,96.9,2208.0,6.2,107.0,-4,0-0
823,SL,81.2,3.15,55.08,5.53,14.0,1,0,0.0,0,0,-1.0,-0.18,0.67,0.96,0,1,1,1,2,0.0,0.0,0.0,79.7,2235.0,5.4,289.0,-3,0-0
825,CH,88.9,3.13,54.34,5.01,13.0,1,0,0.0,0,0,1.51,0.41,-0.9,1.44,1,0,1,1,2,0.0,0.0,0.0,88.4,1826.0,6.2,101.0,-2,0-0
831,CH,88.8,3.28,54.41,5.26,7.0,1,0,0.0,0,0,1.72,0.5,-0.67,1.45,1,1,1,0,2,0.0,0.0,0.0,88.1,1894.0,6.1,102.0,-1,0-0
834,SL,82.1,3.09,54.83,5.45,8.0,1,0,1.0,0,0,-0.94,-0.31,0.18,1.33,1,1,1,0,2,0.0,0.0,0.0,80.8,2354.0,5.7,297.0,0,0-0
839,SL,79.6,3.12,55.04,5.22,12.0,1,0,0.0,0,0,-0.94,-0.27,1.08,2.56,0,1,1,0,2,0.0,0.0,0.0,78.2,2169.0,5.5,295.0,0,0-0
840,SI,95.2,3.25,54.51,5.16,14.0,1,0,0.0,0,0,1.91,0.49,0.89,1.97,0,0,1,0,2,189.0,79.1,12.0,94.4,2177.0,6.0,101.0,0,0-0
842,FF,92.1,3.31,54.5,5.57,4.0,0,0,1.0,0,0,1.29,1.39,-0.39,2.76,0,0,0,0,2,0.0,0.0,0.0,91.0,2071.0,6.0,134.0,0,0-0
847,CH,87.6,3.28,54.37,5.29,8.0,1,0,1.0,0,0,1.64,0.73,-0.08,1.49,0,0,1,2,1,0.0,0.0,0.0,86.7,1915.0,6.1,110.0,0,0-0
849,FF,91.7,3.29,54.57,5.15,1.0,1,0,1.0,0,0,1.4,0.84,-0.51,3.03,0,0,0,2,1,0.0,0.0,0.0,90.7,2197.0,5.9,117.0,0,0-0
853,FF,94.5,3.28,54.41,5.25,14.0,1,0,1.0,0,0,1.55,0.75,0.85,1.91,0,0,0,1,1,0.0,0.0,0.0,93.9,2409.0,6.1,112.0,0,0-0
856,SI,92.9,3.36,54.26,5.21,14.0,1,0,0.0,0,0,1.69,0.49,0.9,2.31,0,0,0,0,1,0.0,0.0,0.0,92.5,2299.0,6.2,102.0,0,0-0
861,FF,94.9,3.12,54.21,5.22,5.0,1,0,1.0,0,0,1.47,1.15,-0.07,3.07,0,0,1,2,7,0.0,0.0,0.0,94.3,2436.0,6.3,125.0,-2,0-0
866,FF,92.7,3.11,54.53,5.27,5.0,1,0,1.0,0,0,1.4,1.09,-0.06,2.48,0,0,1,1,7,0.0,0.0,0.0,91.7,2266.0,6.0,125.0,-2,0-0
873,SI,91.1,3.3,54.25,5.1,6.0,0,0,1.0,0,0,1.46,0.24,0.7,2.16,0,0,0,1,7,2.0,43.6,-45.0,91.0,2200.0,6.2,95.0,-2,0-0
878,SI,95.1,3.27,54.67,5.28,12.0,1,0,1.0,0,0,1.5,0.27,1.26,2.19,0,0,0,0,7,4.0,63.4,-27.0,94.0,2312.0,5.8,96.0,-2,0-0
883,SL,81.3,3.16,55.01,5.38,13.0,1,0,0.0,0,0,-1.32,-0.12,-1.1,1.35,0,0,0,2,6,0.0,0.0,0.0,79.8,2470.0,5.5,282.0,-2,0-0
888,CH,87.1,3.26,54.23,5.12,8.0,1,0,1.0,0,0,1.64,0.0,-0.05,1.79,0,0,0,2,6,0.0,0.0,0.0,86.8,1827.0,6.3,85.0,-1,0-0
892,SL,78.4,3.18,55.26,5.44,14.0,0,0,0.0,0,0,-1.53,-0.45,0.34,1.49,0,0,0,1,6,0.0,0.0,0.0,76.3,2583.0,5.2,293.0,-1,0-0
895,SL,79.4,3.26,55.14,5.48,8.0,1,0,1.0,0,0,-1.3,-0.16,-0.08,1.5,0,0,0,0,6,0.0,0.0,0.0,77.9,2595.0,5.4,284.0,-1,0-0
902,SL,82.8,3.24,54.83,5.42,13.0,1,0,0.0,0,0,-0.76,0.17,-1.04,2.29,1,0,0,2,5,0.0,0.0,0.0,81.9,2602.0,5.7,268.0,-3,0-0
907,SL,81.1,3.18,55.15,5.41,12.0,1,0,0.0,0,0,-1.17,-0.07,1.18,3.04,0,1,0,1,5,0.0,0.0,0.0,79.9,2525.0,5.4,281.0,-3,0-0
910,SL,80.3,3.04,55.19,5.55,9.0,1,0,1.0,0,0,-1.38,-0.32,0.68,2.33,0,0,0,1,5,0.0,0.0,0.0,78.8,2478.0,5.3,289.0,-3,0-0
913,SL,78.2,3.22,55.24,5.47,4.0,0,0,1.0,0,0,-1.23,-0.34,-0.44,2.05,0,0,0,0,5,0.0,0.0,0.0,76.8,2495.0,5.3,292.0,-3,0-0
916,SL,80.6,3.06,55.12,5.44,5.0,1,0,1.0,0,0,-0.72,-0.13,-0.07,2.24,0,0,1,2,4,223.0,97.6,15.0,78.8,2355.0,5.4,292.0,-3,0-0
918,SL,79.5,3.14,55.16,5.44,12.0,1,0,1.0,0,0,-0.91,-0.18,0.95,2.79,0,0,1,1,4,0.0,0.0,0.0,78.1,2374.0,5.3,291.0,-3,0-0
921,CH,88.1,3.33,54.45,5.2,12.0,1,0,1.0,0,0,1.55,0.23,0.99,2.82,0,0,1,0,4,0.0,0.0,0.0,87.5,1861.0,6.0,93.0,-3,0-0
923,SL,78.9,3.17,55.25,5.53,12.0,0,0,0.0,0,0,-0.82,0.07,1.22,2.76,0,0,0,0,4,0.0,0.0,0.0,77.4,2412.0,5.2,277.0,-3,0-0
928,SI,92.2,3.17,54.17,5.17,8.0,1,0,1.0,0,0,1.5,0.39,-0.06,1.57,0,0,1,1,3,0.0,0.0,0.0,91.9,2204.0,6.3,100.0,-3,0-0
931,CH,87.7,3.24,54.55,5.17,6.0,1,0,1.0,0,0,1.65,0.3,0.53,2.07,0,0,0,1,3,0.0,0.0,0.0,86.8,1933.0,6.0,95.0,-3,0-0
932,SI,92.8,3.36,54.62,5.2,12.0,1,0,0.0,0,0,1.6,0.47,0.89,3.12,0,0,0,0,3,307.0,92.7,44.0,91.9,2144.0,5.9,102.0,-3,0-0
933,SI,89.9,3.23,54.42,5.23,6.0,1,0,0.0,0,0,1.68,0.27,0.62,2.3,0,0,1,2,2,6.0,77.9,-21.0,89.4,2034.0,6.1,95.0,-3,0-0
937,FF,94.4,3.38,54.47,5.44,12.0,0,0,0.0,0,0,1.33,0.91,1.2,2.66,0,0,0,2,2,0.0,0.0,0.0,93.9,2421.0,6.0,121.0,-3,0-0
940,SL,81.8,3.2,54.96,5.37,5.0,1,0,1.0,0,0,-0.88,-0.25,-0.19,2.3,0,0,0,1,2,0.0,0.0,0.0,80.7,2485.0,5.5,294.0,-3,0-0
943,CH,89.1,3.15,54.33,5.22,14.0,1,0,0.0,0,0,1.43,0.11,1.16,2.35,0,1,1,1,2,0.0,0.0,0.0,88.8,1976.0,6.2,89.0,0,0-0
944,SL,81.8,3.11,55.29,5.49,13.0,1,0,0.0,0,0,-1.31,-0.51,-2.03,1.05,0,1,0,1,2,0.0,0.0,0.0,79.4,2589.0,5.2,297.0,0,0-0
945,FF,92.9,3.24,54.64,5.43,2.0,0,0,0.0,0,0,1.27,1.02,0.15,3.25,0,0,0,1,2,364.0,100.7,26.0,91.6,2392.0,5.9,125.0,0,0-0
953,SL,79.7,3.23,55.08,5.44,14.0,1,0,1.0,0,0,-1.17,-0.59,0.9,2.18,0,0,0,0,2,0.0,0.0,0.0,78.5,2518.0,5.4,303.0,0,0-0
956,SI,91.7,3.27,54.55,5.24,5.0,1,0,1.0,0,0,1.48,0.11,0.21,2.52,0,0,1,2,1,0.0,0.0,0.0,91.0,1878.0,6.0,90.0,0,0-0
962,SL,79.8,3.3,55.49,5.57,9.0,1,0,1.0,0,0,-1.29,-0.2,0.31,2.32,0,0,0,2,1,0.0,0.0,0.0,77.8,2576.0,5.0,286.0,0,0-0
967,FF,93.7,3.12,54.03,5.47,11.0,1,0,0.0,0,0,1.1,1.16,-1.5,3.15,0,0,0,1,1,0.0,0.0,0.0,93.6,2345.0,6.5,133.0,0,0-0
973,FF,96.0,3.22,54.59,5.52,11.0,0,0,1.0,0,0,1.02,1.13,-0.26,2.98,0,0,0,0,1,203.0,72.5,52.0,95.0,2479.0,5.9,135.0,0,0-0
977,SL,80.5,3.07,55.25,5.4,12.0,1,0,0.0,0,0,-0.89,0.03,1.16,2.94,0,0,1,2,7,0.0,0.0,0.0,78.8,2450.0,5.3,279.0,0,0-0
982,SL,79.2,3.06,55.08,5.44,1.0,1,0,1.0,0,0,-1.55,0.12,-0.41,2.83,0,0,0,2,7,8.0,88.0,-21.0,77.7,2300.0,5.4,271.0,0,0-0
991,SL,80.6,3.17,55.35,5.53,12.0,1,0,1.0,0,0,-1.18,0.1,0.98,2.79,0,0,0,1,7,0.0,0.0,0.0,78.6,2547.0,5.1,273.0,0,0-0
994,FF,95.5,3.08,54.43,5.52,11.0,0,0,0.0,0,0,1.54,1.33,-1.47,2.53,0,0,0,0,7,0.0,0.0,0.0,94.1,2493.0,6.1,128.0,0,0-0
998,SL,82.9,2.9,54.8,5.75,7.0,1,0,1.0,0,0,-0.95,0.84,-0.45,1.55,0,0,1,2,6,24.0,99.8,-2.0,81.4,2351.0,5.7,234.0,0,0-0
1003,FF,96.0,2.88,54.52,5.78,12.0,1,0,0.0,0,0,1.19,1.36,0.1,4.08,0,0,1,1,6,0.0,0.0,0.0,94.9,2229.0,6.0,136.0,0,0-0
1007,SL,80.7,3.14,55.06,5.42,9.0,1,0,1.0,0,0,-0.74,-0.17,0.75,2.51,0,0,1,0,6,0.0,0.0,0.0,79.1,2362.0,5.4,295.0,0,0-0
1011,CH,87.1,3.14,54.77,5.17,8.0,1,0,1.0,0,0,1.35,0.41,0.18,2.35,0,0,0,0,6,0.0,0.0,0.0,86.0,2090.0,5.7,101.0,0,0-0
1016,SL,83.4,3.05,54.85,5.42,11.0,0,0,0.0,0,0,-1.37,0.36,-1.64,2.17,1,0,0,2,5,0.0,0.0,0.0,81.9,2433.0,5.6,262.0,0,0-0
1020,SL,81.0,3.15,55.17,5.53,3.0,1,0,1.0,0,0,-1.03,0.01,0.69,2.7,0,0,1,2,5,0.0,0.0,0.0,79.4,2298.0,5.3,279.0,1,0-0
1023,SL,81.0,3.15,54.87,5.5,6.0,1,0,1.0,0,0,-1.08,-0.14,0.43,2.39,0,0,1,1,5,0.0,0.0,0.0,79.5,2286.0,5.6,286.0,1,0-0
1024,CH,85.1,3.26,54.71,5.25,2.0,1,0,0.0,0,0,1.49,0.71,0.01,2.62,0,0,0,1,5,282.0,102.3,14.0,83.5,1970.0,5.8,110.0,1,0-0
1026,FF,95.7,3.03,53.96,5.82,11.0,0,0,0.0,0,0,1.14,1.79,-1.44,2.96,0,0,0,0,5,0.0,0.0,0.0,95.3,2300.0,6.5,146.0,1,0-0
1032,SL,82.7,3.26,55.04,5.53,13.0,1,0,0.0,0,0,-0.74,-0.18,-0.39,0.71,0,0,1,2,4,0.0,0.0,0.0,80.9,2377.0,5.5,295.0,0,0-0
1035,CH,87.8,3.32,54.68,5.35,14.0,1,0,0.0,0,0,1.53,0.65,1.15,1.83,0,0,0,2,4,0.0,0.0,0.0,86.6,2080.0,5.8,108.0,0,0-0
1038,SL,80.9,3.09,55.31,5.51,6.0,1,0,1.0,0,0,-0.87,-0.05,0.4,2.7,0,0,0,1,4,0.0,0.0,0.0,79.1,2306.0,5.2,284.0,0,0-0
1044,SL,80.0,3.19,55.32,5.55,11.0,1,0,0.0,0,0,-1.23,0.28,-0.97,2.72,0,0,0,0,4,0.0,0.0,0.0,78.1,2518.0,5.2,265.0,0,0-0
1048,SL,79.4,3.29,55.01,5.43,8.0,0,0,1.0,0,0,-0.92,-0.15,-0.21,1.71,0,0,0,2,3,0.0,0.0,0.0,77.8,2311.0,5.5,290.0,0,0-0
1056,FF,92.7,3.32,54.66,5.29,5.0,1,0,1.0,0,0,1.55,0.91,0.04,2.43,0,0,0,1,3,0.0,0.0,0.0,91.4,2214.0,5.8,117.0,0,0-0
1061,SL,78.9,3.19,55.23,5.54,5.0,1,0,1.0,0,0,-0.97,0.27,-0.25,2.13,0,0,0,0,3,0.0,0.0,0.0,77.4,2423.0,5.3,264.0,0,0-0
1068,SI,92.5,3.1,54.58,5.0,8.0,1,0,1.0,0,0,1.5,-0.04,0.02,1.84,0,0,0,2,2,0.0,0.0,0.0,91.7,2152.0,5.9,84.0,0,0-0
1072,FF,89.8,3.24,54.13,5.35,2.0,0,0,1.0,0,0,1.09,1.17,0.19,2.92,0,0,0,1,2,0.0,0.0,0.0,89.8,2061.0,6.4,134.0,0,0-0
1073,CH,87.5,3.31,54.94,5.14,6.0,1,0,0.0,0,0,1.57,0.49,0.76,2.23,0,0,0,0,2,23.0,79.2,-4.0,86.2,2072.0,5.6,103.0,0,0-0
1077,SL,81.7,3.26,54.72,5.43,5.0,1,0,1.0,0,0,-0.92,0.21,0.16,2.16,0,0,1,2,1,0.0,0.0,0.0,80.7,2568.0,5.8,267.0,0,0-0
1083,FF,89.0,3.21,54.57,5.44,8.0,1,0,1.0,0,0,1.37,1.12,-0.01,2.07,0,0,0,2,1,329.0,90.7,35.0,87.8,2161.0,5.9,126.0,0,0-0
1085,CH,88.4,3.36,54.69,5.28,12.0,1,0,1.0,0,0,1.7,1.05,0.92,2.86,0,0,0,1,1,0.0,0.0,0.0,86.9,2120.0,5.8,118.0,0,0-0
1087,FF,96.9,3.36,54.53,5.35,8.0,0,0,1.0,0,0,1.3,1.02,0.02,1.82,0,0,0,0,1,0.0,0.0,0.0,95.8,2447.0,6.0,125.0,0,0-0
1090,CH,87.9,3.34,54.1,5.1,6.0,1,0,1.0,0,0,1.39,0.34,0.5,2.39,0,0,0,2,8,0.0,0.0,0.0,87.5,1945.0,6.4,98.0,1,0-0
1095,SL,80.7,3.43,55.15,5.45,8.0,0,0,1.0,0,0,-1.29,0.01,-0.2,2.07,0,0,0,1,8,0.0,0.0,0.0,78.7,2393.0,5.3,278.0,1,0-0
1098,SL,79.9,3.3,54.93,5.52,13.0,1,0,0.0,0,0,-1.34,-0.26,-0.88,1.27,0,0,0,0,8,0.0,0.0,0.0,78.3,2413.0,5.6,288.0,1,0-0
1101,SL,80.5,3.36,55.18,5.46,8.0,1,0,1.0,0,0,-1.5,-0.49,0.1,1.54,0,1,0,2,7,0.0,0.0,0.0,78.1,2488.0,5.3,294.0,1,0-0
1105,SL,81.0,3.31,54.91,5.48,7.0,1,0,1.0,0,0,-1.2,-0.44,-0.71,1.46,0,0,1,1,7,238.0,85.5,22.0,79.3,2370.0,5.6,297.0,1,0-0
1106,SL,80.2,3.29,55.18,5.63,5.0,1,0,0.0,0,0,-1.09,-0.26,0.15,2.34,0,0,1,0,7,7.0,34.5,-13.0,78.0,2431.0,5.3,292.0,1,0-0
1110,SL,80.3,3.32,55.17,5.69,13.0,0,0,0.0,0,0,-1.13,-0.02,-1.41,1.43,0,0,0,0,7,0.0,0.0,0.0,77.9,2507.0,5.3,281.0,1,0-0
